step,time,omega,kinetic,potential,entropy,gradient_norm,max_density,min_density,is_stable,gradient_energy,entropy_interaction,max_avalanche,avalanche_count,mean_size,power_law_exponent
0,1.0,1.2512500000000002,0.0,0.0012500000000000002,0.0,0.0,1.0,0.0,True,1.2500000000000002,0.0,0,0,0.0,0.0
100,101.0,68.65875000000001,0.0,0.15875000000000003,0.0,0.0,2.0,0.0,True,68.50000000000001,0.0,0,0,0.0,0.0
200,201.0,147.52375000000004,0.0,0.3987500000000001,0.0,0.0,3.0,0.0,True,147.12500000000003,0.0,0,0,0.0,0.0
300,301.0,189.65375000000003,0.0,0.6537500000000002,0.0,0.0,3.0,0.0,True,189.00000000000003,0.0,1,5,1.0,0.0
400,401.0,200.40500000000003,0.0,0.9050000000000001,0.0,0.0,3.0,0.0,True,199.50000000000003,0.0,2,10,1.2,0.0
500,501.0,215.10250000000005,0.0,1.2275000000000003,0.0,0.0,3.0,0.0,True,213.87500000000003,0.0,3,21,1.4285714285714286,0.0
600,601.0,244.46875000000006,0.0,1.5937500000000002,0.0,0.0,3.0,0.0,True,242.87500000000006,0.0,9,32,1.78125,0.0
700,701.0,263.86750000000006,0.0,1.9925000000000004,0.0,0.0,3.0,0.0,True,261.87500000000006,0.0,9,54,1.9444444444444444,0.0
800,801.0,269.30750000000006,0.0,2.3075000000000006,0.0,0.0,3.0,0.0,True,267.00000000000006,0.0,36,80,3.925,0.0
900,901.0,244.69375000000005,0.0,2.5687500000000005,0.0,0.0,3.0,0.0,True,242.12500000000006,0.0,253,114,9.24561403508772,0.0
