step,time,omega,kinetic,potential,entropy,gradient_norm,max_density,min_density,is_stable,gradient_energy,entropy_interaction,max_avalanche,avalanche_count,mean_size,power_law_exponent
0,1.0,0.5012500000000001,0.0,0.0012500000000000002,0.0,0.0,1.0,0.0,True,0.5000000000000001,0.0,0,0,0.0,0.0
100,101.0,61.898750000000014,0.0,0.14875000000000002,0.0,0.0,2.0,0.0,True,61.750000000000014,0.0,1,1,1.0,0.0
200,201.0,149.76125000000002,0.0,0.3862500000000001,0.0,0.0,3.0,0.0,True,149.37500000000003,0.0,1,2,1.0,0.0
300,301.0,169.35750000000004,0.0,0.6075000000000002,0.0,0.0,3.0,0.0,True,168.75000000000003,0.0,2,8,1.125,0.0
400,401.0,207.15875000000003,0.0,0.9087500000000002,0.0,0.0,3.0,0.0,True,206.25000000000003,0.0,2,13,1.0769230769230769,0.0
500,501.0,248.00625000000005,0.0,1.2562500000000003,0.0,0.0,3.0,0.0,True,246.75000000000006,0.0,3,17,1.1764705882352942,0.0
600,601.0,249.35375000000005,0.0,1.6037500000000002,0.0,0.0,3.0,0.0,True,247.75000000000006,0.0,8,33,1.696969696969697,0.0
700,701.0,262.05875000000003,0.0,1.9337500000000003,0.0,0.0,3.0,0.0,True,260.12500000000006,0.0,17,58,2.206896551724138,0.0
800,801.0,251.01500000000004,0.0,2.2650000000000006,0.0,0.0,3.0,0.0,True,248.75000000000006,0.0,28,87,3.5977011494252875,0.0
900,901.0,251.04750000000004,0.0,2.5475000000000003,0.0,0.0,3.0,0.0,True,248.50000000000006,0.0,95,119,7.117647058823529,0.0
