step,time,omega,kinetic,potential,entropy,gradient_norm,max_density,min_density,is_stable,gradient_energy,entropy_interaction,max_avalanche,avalanche_count,mean_size,power_law_exponent
0,1.0,0.8762500000000002,0.0,0.0012500000000000002,0.0,0.0,1.0,0.0,True,0.8750000000000002,0.0,0,0,0.0,0.0
1,2.0,1.7525000000000004,0.0,0.0025000000000000005,0.0,0.0,1.0,0.0,True,1.7500000000000004,0.0,0,0,0.0,0.0
2,3.0,2.6287500000000006,0.0,0.0037500000000000007,0.0,0.0,1.0,0.0,True,2.6250000000000004,0.0,0,0,0.0,0.0
3,4.0,3.130000000000001,0.0,0.005000000000000001,0.0,0.0,1.0,0.0,True,3.1250000000000004,0.0,0,0,0.0,0.0
4,5.0,4.0062500000000005,0.0,0.006250000000000001,0.0,0.0,1.0,0.0,True,4.000000000000001,0.0,0,0,0.0,0.0
5,6.0,4.507500000000001,0.0,0.0075000000000000015,0.0,0.0,1.0,0.0,True,4.500000000000001,0.0,0,0,0.0,0.0
6,7.0,5.008750000000001,0.0,0.00875,0.0,0.0,1.0,0.0,True,5.000000000000001,0.0,0,0,0.0,0.0
7,8.0,5.510000000000001,0.0,0.010000000000000002,0.0,0.0,1.0,0.0,True,5.500000000000001,0.0,0,0,0.0,0.0
8,9.0,6.011250000000001,0.0,0.011250000000000003,0.0,0.0,1.0,0.0,True,6.000000000000001,0.0,0,0,0.0,0.0
9,10.0,6.887500000000001,0.0,0.012500000000000002,0.0,0.0,1.0,0.0,True,6.875000000000002,0.0,0,0,0.0,0.0
10,11.0,6.763750000000002,0.0,0.013750000000000002,0.0,0.0,1.0,0.0,True,6.750000000000001,0.0,0,0,0.0,0.0
11,12.0,7.6400000000000015,0.0,0.015000000000000003,0.0,0.0,1.0,0.0,True,7.625000000000002,0.0,0,0,0.0,0.0
12,13.0,8.141250000000001,0.0,0.016250000000000004,0.0,0.0,1.0,0.0,True,8.125000000000002,0.0,0,0,0.0,0.0
13,14.0,8.642500000000002,0.0,0.0175,0.0,0.0,1.0,0.0,True,8.625000000000002,0.0,0,0,0.0,0.0
14,15.0,9.268750000000002,0.0,0.018750000000000003,0.0,0.0,1.0,0.0,True,9.250000000000002,0.0,0,0,0.0,0.0
15,16.0,9.770000000000001,0.0,0.020000000000000004,0.0,0.0,1.0,0.0,True,9.750000000000002,0.0,0,0,0.0,0.0
16,17.0,10.271250000000002,0.0,0.021250000000000005,0.0,0.0,1.0,0.0,True,10.250000000000002,0.0,0,0,0.0,0.0
17,18.0,10.772500000000003,0.0,0.022500000000000006,0.0,0.0,1.0,0.0,True,10.750000000000002,0.0,0,0,0.0,0.0
18,19.0,11.273750000000001,0.0,0.023750000000000004,0.0,0.0,1.0,0.0,True,11.250000000000002,0.0,0,0,0.0,0.0
19,20.0,11.775000000000002,0.0,0.025000000000000005,0.0,0.0,1.0,0.0,True,11.750000000000002,0.0,0,0,0.0,0.0
20,21.0,12.276250000000003,0.0,0.026250000000000006,0.0,0.0,1.0,0.0,True,12.250000000000002,0.0,0,0,0.0,0.0
21,22.0,12.777500000000002,0.0,0.027500000000000004,0.0,0.0,1.0,0.0,True,12.750000000000002,0.0,0,0,0.0,0.0
22,23.0,13.653750000000002,0.0,0.028750000000000005,0.0,0.0,1.0,0.0,True,13.625000000000002,0.0,0,0,0.0,0.0
23,24.0,14.155000000000003,0.0,0.030000000000000006,0.0,0.0,1.0,0.0,True,14.125000000000004,0.0,0,0,0.0,0.0
24,25.0,14.406250000000004,0.0,0.03125000000000001,0.0,0.0,1.0,0.0,True,14.375000000000004,0.0,0,0,0.0,0.0
25,26.0,15.657500000000002,0.0,0.03250000000000001,0.0,0.0,1.0,0.0,True,15.625000000000004,0.0,0,0,0.0,0.0
26,27.0,16.158750000000005,0.0,0.03375000000000001,0.0,0.0,1.0,0.0,True,16.125000000000004,0.0,0,0,0.0,0.0
27,28.0,16.660000000000004,0.0,0.035,0.0,0.0,1.0,0.0,True,16.625000000000004,0.0,0,0,0.0,0.0
28,29.0,17.536250000000003,0.0,0.036250000000000004,0.0,0.0,1.0,0.0,True,17.500000000000004,0.0,0,0,0.0,0.0
29,30.0,18.037500000000005,0.0,0.037500000000000006,0.0,0.0,1.0,0.0,True,18.000000000000004,0.0,0,0,0.0,0.0
30,31.0,18.538750000000004,0.0,0.03875000000000001,0.0,0.0,1.0,0.0,True,18.500000000000004,0.0,0,0,0.0,0.0
31,32.0,19.415000000000003,0.0,0.04000000000000001,0.0,0.0,1.0,0.0,True,19.375000000000004,0.0,0,0,0.0,0.0
32,33.0,20.041250000000005,0.0,0.04125000000000001,0.0,0.0,1.0,0.0,True,20.000000000000004,0.0,0,0,0.0,0.0
33,34.0,20.292500000000004,0.0,0.04250000000000001,0.0,0.0,1.0,0.0,True,20.250000000000004,0.0,0,0,0.0,0.0
34,35.0,21.796250000000004,0.0,0.046250000000000006,0.0,0.0,2.0,0.0,True,21.750000000000004,0.0,0,0,0.0,0.0
35,36.0,22.672500000000003,0.0,0.04750000000000001,0.0,0.0,2.0,0.0,True,22.625000000000004,0.0,0,0,0.0,0.0
36,37.0,23.173750000000005,0.0,0.04875000000000001,0.0,0.0,2.0,0.0,True,23.125000000000004,0.0,0,0,0.0,0.0
37,38.0,23.675000000000004,0.0,0.05000000000000001,0.0,0.0,2.0,0.0,True,23.625000000000004,0.0,0,0,0.0,0.0
38,39.0,24.301250000000003,0.0,0.05125000000000001,0.0,0.0,2.0,0.0,True,24.250000000000004,0.0,0,0,0.0,0.0
39,40.0,24.552500000000006,0.0,0.05250000000000001,0.0,0.0,2.0,0.0,True,24.500000000000004,0.0,0,0,0.0,0.0
40,41.0,24.803750000000004,0.0,0.05375000000000001,0.0,0.0,2.0,0.0,True,24.750000000000004,0.0,0,0,0.0,0.0
41,42.0,25.305000000000003,0.0,0.05500000000000001,0.0,0.0,2.0,0.0,True,25.250000000000004,0.0,0,0,0.0,0.0
42,43.0,26.181250000000006,0.0,0.05625000000000001,0.0,0.0,2.0,0.0,True,26.125000000000004,0.0,0,0,0.0,0.0
43,44.0,26.432500000000005,0.0,0.05750000000000001,0.0,0.0,2.0,0.0,True,26.375000000000004,0.0,0,0,0.0,0.0
44,45.0,27.308750000000007,0.0,0.05875000000000001,0.0,0.0,2.0,0.0,True,27.250000000000004,0.0,0,0,0.0,0.0
45,46.0,28.185000000000006,0.0,0.06000000000000001,0.0,0.0,2.0,0.0,True,28.125000000000007,0.0,0,0,0.0,0.0
46,47.0,28.436250000000005,0.0,0.06125000000000001,0.0,0.0,2.0,0.0,True,28.375000000000007,0.0,0,0,0.0,0.0
47,48.0,28.687500000000007,0.0,0.06250000000000001,0.0,0.0,2.0,0.0,True,28.625000000000007,0.0,0,0,0.0,0.0
48,49.0,28.938750000000006,0.0,0.06375000000000001,0.0,0.0,2.0,0.0,True,28.875000000000007,0.0,0,0,0.0,0.0
49,50.0,29.565000000000005,0.0,0.06500000000000002,0.0,0.0,2.0,0.0,True,29.500000000000007,0.0,0,0,0.0,0.0
50,51.0,29.816250000000007,0.0,0.06625000000000002,0.0,0.0,2.0,0.0,True,29.750000000000007,0.0,0,0,0.0,0.0
51,52.0,30.442500000000006,0.0,0.06750000000000002,0.0,0.0,2.0,0.0,True,30.375000000000007,0.0,0,0,0.0,0.0
52,53.0,30.693750000000005,0.0,0.06875000000000002,0.0,0.0,2.0,0.0,True,30.625000000000007,0.0,0,0,0.0,0.0
53,54.0,31.195000000000007,0.0,0.07,0.0,0.0,2.0,0.0,True,31.125000000000007,0.0,0,0,0.0,0.0
