step,time,omega,kinetic,potential,entropy,gradient_norm,max_density,min_density,is_stable,gradient_energy,entropy_interaction,nature_health,gini_estimate,capital_concentration
1,0.001,3.731802605022235,0.0,3.731802605022235,0.0,0.0,33.83172324570717,0.001,True,0.0,0.0,0.0,2.3960946798514073,0.029710790330775752,0.002,894.5026395336621,0.0,894.5026395336621,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.5208404002865579,0.004248941935709347
3,0.003,2572.467839371996,0.0,2572.467839371996,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9392594736482189,0.0018935311819509994
4,0.004,2231.6732504738347,0.0,2231.6732504738347,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.085442217878078,0.002187059999414971
5,0.005,2587.968509624114,0.0,2587.968509624114,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9419045145352174,0.001890427486525539
6,0.006,2254.70514952107,0.0,2254.70514952107,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.080307708217979,0.0021703538119077896
7,0.007,2602.50168218777,0.0,2602.50168218777,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9384341710403934,0.0018818990527310654
8,0.008,2269.2604952471597,0.0,2269.2604952471597,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.0759969744122695,0.0021587592204594264
9,0.009000000000000001,2622.0197949314443,0.0,2622.0197949314443,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9320009774293375,0.0018688826541677754
10,0.010000000000000002,2278.9994652675,0.0,2278.9994652675,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.0726081064260613,0.0021505128919484017
27679
