step,time,omega,kinetic,potential,entropy,gradient_norm,max_density,min_density,is_stable,gradient_energy,entropy_interaction,max_avalanche,avalanche_count,mean_size,power_law_exponent,price,volatility,value_delta
38,0.3900000000000002,2.2890456334619778,0.0,0.0,0.0,0.0,1.0,0.0,True,2.2875,0.001545633461977494,0,0,0.0,0.0,100.00001115017915,0.0,0.0
39,0.4000000000000002,2.414006001834747,0.0,0.0,0.0,0.0,1.0,0.0,True,2.4125,0.001506001834747302,0,0,0.0,0.0,100.00001140117949,0.0,0.0
40,0.4100000000000002,2.4389664692865853,0.0,0.0,0.0,0.0,1.0,0.0,True,2.4375,0.001466469286585185,0,0,0.0,0.0,100.00001164559107,0.0,0.0
41,0.4200000000000002,2.4764271249886525,0.0,0.0,0.0,0.0,1.0,0.0,True,2.475,0.0014271249886524118,0,0,0.0,0.0,100.00001188344525,0.0,0.0
42,0.4300000000000002,2.5263880489472967,0.0,0.0,0.0,0.0,1.0,0.0,True,2.5250000000000004,0.0013880489472964525,0,0,0.0,0.0,100.00001211478678,0.0,0.0
43,0.4400000000000002,2.5763493126976043,0.0,0.0,0.0,0.0,1.0,0.0,True,2.575,0.0013493126976044587,0,0,0.0,0.0,100.00001233967225,0.0,0.0
44,0.45000000000000023,2.6263109799505138,0.0,0.0,0.0,0.0,1.0,0.0,True,2.625,0.0013109799505134226,0,0,0.0,0.0,100.00001255816895,0.0,0.0
45,0.46000000000000024,2.676273107196388,0.0,0.0,0.0,0.0,1.0,0.0,True,2.675,0.0012731071963874795,0,0,0.0,0.0,100.00001277035351,0.0,0.0
46,0.47000000000000025,2.7262357442677976,0.0,0.0,0.0,0.0,1.0,0.0,True,2.725,0.0012357442677978464,0,0,0.0,0.0,100.00001297631091,0.0,0.0
47,0.48000000000000026,2.7761989348640768,0.0,0.0,0.0,0.0,1.0,0.0,True,2.7750000000000004,0.0011989348640762086,0,0,0.0,0.0,100.00001317613341,0.0,0.0
48,0.49000000000000027,2.8011627170400573,0.0,0.0,0.0,0.0,1.0,0.0,True,2.8,0.0011627170400572398,0,0,0.0,0.0,100.0000133699196,0.0,0.0
49,0.5000000000000002,2.8511271236612803,0.0,0.0,0.0,0.0,1.0,0.0,True,2.85,0.0011271236612799772,0,0,0.0,0.0,100.00001355777358,0.0,0.0
50,0.5100000000000002,2.9385921828277803,0.0,0.0,0.0,0.0,1.0,0.0,True,2.9375,0.0010921828277802978,0,0,0.0,0.0,100.00001373980409,0.0,0.0
51,0.5200000000000002,2.9885579182684774,0.0,0.0,0.0,0.0,1.0,0.0,True,2.9875,0.0010579182684773865,0,0,0.0,0.0,100.00001391612383,0.0,0.0
52,0.5300000000000002,3.0135243497080353,0.0,0.0,0.0,0.0,1.0,0.0,True,3.0125,0.0010243497080353156,0,0,0.0,0.0,100.00001408684881,0.0,0.0
53,0.5400000000000003,3.063491493207966,0.0,0.0,0.0,0.0,1.0,0.0,True,3.0625,0.0009914932079662583,0,0,0.0,0.0,100.00001425209769,0.0,0.0
54,0.5500000000000003,3.1009593614836337,0.0,0.0,0.0,0.0,1.0,0.0,True,3.0999999999999996,0.0009593614836340182,0,0,0.0,0.0,100.0000144119913,0.0,0.0
55,0.5600000000000003,3.3634279641987153,0.0,0.0,0.0,0.0,2.0,0.0,True,3.3625,0.0009279641987150868,0,0,0.0,0.0,100.00001456665203,0.0,0.0
56,0.5700000000000003,3.4133973082385793,0.0,0.0,0.0,0.0,2.0,0.0,True,3.4124999999999996,0.0008973082385789635,0,0,0.0,0.0,100.00001471620342,0.0,0.0
57,0.5800000000000003,3.43836739796396,0.0,0.0,0.0,0.0,2.0,0.0,True,3.4375,0.0008673979639596643,0,0,0.0,0.0,100.00001486076978,0.0,0.0
58,0.5900000000000003,3.488338235446206,0.0,0.0,0.0,0.0,2.0,0.0,True,3.4875000000000003,0.0008382354462058482,0,0,0.0,0.0,100.00001500047571,0.0,0.0
59,0.6000000000000003,3.575809820685318,0.0,0.0,0.0,0.0,2.0,0.0,True,3.575,0.0008098206853175143,0,0,0.0,0.0,100.00001513544586,0.0,0.0
60,0.6100000000000003,3.6632821518119023,0.0,0.0,0.0,0.0,2.0,0.0,True,3.6625000000000005,0.0007821518119024993,0,0,0.0,0.0,100.00001526580452,0.0,0.0
61,0.6200000000000003,3.713255225274116,0.0,0.0,0.0,0.0,2.0,0.0,True,3.7125000000000004,0.0007552252741156919,0,0,0.0,0.0,100.0000153916754,0.0,0.0
62,0.6300000000000003,3.800729036010578,0.0,0.0,0.0,0.0,2.0,0.0,True,3.8000000000000003,0.000729036010577809,0,0,0.0,0.0,100.00001551318142,0.0,0.0
63,0.6400000000000003,3.8507035776102083,0.0,0.0,0.0,0.0,2.0,0.0,True,3.8500000000000005,0.0007035776102084252,0,0,0.0,0.0,100.00001563044438,0.0,0.0
64,0.6500000000000004,3.8381788424598495,0.0,0.0,0.0,0.0,2.0,0.0,True,3.8375000000000004,0.000678842459849535,0,0,0.0,0.0,100.00001574358481,0.0,0.0
65,0.6600000000000004,3.888154821880501,0.0,0.0,0.0,0.0,2.0,0.0,True,3.8875,0.000654821880501013,0,0,0.0,0.0,100.00001585272182,0.0,0.0
66,0.6700000000000004,3.950631506252938,0.0,0.0,0.0,0.0,2.0,0.0,True,3.95,0.0006315062529377195,0,0,0.0,0.0,100.00001595797289,0.0,0.0
67,0.6800000000000004,4.000608885133429,0.0,0.0,0.0,0.0,2.0,0.0,True,4.0,0.0006088851334295025,0,0,0.0,0.0,100.00001605945376,0.0,0.0
68,0.6900000000000004,4.05058694736024,0.0,0.0,0.0,0.0,2.0,0.0,True,4.050000000000001,0.000586947360239763,0,0,0.0,0.0,100.00001615727834,0.0,0.0
69,0.7000000000000004,4.200565681151536,0.0,0.0,0.0,0.0,2.0,0.0,True,4.2,0.0005656811515354237,0,0,0.0,0.0,100.00001625155853,0.0,0.0
70,0.7100000000000004,4.325545074195301,0.0,0.0,0.0,0.0,2.0,0.0,True,4.325,0.0005450741953009191,0,0,0.0,0.0,100.00001634240425,0.0,0.0
71,0.7200000000000004,4.375525113731811,0.0,0.0,0.0,0.0,2.0,0.0,True,4.375,0.0005251137318110262,0,0,0.0,0.0,100.0000164299232,0.0,0.0
72,0.7300000000000004,4.4255057866291825,0.0,0.0,0.0,0.0,2.0,0.0,True,4.425000000000001,0.0005057866291818703,0,0,0.0,0.0,100.00001651422099,0.0,0.0
73,0.7400000000000004,4.475487079452487,0.0,0.0,0.0,0.0,2.0,0.0,True,4.4750000000000005,0.0004870794524861025,0,0,0.0,0.0,100.00001659540091,0.0,0.0
74,0.7500000000000004,4.562968978526888,0.0,0.0,0.0,0.0,2.0,0.0,True,4.5625,0.0004689785268869567,0,0,0.0,0.0,100.00001667356402,0.0,0.0
75,0.7600000000000005,4.650451469995216,0.0,0.0,0.0,0.0,2.0,0.0,True,4.65,0.00045146999521651035,0,0,0.0,0.0,100.00001674880905,0.0,0.0
76,0.7700000000000005,4.725434539870395,0.0,0.0,0.0,0.0,2.0,0.0,True,4.7250000000000005,0.0004345398703958912,0,0,0.0,0.0,100.00001682123236,0.0,0.0
77,0.7800000000000005,4.775418174083069,0.0,0.0,0.0,0.0,2.0,0.0,True,4.775,0.00041817408306929265,0,0,0.0,0.0,100.00001689092805,0.0,0.0
78,0.7900000000000005,4.8629023585248,0.0,0.0,0.0,0.0,2.0,0.0,True,4.8625,0.0004023585247993643,0,0,0.0,0.0,100.00001695798782,0.0,0.0
79,0.8000000000000005,4.912887079087149,0.0,0.0,0.0,0.0,2.0,0.0,True,4.9125,0.00038707908714875547,0,0,0.0,0.0,100.00001702250101,0.0,0.0
80,0.8100000000000005,4.962872321696952,0.0,0.0,0.0,0.0,2.0,0.0,True,4.9625,0.00037232169695120915,0,0,0.0,0.0,100.00001708455463,0.0,0.0
81,0.8200000000000005,5.050358072348056,0.0,0.0,0.0,0.0,2.0,0.0,True,5.050000000000001,0.0003580723480555456,0,0,0.0,0.0,100.00001714423337,0.0,0.0
82,0.8300000000000005,5.100344317129807,0.0,0.0,0.0,0.0,2.0,0.0,True,5.1000000000000005,0.00034431712980707033,0,0,0.0,0.0,100.00001720161956,0.0,0.0
83,0.8400000000000005,5.187831042252514,0.0,0.0,0.0,0.0,2.0,0.0,True,5.1875,0.00033104225251330376,0,0,0.0,0.0,100.00001725679327,0.0,0.0
84,0.8500000000000005,5.237818234070124,0.0,0.0,0.0,0.0,2.0,0.0,True,5.237500000000001,0.0003182340701243961,0,0,0.0,0.0,100.0000173098323,0.0,0.0
85,0.8600000000000005,5.200305879100343,0.0,0.0,0.0,0.0,2.0,0.0,True,5.200000000000001,0.00030587910034309603,0,0,0.0,0.0,100.00001736081215,0.0,0.0
86,0.8700000000000006,5.350293964042365,0.0,0.0,0.0,0.0,2.0,0.0,True,5.3500000000000005,0.00029396404236461493,0,0,0.0,0.0,100.00001740980616,0.0,0.0
87,0.8800000000000006,5.350282475792433,0.0,0.0,0.0,0.0,2.0,0.0,True,5.3500000000000005,0.00028247579243312424,0,0,0.0,0.0,100.00001745688547,0.0,0.0
88,0.8900000000000006,5.43777140145739,0.0,0.0,0.0,0.0,2.0,0.0,True,5.4375,0.00027140145738887113,0,0,0.0,0.0,100.00001750211905,0.0,0.0
89,0.9000000000000006,5.487760728366368,0.0,0.0,0.0,0.0,2.0,0.0,True,5.487500000000001,0.00026072836636796044,0,0,0.0,0.0,100.00001754557378,0.0,0.0
90,0.9100000000000006,5.537750444080807,0.0,0.0,0.0,0.0,2.0,0.0,True,5.5375000000000005,0.00025044408080566864,0,0,0.0,0.0,100.00001758731447,0.0,0.0
91,0.9200000000000006,5.625240536402884,0.0,0.0,0.0,0.0,2.0,0.0,True,5.625,0.00024053640288368617,0,0,0.0,0.0,100.00001762740388,0.0,0.0
92,0.9300000000000006,5.675230993382552,0.0,0.0,0.0,0.0,2.0,0.0,True,5.675,0.0002309933825518877,0,0,0.0,0.0,100.00001766590277,0.0,0.0
93,0.9400000000000006,5.725221803323246,0.0,0.0,0.0,0.0,2.0,0.0,True,5.725,0.00022180332324605993,0,0,0.0,0.0,100.00001770287001,0.0,0.0
94,0.9500000000000006,5.750212954786415,0.0,0.0,0.0,0.0,2.0,0.0,True,5.75,0.0002129547864144352,0,0,0.0,0.0,100.00001773836247,0.0,0.0
95,0.9600000000000006,5.762704436594959,0.0,0.0,0.0,0.0,2.0,0.0,True,5.762500000000001,0.00020443659495785778,0,0,0.0,0.0,100.00001777243524,0.0,0.0
96,0.9700000000000006,5.762696237835681,0.0,0.0,0.0,0.0,2.0,0.0,True,5.762500000000001,0.00019623783568090199,0,0,0.0,0.0,100.00001780514155,0.0,0.0
97,0.9800000000000006,5.850188347860845,0.0,0.0,0.0,0.0,2.0,0.0,True,5.8500000000000005,0.00018834786084424718,0,0,0.0,0.0,100.00001783653288,0.0,0.0
98,0.9900000000000007,5.937680756288902,0.0,0.0,0.0,0.0,2.0,0.0,True,5.9375,0.00018075628890205556,0,0,0.0,0.0,100.00001786665894,0.0,0.0
99,1.0000000000000007,5.987673453004502,0.0,0.0,0.0,0.0,2.0,0.0,True,5.987500000000001,0.0001734530045019725,0,0,0.0,0.0,100.00001789556777,0.0,0.0
100,1.0100000000000007,6.03766642815782,0.0,0.0,0.0,0.0,2.0,0.0,True,6.0375,0.0001664281578196426,0,0,0.0,0.0,100.0000179233058,0.0,0.0
101,1.0200000000000007,6.125159672163294,0.0,0.0,0.0,0.0,2.0,0.0,True,6.125,0.0001596721632942907,0,0,0.0,0.0,100.00001794991783,0.0,0.0
102,1.0300000000000007,6.337653175697827,0.0,0.0,0.0,0.0,2.0,0.0,True,6.3375,0.00015317569782692496,0,0,0.0,0.0,100.00001797544712,0.0,0.0
103,1.0400000000000007,6.362646929698498,0.0,0.0,0.0,0.0,2.0,0.0,True,6.3625,0.00014692969849806008,0,0,0.0,0.0,100.00001799993541,0.0,0.0
104,1.0500000000000007,6.412640925359858,0.0,0.0,0.0,0.0,2.0,0.0,True,6.4125,0.0001409253598575143,0,0,0.0,0.0,100.00001802342298,0.0,0.0
105,1.0600000000000007,6.437635154130835,0.0,0.0,0.0,0.0,2.0,0.0,True,6.4375,0.00013515413083477803,0,0,0.0,0.0,100.00001804594868,0.0,0.0
106,1.0700000000000007,6.462629607711314,0.0,0.0,0.0,0.0,2.0,0.0,True,6.4625,0.00012960771131467156,0,0,0.0,0.0,100.00001806754996,0.0,0.0
107,1.0800000000000007,6.51262427804842,0.0,0.0,0.0,0.0,2.0,0.0,True,6.5125,0.0001242780484194888,0,0,0.0,0.0,100.00001808826298,0.0,0.0
108,1.0900000000000007,6.537619157332536,0.0,0.0,0.0,0.0,2.0,0.0,True,6.5375,0.00011915733253553765,0,0,0.0,0.0,100.00001810812253,0.0,0.0
109,1.1000000000000008,6.587614237993119,0.0,0.0,0.0,0.0,2.0,0.0,True,6.5875,0.0001142379931189329,0,0,0.0,0.0,100.00001812716219,0.0,0.0
110,1.1100000000000008,6.637609512694313,0.0,0.0,0.0,0.0,2.0,0.0,True,6.6375,0.00010951269431264975,0,0,0.0,0.0,100.0000181454143,0.0,0.0
111,1.1200000000000008,6.687604974330404,0.0,0.0,0.0,0.0,2.0,0.0,True,6.6875,0.00010497433040419759,0,0,0.0,0.0,100.00001816291002,0.0,0.0
112,1.1300000000000008,6.737600616021151,0.0,0.0,0.0,0.0,2.0,0.0,True,6.7375,0.00010061602115080902,0,0,0.0,0.0,100.00001817967937,0.0,0.0
113,1.1400000000000008,6.7625964311069975,0.0,0.0,0.0,0.0,2.0,0.0,True,6.7625,9.643110699674881e-05,0,0,0.0,0.0,100.00001819575122,0.0,0.0
114,1.1500000000000008,6.912592413144205,0.0,0.0,0.0,0.0,2.0,0.0,True,6.9125,9.24131442052176e-05,0,0,0.0,0.0,100.00001821115342,0.0,0.0
115,1.1600000000000008,7.062588555899925,0.0,0.0,0.0,0.0,2.0,0.0,True,7.0625,8.855589992534766e-05,0,0,0.0,0.0,100.00001822591275,0.0,0.0
116,1.1700000000000008,7.0625848533472135,0.0,0.0,0.0,0.0,2.0,0.0,True,7.0625,8.485334721295164e-05,0,0,0.0,0.0,100.00001824005497,0.0,0.0
117,1.1800000000000008,7.087581299660023,0.0,0.0,0.0,0.0,2.0,0.0,True,7.0874999999999995,8.129966002198187e-05,0,0,0.0,0.0,100.0000182536049,0.0,0.0
118,1.1900000000000008,7.150077889208182,0.0,0.0,0.0,0.0,2.0,0.0,True,7.1499999999999995,7.78892081820767e-05,0,0,0.0,0.0,100.00001826658644,0.0,0.0
119,1.2000000000000008,7.587574616552376,0.0,0.0,0.0,0.0,3.0,0.0,True,7.5874999999999995,7.46165523761071e-05,0,0,0.0,0.0,100.00001827902254,0.0,0.0
120,1.2100000000000009,7.63757147643913,0.0,0.0,0.0,0.0,3.0,0.0,True,7.6375,7.147643913027926e-05,0,0,0.0,0.0,100.00001829093529,0.0,0.0
121,1.2200000000000009,7.762568463795828,0.0,0.0,0.0,0.0,3.0,0.0,True,7.762499999999999,6.846379582809392e-05,0,0,0.0,0.0,100.00001830234592,0.0,0.0
122,1.2300000000000009,7.812565573725759,0.0,0.0,0.0,0.0,3.0,0.0,True,7.8125,6.557372575830144e-05,0,0,0.0,0.0,100.00001831327486,0.0,0.0
123,1.2400000000000009,7.837562801503206,0.0,0.0,0.0,0.0,3.0,0.0,True,7.8375,6.280150320591796e-05,0,0,0.0,0.0,100.00001832374178,0.0,0.0
124,1.2500000000000009,7.887560142568594,0.0,0.0,0.0,0.0,3.0,0.0,True,7.887500000000001,6.014256859437709e-05,0,0,0.0,0.0,100.00001833376555,0.0,0.0
125,1.260000000000001,7.912557592523687,0.0,0.0,0.0,0.0,3.0,0.0,True,7.9125000000000005,5.759252368597549e-05,0,0,0.0,0.0,100.0000183433643,0.0,0.0
126,1.270000000000001,8.087555147126848,0.0,0.0,0.0,0.0,3.0,0.0,True,8.0875,5.5147126846928115e-05,0,0,0.0,0.0,100.00001835255549,0.0,0.0
127,1.280000000000001,8.175052802288384,0.0,0.0,0.0,0.0,3.0,0.0,True,8.175,5.280228838257054e-05,0,0,0.0,0.0,100.00001836135587,0.0,0.0
128,1.290000000000001,8.262550554065946,0.0,0.0,0.0,0.0,3.0,0.0,True,8.2625,5.0554065947531416e-05,0,0,0.0,0.0,100.00001836978156,0.0,0.0
129,1.300000000000001,8.287548398660036,0.0,0.0,0.0,0.0,3.0,0.0,True,8.287500000000001,4.839866003503976e-05,0,0,0.0,0.0,100.000018377848,0.0,0.0
130,1.310000000000001,8.43754633240955,0.0,0.0,0.0,0.0,3.0,0.0,True,8.4375,4.633240954892844e-05,0,0,0.0,0.0,100.00001838557006,0.0,0.0
131,1.320000000000001,8.487544351787463,0.0,0.0,0.0,0.0,3.0,0.0,True,8.4875,4.435178746134066e-05,0,0,0.0,0.0,100.00001839296202,0.0,0.0
132,1.330000000000001,8.475042453396558,0.0,0.0,0.0,0.0,3.0,0.0,True,8.475000000000001,4.245339655863933e-05,0,0,0.0,0.0,100.00001840003759,0.0,0.0
133,1.340000000000001,8.52504063396528,0.0,0.0,0.0,0.0,3.0,0.0,True,8.525,4.063396527755479e-05,0,0,0.0,0.0,100.00001840680993,0.0,0.0
134,1.350000000000001,8.575038890343633,0.0,0.0,0.0,0.0,3.0,0.0,True,8.575000000000001,3.889034363318209e-05,0,0,0.0,0.0,100.00001841329166,0.0,0.0
135,1.360000000000001,8.62503721949924,0.0,0.0,0.0,0.0,3.0,0.0,True,8.625,3.721949924005279e-05,0,0,0.0,0.0,100.00001841949492,0.0,0.0
136,1.370000000000001,8.675035618513427,0.0,0.0,0.0,0.0,3.0,0.0,True,8.675,3.561851342715345e-05,0,0,0.0,0.0,100.00001842543135,0.0,0.0
137,1.380000000000001,8.700034084577448,0.0,0.0,0.0,0.0,3.0,0.0,True,8.7,3.408457744744393e-05,0,0,0.0,0.0,100.00001843111212,0.0,0.0
138,1.390000000000001,8.700032614988782,0.0,0.0,0.0,0.0,3.0,0.0,True,8.7,3.261498878213746e-05,0,0,0.0,0.0,100.00001843654796,0.0,0.0
139,1.400000000000001,8.85003120714754,0.0,0.0,0.0,0.0,3.0,0.0,True,8.85,3.120714753974304e-05,0,0,0.0,0.0,100.00001844174916,0.0,0.0
140,1.410000000000001,8.97502985855295,0.0,0.0,0.0,0.0,3.0,0.0,True,8.975,2.9858552949632718e-05,0,0,0.0,0.0,100.00001844672558,0.0,0.0
141,1.420000000000001,9.02502856679995,0.0,0.0,0.0,0.0,3.0,0.0,True,9.025,2.8566799949684067e-05,0,0,0.0,0.0,100.0000184514867,0.0,0.0
142,1.430000000000001,9.075027329575867,0.0,0.0,0.0,0.0,3.0,0.0,True,9.075,2.7329575867356203e-05,0,0,0.0,0.0,100.00001845604163,0.0,0.0
143,1.440000000000001,9.125026144657195,0.0,0.0,0.0,0.0,3.0,0.0,True,9.125,2.614465719338691e-05,0,0,0.0,0.0,100.00001846039908,0.0,0.0
144,1.450000000000001,9.125025009906448,0.0,0.0,0.0,0.0,3.0,0.0,True,9.125,2.5009906447146154e-05,0,0,0.0,0.0,100.00001846456739,0.0,0.0
145,1.460000000000001,9.125023923269133,0.0,0.0,0.0,0.0,3.0,0.0,True,9.125,2.392326913254601e-05,0,0,0.0,0.0,100.0000184685546,0.0,0.0
146,1.470000000000001,9.175022882770783,0.0,0.0,0.0,0.0,3.0,0.0,True,9.174999999999999,2.2882770783288014e-05,0,0,0.0,0.0,100.0000184723684,0.0,0.0
147,1.480000000000001,9.200021886514097,0.0,0.0,0.0,0.0,3.0,0.0,True,9.2,2.1886514096124456e-05,0,0,0.0,0.0,100.00001847601615,0.0,0.0
148,1.490000000000001,9.225020932676152,0.0,0.0,0.0,0.0,3.0,0.0,True,9.225,2.0932676150719028e-05,0,0,0.0,0.0,100.00001847950494,0.0,0.0
149,1.500000000000001,9.275020019505714,0.0,0.0,0.0,0.0,3.0,0.0,True,9.274999999999999,2.0019505714613834e-05,0,0,0.0,0.0,100.00001848284153,0.0,0.0
150,1.5100000000000011,9.325019145320631,0.0,0.0,0.0,0.0,3.0,0.0,True,9.325,1.9145320631742362e-05,0,0,0.0,0.0,100.00001848603242,0.0,0.0
151,1.5200000000000011,9.450018308505294,0.0,0.0,0.0,0.0,3.0,0.0,True,9.45,1.8308505292871497e-05,0,0,0.0,0.0,100.00001848908384,0.0,0.0
152,1.5300000000000011,9.475017507508186,0.0,0.0,0.0,0.0,3.0,0.0,True,9.475,1.7507508186308373e-05,0,0,0.0,0.0,100.00001849200176,0.0,0.0
153,1.5400000000000011,9.525016740839527,0.0,0.0,0.0,0.0,3.0,0.0,True,9.525,1.674083952716938e-05,0,0,0.0,0.0,100.0000184947919,0.0,0.0
154,1.5500000000000012,9.662516007068964,0.0,0.0,0.0,0.0,3.0,0.0,True,9.6625,1.6007068963478514e-05,0,0,0.0,0.0,100.00001849745975,0.0,0.0
