step,time,omega,kinetic,potential,entropy,gradient_norm,max_density,min_density,is_stable,gradient_energy,entropy_interaction,max_avalanche,avalanche_count,mean_size,power_law_exponent
0,1.0,0.8762500000000002,0.0,0.0012500000000000002,0.0,0.0,1.0,0.0,True,0.8750000000000002,0.0,0,0,0.0,0.0
100,101.0,64.52375,0.0,0.14875000000000002,0.0,0.0,2.0,0.0,True,64.37500000000001,0.0,0,0,0.0,0.0
200,201.0,125.36625000000002,0.0,0.3662500000000001,0.0,0.0,3.0,0.0,True,125.00000000000003,0.0,0,0,0.0,0.0
300,301.0,178.37000000000003,0.0,0.6200000000000001,0.0,0.0,3.0,0.0,True,177.75000000000003,0.0,1,3,1.0,0.0
400,401.0,212.88375000000005,0.0,0.8837500000000001,0.0,0.0,3.0,0.0,True,212.00000000000003,0.0,1,9,1.0,0.0
500,501.0,217.71375000000003,0.0,1.2137500000000003,0.0,0.0,3.0,0.0,True,216.50000000000003,0.0,2,15,1.0666666666666667,0.0
600,601.0,244.42500000000004,0.0,1.5500000000000003,0.0,0.0,3.0,0.0,True,242.87500000000006,0.0,7,26,1.7307692307692308,0.0
700,701.0,249.79125000000005,0.0,1.9162500000000005,0.0,0.0,3.0,0.0,True,247.87500000000006,0.0,10,49,2.0816326530612246,0.0
800,801.0,255.55750000000006,0.0,2.3075000000000006,0.0,0.0,3.0,0.0,True,253.25000000000006,0.0,21,80,3.1875,0.0
900,901.0,279.65000000000003,0.0,2.5250000000000004,0.0,0.0,3.0,0.0,True,277.12500000000006,0.0,85,117,6.52991452991453,0.0
