step,time,omega,kinetic,potential,entropy,gradient_norm,max_density,min_density,is_stable,gradient_energy,entropy_interaction,nature_health,gini_estimate,capital_concentration
1,0.001,49.84954452519432,0.0,49.84954452519432,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,6.689262988588497,0.670746058258678
2,0.002,83.6450851585989,0.0,83.6450851585989,02,0.002,1.645476178229655,0.0,1.645476178229655,0.0,0.0,11.584127804949404,0.03428802668011097,True,0.0,0.0,0.9186044776999395,1.6985995171753012,0.10854061169322193
3,0.003,2.094335186431562,0.0,2.094335186431562,0.0,0.0,12.221079973958881,0.01588290977858247,True,0.0,0.0,0.8573352472865933,1.8602430781345434,0.11121130123372074
4,0.004,3.9925661234881504,0.0,3.9925661234881504,0.0,0.0,15.569016732786988,0.001,True,0.0,0.0,0.7211707357813992,2.235473565361612,0.12368532256484888
5,0.005,10.689638036851173,0.0,10.689638036851173,0.0,0.0,29.48223079768137,0.001,True,0.0,0.0,0.3826201662323156,2.5731410878791,0.1664034936766231
6,0.006,42.37528355565435,0.0,42.37528355565435,0.0,0.0,53.07278215427332,0.001,True,0.0,0.0,0.0,2.7162178977604126,0.16164132451500207
7,0.007,140.02958822324698,0.0,140.02958822324698,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,2.8895904326651274,0.17949389748402828
8,0.008,300.3410818242387,0.0,300.3410818242387,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,2.403164376917507,0.10463750135043891
9,0.009000000000000001,403.9146306895696,0.0,403.9146306895696,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,2.178730795590754,0.08316624873900078
10,0.010000000000000002,591.1626191221933,0.0,591.1626191221933,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.75647960629577,0.0579657717745474
11,0.011000000000000003,809.7264152936898,0.0,809.7264152936898,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.5570610595004974,0.04538488499878508
12,0.012000000000000004,1173.4066418588297,0.0,1173.4066418588297,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.3101402442341041,0.03360587585702443
13,0.013000000000000005,1505.8647477838372,0.0,1505.8647477838372,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.2122701370530824,0.028310065899874177
14,0.014000000000000005,1847.1023508486578,0.0,1847.1023508486578,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.078899243058678,0.023937096534591137
15,0.015000000000000006,2031.6709539430258,0.0,2031.6709539430258,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.0755007640386687,0.022796443252726242
16,0.016000000000000007,2293.134256578637,0.0,2293.134256578637,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.969814428083343,0.02035517993778933
17,0.017000000000000008,2208.914677766808,0.0,2208.914677766808,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.0394105507642377,0.021477557216652603
18,0.01800000000000001,2383.272634376693,0.0,2383.272634376693,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9516788416139338,0.019788504456946056
19,0.01900000000000001,2283.1953536448955,0.0,2283.1953536448955,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.0366572650853856,0.021099489813298494
20,0.02000000000000001,2521.504734364777,0.0,2521.504734364777,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9281101706606208,0.019016641193188265
21,0.02100000000000001,2264.0262553674165,0.0,2264.0262553674165,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.044468712764213,0.021271428341847712
22,0.022000000000000013,2542.872410831879,0.0,2542.872410831879,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9289056754469402,0.01894497230369046
23,0.023000000000000013,2279.2946216414966,0.0,2279.2946216414966,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.0231495393620902,0.020973813284729203
24,0.024000000000000014,2523.790654510029,0.0,2523.790654510029,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9310304621062487,0.019036100988237187
25,0.025000000000000015,2290.9500832541835,0.0,2290.9500832541835,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.0270705991510265,0.02096239960579475
26,0.026000000000000016,2503.966516409178,0.0,2503.966516409178,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9445114084458657,0.019240859641105054
27,0.027000000000000017,2318.7584833783644,0.0,2318.7584833783644,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.0286570375395823,0.02085428461610692
28,0.028000000000000018,2536.761130411809,0.0,2536.761130411809,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9462212914020889,0.019133825768106225
29,0.02900000000000002,2311.575647769654,0.0,2311.575647769654,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.0394974240322679,0.021000949211137647
30,0.03000000000000002,2547.6855913090644,0.0,2547.6855913090644,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9375421608820577,0.019009800375331735
31,0.03100000000000002,2289.2362311862175,0.0,2289.2362311862175,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.0461224264946043,0.021172815465071056
32,0.03200000000000002,2573.4150970645273,0.0,2573.4150970645273,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9357989796995466,0.01889886887641379
33,0.03300000000000002,2299.1641079079222,0.0,2299.1641079079222,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.0433747272075702,0.0210982363517606
34,0.03400000000000002,2580.395611060139,0.0,2580.395611060139,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9295747700822612,0.018814446168966492
35,0.035000000000000024,2282.5555069190277,0.0,2282.5555069190277,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.037750075104692,0.02111406153331137
36,0.036000000000000025,2540.5030391413934,0.0,2540.5030391413934,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9348784887965713,0.019010843902395942
37,0.037000000000000026,2287.177638031338,0.0,2287.177638031338,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.0295664150655846,0.021005962274625485
38,0.03800000000000003,2542.6914782001213,0.0,2542.6914782001213,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.932775553900281,0.018982615594490902
39,0.03900000000000003,2286.2919462982104,0.0,2286.2919462982104,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.047342762870582,0.02119935760466106
40,0.04000000000000003,2565.1791113526247,0.0,2565.1791113526247,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9386409957070412,0.01895601505092151
41,0.04100000000000003,2313.55565501917,0.0,2313.55565501917,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.031726637948319,0.02090986696749288
42,0.04200000000000003,2545.261858450874,0.0,2545.261858450874,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9337823988637649,0.018982753457544195
43,0.04300000000000003,2297.881116838897,0.0,2297.881116838897,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.0318038685491522,0.020981164469628718
44,0.04400000000000003,2547.578666045632,0.0,2547.578666045632,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9313242471025467,0.018950718810308693
45,0.04500000000000003,2299.2233781172613,0.0,2299.2233781172613,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.0425826801416638,0.021089535711360845
