step,time,omega,kinetic,potential,entropy,gradient_norm,max_density,min_density,is_stable,gradient_energy,entropy_interaction,S_total,T_A,T_B,E_A,E_B
0,1.0,94.98824132153842,0.0,94.98824132153842,0.0,0.0,20.47593034262955,0.19931118704250333,True,0.0,0.0,206.98143331101775,20.47593034262955,0.19931118704250333,999,1
100,101.0,66.61010077872646,0.0,66.61010077872646,0.0,0.0,17.315187536892186,1.5050334156704792,True,0.0,0.0,406.63754086178255,17.315187536892186,1.5050334156704792,841,159
200,201.0,48.706533591719456,0.0,48.706533591719456,0.0,0.0,14.894405478389114,2.3310262089787446,True,0.0,0.0,463.1499302479144,14.894405478389114,2.3310262089787446,720,280
300,301.0,37.96298425117008,0.0,37.96298425117008,0.0,0.0,13.173674860485121,2.9114333354508575,True,0.0,0.0,489.9550251183646,13.173674860485121,2.9114333354508575,634,366
400,401.0,33.313960365381824,0.0,33.313960365381824,0.0,0.0,12.33324393449768,3.1939515452030447,True,0.0,0.0,500.428612583652,12.33324393449768,3.1939515452030447,592,408
500,501.0,29.641268735463328,0.0,29.641268735463328,0.0,0.0,11.61282491238279,3.435779612559506,True,0.0,0.0,508.2858655503387,11.61282491238279,3.435779612559506,556,444
600,601.0,26.89226262259061,0.0,26.89226262259061,0.0,0.0,11.03244755761325,3.6304080470722377,True,0.0,0.0,513.9342167559294,11.03244755761325,3.6304080470722377,527,473
700,701.0,25.280026391616335,0.0,25.280026391616335,0.0,0.0,10.672192687676537,3.75114415814981,True,0.0,0.0,517.1528858226784,10.672192687676537,3.75114415814981,509,491
800,801.0,23.324770063359356,0.0,23.324770063359356,0.0,0.0,10.211840842505042,3.905351707761633,True,0.0,0.0,520.9586635408614,10.211840842505042,3.905351707761633,486,514
900,901.0,22.03395414435606,0.0,22.03395414435606,0.0,0.0,9.891576758307792,4.01258681676478,True,0.0,0.0,523.4084604087057,9.891576758307792,4.01258681676478,470,530
1000,1001.0,22.112962786099207,0.0,22.112962786099207,0.0,0.0,9.911593763728828,4.005885515894826,True,0.0,0.0,523.2600302452406,9.911593763728828,4.005885515894826,471,529
1100,1101.0,21.256094944001717,0.0,21.256094944001717,0.0,0.0,9.691402839095339,4.079593555093328,True,0.0,0.0,524.8587075447863,9.691402839095339,4.079593555093328,460,540
1200,1201.0,20.204440587656904,0.0,20.204440587656904,0.0,0.0,9.4111469179089,4.17338460889619,True,0.0,0.0,526.7856889460363,9.4111469179089,4.17338460889619,446,554
1300,1301.0,20.426126937126252,0.0,20.426126937126252,0.0,0.0,9.471203033651479,4.153288269593978,True,0.0,0.0,526.3828697658819,9.471203033651479,4.153288269593978,449,551
1400,1401.0,19.69495337497236,0.0,19.69495337497236,0.0,0.0,9.271013152771287,4.220272492596527,True,0.0,0.0,527.7042402192383,9.271013152771287,4.220272492596527,439,561
1500,1501.0,18.98601107573984,0.0,18.98601107573984,0.0,0.0,9.070814887178555,4.2872467750164995,True,0.0,0.0,528.96470282273,9.070814887178555,4.2872467750164995,429,571
1600,1601.0,18.50297909607738,0.0,18.50297909607738,0.0,0.0,8.930670810035398,4.334123106179799,True,0.0,0.0,529.8108612818919,8.930670810035398,4.334123106179799,422,578
1700,1701.0,19.055904897543254,0.0,19.055904897543254,0.0,0.0,9.09083510685595,4.280549780728873,True,0.0,0.0,528.841392726386,9.09083510685595,4.280549780728873,430,570
1800,1801.0,18.916339567092024,0.0,18.916339567092024,0.0,0.0,9.050794578013406,4.2939436745333115,True,0.0,0.0,529.0874052474378,9.050794578013406,4.2939436745333115,428,572
1900,1901.0,19.126021032428927,0.0,19.126021032428927,0.0,0.0,9.110855237636223,4.27385269122249,True,0.0,0.0,528.7174748838611,9.110855237636223,4.27385269122249,431,569
2000,2001.0,19.055904897543254,0.0,19.055904897543254,0.0,0.0,9.09083510685595,4.280549780728873,True,0.0,0.0,528.841392726386,9.09083510685595,4.280549780728873,430,570
2100,2101.0,19.839409587479853,0.0,19.839409587479853,0.0,0.0,9.31105178239774,4.206876458522023,True,0.0,0.0,527.4448451067838,9.31105178239774,4.206876458522023,441,559
2200,2201.0,18.777663489576124,0.0,18.777663489576124,0.0,0.0,9.010753688831016,4.307337191032203,True,0.0,0.0,529.3309873173853,9.010753688831016,4.307337191032203,426,574
2300,2301.0,18.50297909607738,0.0,18.50297909607738,0.0,0.0,8.930670810035398,4.334123106179799,True,0.0,0.0,529.8108612818919,8.930670810035398,4.334123106179799,422,578
2400,2401.0,18.434863781905438,0.0,18.434863781905438,0.0,0.0,8.910649857469874,4.340819354609521,True,0.0,0.0,529.9293110351528,8.910649857469874,4.340819354609521,421,579
2500,2501.0,17.964281377934,0.0,17.964281377934,0.0,0.0,8.770500509869077,4.387690561113925,True,0.0,0.0,530.7414453757806,8.770500509869077,4.387690561113925,414,586
2600,2601.0,18.571316724029813,0.0,18.571316724029813,0.0,0.0,8.950691668828453,4.327426766037242,True,0.0,0.0,529.6918040259575,8.950691668828453,4.327426766037242,423,577
2700,2701.0,18.571316724029813,0.0,18.571316724029813,0.0,0.0,8.950691668828453,4.327426766037242,True,0.0,0.0,529.6918040259575,8.950691668828453,4.327426766037242,423,577
2800,2801.0,17.05579689157862,0.0,17.05579689157862,0.0,0.0,8.490187015703762,4.481420117724549,True,0.0,0.0,532.2762607830059,8.490187015703762,4.481420117724549,400,600
2900,2901.0,16.9925725147582,0.0,16.9925725147582,0.0,0.0,8.470163828894481,4.48811445175031,True,0.0,0.0,532.3813156905767,8.470163828894481,4.48811445175031,399,601
3000,3001.0,17.63482052926882,0.0,17.63482052926882,0.0,0.0,8.670390875666973,4.4211673346330365,True,0.0,0.0,531.3033002678344,8.670390875666973,4.4211673346330365,409,591
3100,3101.0,17.182912596289093,0.0,17.182912596289093,0.0,0.0,8.530233062612465,4.46803120053647,True,0.0,0.0,532.0643179359085,8.530233062612465,4.46803120053647,402,598
3200,3201.0,17.63482052926882,0.0,17.63482052926882,0.0,0.0,8.670390875666973,4.4211673346330365,True,0.0,0.0,531.3033002678344,8.670390875666973,4.4211673346330365,409,591
3300,3301.0,18.571316724029813,0.0,18.571316724029813,0.0,0.0,8.950691668828453,4.327426766037242,True,0.0,0.0,529.6918040259575,8.950691668828453,4.327426766037242,423,577
