step,time,omega,kinetic,potential,entropy,gradient_norm,max_density,min_density,is_stable,gradient_energy,entropy_interaction,S_total,T_A,T_B,E_A,E_B
0,1.0,94.98824132153842,0.0,94.98824132153842,0.0,0.0,20.47593034262955,0.19931118704250333,True,0.0,0.0,206.98143331101775,20.47593034262955,0.19931118704250333,999,1
100,101.0,67.74572987763838,0.0,67.74572987763838,0.0,0.0,17.455226141754387,1.456565585952782,True,0.0,0.0,402.3126178765723,17.455226141754387,1.456565585952782,848,152
200,201.0,48.84113589260485,0.0,48.84113589260485,0.0,0.0,14.914412982246658,2.3242563686480784,True,0.0,0.0,462.7874047409912,14.914412982246658,2.3242563686480784,721,279
300,301.0,38.542568518711896,0.0,38.542568518711896,0.0,0.0,13.273722525733891,2.8777671410853998,True,0.0,0.0,488.6057626312436,13.273722525733891,2.8777671410853998,639,361
400,401.0,34.16924717994587,0.0,34.16924717994587,0.0,0.0,12.493330486502508,3.1401736022611737,True,0.0,0.0,498.54703254415153,12.493330486502508,3.1401736022611737,600,400
500,501.0,30.43252026466743,0.0,30.43252026466743,0.0,0.0,11.7729224612998,3.382062698900251,True,0.0,0.0,506.62322224354466,11.7729224612998,3.382062698900251,564,436
600,601.0,26.43719377622203,0.0,26.43719377622203,0.0,0.0,10.932378445806373,3.6639507341857955,True,0.0,0.0,514.8498722197737,10.932378445806373,3.6639507341857955,522,478
700,701.0,24.160430926667868,0.0,24.160430926667868,0.0,0.0,10.411997642765312,3.8383135977639293,True,0.0,0.0,519.3456254603466,10.411997642765312,3.8383135977639293,496,504
800,801.0,22.834044671847515,0.0,22.834044671847515,0.0,0.0,10.091743775816937,3.9455685023920406,True,0.0,0.0,521.8961244894053,10.091743775816937,3.9455685023920406,480,520
900,901.0,21.179531744375623,0.0,21.179531744375623,0.0,0.0,9.671385051064226,4.086293614302173,True,0.0,0.0,525.0003379880941,9.671385051064226,4.086293614302173,459,541
1000,1001.0,20.951176021033042,0.0,20.951176021033042,0.0,0.0,9.611331242237728,4.106393136837732,True,0.0,0.0,525.4215394371413,9.611331242237728,4.106393136837732,456,544
1100,1101.0,20.800050434774157,0.0,20.800050434774157,0.0,0.0,9.571294994420068,4.1197922779771945,True,0.0,0.0,525.6992696473899,9.571294994420068,4.1197922779771945,454,546
1200,1201.0,20.278113725055483,0.0,20.278113725055483,0.0,0.0,9.431165702594194,4.166685932583351,True,0.0,0.0,526.6520268929598,9.431165702594194,4.166685932583351,447,553
1300,1301.0,19.479936400800675,0.0,19.479936400800675,0.0,0.0,9.210954578392789,4.240365799531466,True,0.0,0.0,528.0887659951727,9.210954578392789,4.240365799531466,436,564
1400,1401.0,19.479936400800675,0.0,19.479936400800675,0.0,0.0,9.210954578392789,4.240365799531466,True,0.0,0.0,528.0887659951727,9.210954578392789,4.240365799531466,436,564
1500,1501.0,19.623058737598157,0.0,19.623058737598157,0.0,0.0,9.25099371251623,4.2269703603241,True,0.0,0.0,527.833024210679,9.25099371251623,4.2269703603241,438,562
1600,1601.0,19.266920241173565,0.0,19.266920241173565,0.0,0.0,9.15089523484204,4.260458224747494,True,0.0,0.0,528.4678155995616,9.15089523484204,4.260458224747494,433,567
1700,1701.0,18.29930009532873,0.0,18.29930009532873,0.0,0.0,8.870607668478431,4.354211578031925,True,0.0,0.0,530.1643879142107,8.870607668478431,4.354211578031925,419,581
1800,1801.0,17.897944578150714,0.0,17.897944578150714,0.0,0.0,8.750478783798508,4.394386090958428,True,0.0,0.0,530.8550330676221,8.750478783798508,4.394386090958428,413,587
1900,1901.0,16.804233288873437,0.0,16.804233288873437,0.0,0.0,8.410093605699577,4.508196960015788,True,0.0,0.0,532.6928104836998,8.410093605699577,4.508196960015788,396,604
2000,2001.0,16.929570455228607,0.0,16.929570455228607,0.0,0.0,8.450140532148241,4.4948087032277435,True,0.0,0.0,532.4857591672312,8.450140532148241,4.4948087032277435,398,602
2100,2101.0,16.929570455228607,0.0,16.929570455228607,0.0,0.0,8.450140532148241,4.4948087032277435,True,0.0,0.0,532.4857591672312,8.450140532148241,4.4948087032277435,398,602
2200,2201.0,17.63482052926882,0.0,17.63482052926882,0.0,0.0,8.670390875666973,4.4211673346330365,True,0.0,0.0,531.3033002678344,8.670390875666973,4.4211673346330365,409,591
2300,2301.0,17.43981180462864,0.0,17.43981180462864,0.0,0.0,8.610323870892348,4.441252359046147,True,0.0,0.0,531.6331081688204,8.610323870892348,4.441252359046147,406,594
2400,2401.0,18.29930009532873,0.0,18.29930009532873,0.0,0.0,8.870607668478431,4.354211578031925,True,0.0,0.0,530.1643879142107,8.870607668478431,4.354211578031925,419,581
2500,2501.0,18.231851723147308,0.0,18.231851723147308,0.0,0.0,8.850586430766635,4.360907553868752,True,0.0,0.0,530.281014948248,8.850586430766635,4.360907553868752,418,582
2600,2601.0,19.055904897543254,0.0,19.055904897543254,0.0,0.0,9.09083510685595,4.280549780728873,True,0.0,0.0,528.841392726386,9.09083510685595,4.280549780728873,430,570
2700,2701.0,19.839409587479853,0.0,19.839409587479853,0.0,0.0,9.31105178239774,4.206876458522023,True,0.0,0.0,527.4448451067838,9.31105178239774,4.206876458522023,441,559
2800,2801.0,18.777663489576124,0.0,18.777663489576124,0.0,0.0,9.010753688831016,4.307337191032203,True,0.0,0.0,529.3309873173853,9.010753688831016,4.307337191032203,426,574
