step,time,omega,kinetic,potential,entropy,gradient_norm,max_density,min_density,is_stable,gradient_energy,entropy_interaction,order_parameter,domain_count
0,0.01,-0.5013543117850634,0.0,-0.5013595046197632,0.0,0.0,0.008716623562399333,-0.01350606968315261,True,5.1928346998385315e-06,0.0,0.003314532640151816,327
0,0.02,-0.5020907395369362,0.0,-0.5020989774293697,0.0,0.0,0.01491708841848079,-0.01901867401242443,True,8.237892433551559e-06,0.0,0.006149677767825667,172
0,0.03,-0.5013267609045489,0.0,-0.501348299309634,0.0,0.0,0.023743685776187504,-0.03708878643909551,True,2.1538405085143566e-05,0.0,0.010584867836515856,154
0,0.04,-0.5007931471110597,0.0,-0.500851768116479,0.0,0.0,0.03764015354329556,-0.05995318151305652,True,5.862100541928948e-05,0.0,0.01724128927165716,161
0,0.05,-0.5018521119462134,0.0,-0.502014101282173,0.0,0.0,0.0632492977560155,-0.09476047055423478,True,0.00016198933595970244,0.0,0.02859437446017339,159
0,0.060000000000000005,-0.5038445033924036,0.0,-0.5042936352222618,0.0,0.0,0.11309891578815923,-0.15652848321910742,True,0.00044913182985818685,0.0,0.04693393282137569,162
0,0.07,-0.505864010058625,0.0,-0.5071069085629077,0.0,0.0,0.19975921756058007,-0.2481806476544908,True,0.00124289850428268,0.0,0.07737909398792225,162
0,0.08,-0.510179695569791,0.0,-0.5135434715964894,0.0,0.0,0.340792213468472,-0.3929316785950282,True,0.0033637760266983837,0.0,0.12695425276006206,158
0,0.09,-0.5243076264130571,0.0,-0.5333052826967306,0.0,0.0,0.5598686166501426,-0.6023460576399489,True,0.008997656283673654,0.0,0.20802656964930882,162
0,0.09999999999999999,-0.5550711887630031,0.0,-0.5769129412785571,0.0,0.0,0.8345502795900603,-0.8343313109791795,True,0.021841752515553974,0.0,0.32695825422296226,166
0,0.10999999999999999,-0.6010327857046933,0.0,-0.6431423793867952,0.0,0.0,0.9894586410605134,-0.9453829842297774,True,0.042109593682101876,0.0,0.4616982343016621,164
0,0.11999999999999998,-0.6350298451715435,0.0,-0.6947287695044759,0.0,0.0,0.9503121106122028,-0.9517076268314386,True,0.05969892433293235,0.0,0.5560373933043592,165
