step,time,omega,kinetic,potential,entropy,gradient_norm,max_density,min_density,is_stable,gradient_energy,entropy_interaction,max_avalanche,avalanche_count,mean_size,power_law_exponent,price,volatility,value_delta
24,25.0,15.406250000000004,0.0,0.03125000000000001,0.0,0.0,1.0,0.0,True,15.375000000000004,0.0,0,0,0.0,0.0,100.0,0.0,0.0
25,26.0,15.657500000000002,0.0,0.03250000000000001,0.0,0.0,1.0,0.0,True,15.625000000000004,0.0,0,0,0.0,0.0,100.0,0.0,0.0
26,27.0,15.908750000000003,0.0,0.03375000000000001,0.0,0.0,1.0,0.0,True,15.875000000000004,0.0,0,0,0.0,0.0,100.0,0.0,0.0
27,28.0,16.785000000000004,0.0,0.035,0.0,0.0,1.0,0.0,True,16.750000000000004,0.0,0,0,0.0,0.0,100.0,0.0,0.0
28,29.0,17.286250000000003,0.0,0.036250000000000004,0.0,0.0,1.0,0.0,True,17.250000000000004,0.0,0,0,0.0,0.0,100.0,0.0,0.0
29,30.0,17.787500000000005,0.0,0.037500000000000006,0.0,0.0,1.0,0.0,True,17.750000000000004,0.0,0,0,0.0,0.0,100.0,0.0,0.0
30,31.0,18.288750000000004,0.0,0.03875000000000001,0.0,0.0,1.0,0.0,True,18.250000000000004,0.0,0,0,0.0,0.0,100.0,0.0,0.0
31,32.0,18.790000000000003,0.0,0.04000000000000001,0.0,0.0,1.0,0.0,True,18.750000000000004,0.0,0,0,0.0,0.0,100.0,0.0,0.0
32,33.0,18.416250000000005,0.0,0.04125000000000001,0.0,0.0,1.0,0.0,True,18.375000000000004,0.0,0,0,0.0,0.0,100.0,0.0,0.0
33,34.0,18.917500000000004,0.0,0.04250000000000001,0.0,0.0,1.0,0.0,True,18.875000000000004,0.0,0,0,0.0,0.0,100.0,0.0,0.0
34,35.0,20.421250000000004,0.0,0.046250000000000006,0.0,0.0,2.0,0.0,True,20.375000000000004,0.0,0,0,0.0,0.0,100.0,0.0,0.0
35,36.0,21.047500000000003,0.0,0.04750000000000001,0.0,0.0,2.0,0.0,True,21.000000000000004,0.0,0,0,0.0,0.0,100.0,0.0,0.0
36,37.0,21.548750000000005,0.0,0.04875000000000001,0.0,0.0,2.0,0.0,True,21.500000000000004,0.0,0,0,0.0,0.0,100.0,0.0,0.0
37,38.0,22.175000000000004,0.0,0.05000000000000001,0.0,0.0,2.0,0.0,True,22.125000000000004,0.0,0,0,0.0,0.0,100.0,0.0,0.0
38,39.0,22.426250000000003,0.0,0.05125000000000001,0.0,0.0,2.0,0.0,True,22.375000000000004,0.0,0,0,0.0,0.0,100.0,0.0,0.0
39,40.0,22.927500000000006,0.0,0.05250000000000001,0.0,0.0,2.0,0.0,True,22.875000000000004,0.0,0,0,0.0,0.0,100.0,0.0,0.0
40,41.0,23.928750000000004,0.0,0.05375000000000001,0.0,0.0,2.0,0.0,True,23.875000000000004,0.0,0,0,0.0,0.0,100.0,0.0,0.0
41,42.0,24.430000000000003,0.0,0.05500000000000001,0.0,0.0,2.0,0.0,True,24.375000000000004,0.0,0,0,0.0,0.0,100.0,0.0,0.0
42,43.0,25.306250000000006,0.0,0.05625000000000001,0.0,0.0,2.0,0.0,True,25.250000000000004,0.0,0,0,0.0,0.0,100.0,0.0,0.0
43,44.0,26.182500000000005,0.0,0.05750000000000001,0.0,0.0,2.0,0.0,True,26.125000000000004,0.0,0,0,0.0,0.0,100.0,0.0,0.0
44,45.0,26.683750000000003,0.0,0.05875000000000001,0.0,0.0,2.0,0.0,True,26.625000000000004,0.0,0,0,0.0,0.0,100.0,0.0,0.0
45,46.0,29.062500000000007,0.0,0.06250000000000001,0.0,0.0,2.0,0.0,True,29.000000000000007,0.0,0,0,0.0,0.0,100.0,0.0,0.0
46,47.0,30.316250000000007,0.0,0.06625000000000002,0.0,0.0,2.0,0.0,True,30.250000000000007,0.0,0,0,0.0,0.0,100.0,0.0,0.0
47,48.0,31.192500000000006,0.0,0.06750000000000002,0.0,0.0,2.0,0.0,True,31.125000000000007,0.0,0,0,0.0,0.0,100.0,0.0,0.0
48,49.0,31.568750000000005,0.0,0.06875000000000002,0.0,0.0,2.0,0.0,True,31.500000000000007,0.0,0,0,0.0,0.0,100.0,0.0,0.0
49,50.0,31.570000000000007,0.0,0.07,0.0,0.0,2.0,0.0,True,31.500000000000007,0.0,0,0,0.0,0.0,100.0,0.0,0.0
50,51.0,32.071250000000006,0.0,0.07125000000000001,0.0,0.0,2.0,0.0,True,32.00000000000001,0.0,0,0,0.0,0.0,100.0,0.0,0.0
51,52.0,32.947500000000005,0.0,0.07250000000000001,0.0,0.0,2.0,0.0,True,32.87500000000001,0.0,0,0,0.0,0.0,100.0,0.0,0.0
52,53.0,33.198750000000004,0.0,0.07375000000000001,0.0,0.0,2.0,0.0,True,33.12500000000001,0.0,0,0,0.0,0.0,100.0,0.0,0.0
53,54.0,33.70000000000001,0.0,0.07500000000000001,0.0,0.0,2.0,0.0,True,33.62500000000001,0.0,0,0,0.0,0.0,100.0,0.0,0.0
54,55.0,34.20125000000001,0.0,0.07625000000000001,0.0,0.0,2.0,0.0,True,34.12500000000001,0.0,0,0,0.0,0.0,100.0,0.0,0.0
55,56.0,34.70250000000001,0.0,0.07750000000000001,0.0,0.0,2.0,0.0,True,34.62500000000001,0.0,0,0,0.0,0.0,100.0,0.0,0.0
56,57.0,35.57875000000001,0.0,0.07875000000000001,0.0,0.0,2.0,0.0,True,35.50000000000001,0.0,0,0,0.0,0.0,100.0,0.0,0.0
57,58.0,35.830000000000005,0.0,0.08000000000000002,0.0,0.0,2.0,0.0,True,35.75000000000001,0.0,0,0,0.0,0.0,100.0,0.0,0.0
58,59.0,37.08375000000001,0.0,0.08375000000000002,0.0,0.0,2.0,0.0,True,37.00000000000001,0.0,0,0,0.0,0.0,100.0,0.0,0.0
59,60.0,39.712500000000006,0.0,0.08750000000000002,0.0,0.0,2.0,0.0,True,39.62500000000001,0.0,0,0,0.0,0.0,100.0,0.0,0.0
60,61.0,40.088750000000005,0.0,0.08875000000000002,0.0,0.0,2.0,0.0,True,40.00000000000001,0.0,0,0,0.0,0.0,100.0,0.0,0.0
61,62.0,40.59000000000001,0.0,0.09000000000000002,0.0,0.0,2.0,0.0,True,40.50000000000001,0.0,0,0,0.0,0.0,100.0,0.0,0.0
62,63.0,41.09125000000001,0.0,0.09125000000000001,0.0,0.0,2.0,0.0,True,41.00000000000001,0.0,0,0,0.0,0.0,100.0,0.0,0.0
63,64.0,41.09250000000001,0.0,0.09250000000000001,0.0,0.0,2.0,0.0,True,41.00000000000001,0.0,0,0,0.0,0.0,100.0,0.0,0.0
64,65.0,41.96875000000001,0.0,0.09375000000000001,0.0,0.0,2.0,0.0,True,41.87500000000001,0.0,0,0,0.0,0.0,100.0,0.0,0.0
65,66.0,42.470000000000006,0.0,0.09500000000000001,0.0,0.0,2.0,0.0,True,42.37500000000001,0.0,0,0,0.0,0.0,100.0,0.0,0.0
66,67.0,43.72125000000001,0.0,0.09625000000000002,0.0,0.0,2.0,0.0,True,43.62500000000001,0.0,0,0,0.0,0.0,100.0,0.0,0.0
67,68.0,43.97250000000001,0.0,0.09750000000000002,0.0,0.0,2.0,0.0,True,43.87500000000001,0.0,0,0,0.0,0.0,100.0,0.0,0.0
68,69.0,44.59875000000001,0.0,0.09875000000000002,0.0,0.0,2.0,0.0,True,44.50000000000001,0.0,0,0,0.0,0.0,100.0,0.0,0.0
69,70.0,45.852500000000006,0.0,0.10250000000000002,0.0,0.0,2.0,0.0,True,45.75000000000001,0.0,0,0,0.0,0.0,100.0,0.0,0.0
70,71.0,46.72875000000001,0.0,0.10375000000000002,0.0,0.0,2.0,0.0,True,46.62500000000001,0.0,0,0,0.0,0.0,100.0,0.0,0.0
71,72.0,49.10750000000001,0.0,0.10750000000000003,0.0,0.0,2.0,0.0,True,49.00000000000001,0.0,0,0,0.0,0.0,100.0,0.0,0.0
72,73.0,51.36375000000001,0.0,0.11375000000000002,0.0,0.0,3.0,0.0,True,51.25000000000001,0.0,0,0,0.0,0.0,100.0,0.0,0.0
73,74.0,51.86500000000001,0.0,0.11500000000000002,0.0,0.0,3.0,0.0,True,51.75000000000001,0.0,0,0,0.0,0.0,100.0,0.0,0.0
74,75.0,51.86625000000001,0.0,0.11625000000000002,0.0,0.0,3.0,0.0,True,51.75000000000001,0.0,0,0,0.0,0.0,100.0,0.0,0.0
75,76.0,51.36750000000001,0.0,0.11750000000000002,0.0,0.0,3.0,0.0,True,51.25000000000001,0.0,0,0,0.0,0.0,100.0,0.0,0.0
76,77.0,54.87125000000001,0.0,0.12125000000000002,0.0,0.0,3.0,0.0,True,54.75000000000001,0.0,0,0,0.0,0.0,100.0,0.0,0.0
77,78.0,55.49750000000001,0.0,0.12250000000000003,0.0,0.0,3.0,0.0,True,55.375000000000014,0.0,0,0,0.0,0.0,100.0,0.0,0.0
78,79.0,54.12375000000001,0.0,0.12375000000000003,0.0,0.0,3.0,0.0,True,54.00000000000001,0.0,0,0,0.0,0.0,100.0,0.0,0.0
79,80.0,54.37500000000001,0.0,0.12500000000000003,0.0,0.0,3.0,0.0,True,54.25000000000001,0.0,0,0,0.0,0.0,100.0,0.0,0.0
80,81.0,55.25125000000001,0.0,0.12625000000000003,0.0,0.0,3.0,0.0,True,55.125000000000014,0.0,0,0,0.0,0.0,100.0,0.0,0.0
81,82.0,55.12750000000001,0.0,0.12750000000000003,0.0,0.0,3.0,0.0,True,55.000000000000014,0.0,0,0,0.0,0.0,100.0,0.0,0.0
82,83.0,55.37875000000001,0.0,0.12875000000000003,0.0,0.0,3.0,0.0,True,55.250000000000014,0.0,0,0,0.0,0.0,100.0,0.0,0.0
83,84.0,55.63000000000001,0.0,0.13000000000000003,0.0,0.0,3.0,0.0,True,55.500000000000014,0.0,0,0,0.0,0.0,100.0,0.0,0.0
84,85.0,58.00875000000001,0.0,0.13375000000000004,0.0,0.0,3.0,0.0,True,57.875000000000014,0.0,0,0,0.0,0.0,100.0,0.0,0.0
85,86.0,59.01250000000001,0.0,0.13750000000000004,0.0,0.0,3.0,0.0,True,58.875000000000014,0.0,0,0,0.0,0.0,100.0,0.0,0.0
86,87.0,59.26375000000001,0.0,0.13875000000000004,0.0,0.0,3.0,0.0,True,59.125000000000014,0.0,0,0,0.0,0.0,100.0,0.0,0.0
87,88.0,59.765000000000015,0.0,0.14,0.0,0.0,3.0,0.0,True,59.625000000000014,0.0,0,0,0.0,0.0,100.0,0.0,0.0
88,89.0,59.516250000000014,0.0,0.14125000000000001,0.0,0.0,3.0,0.0,True,59.375000000000014,0.0,0,0,0.0,0.0,100.0,0.0,0.0
89,90.0,60.27000000000001,0.0,0.14500000000000002,0.0,0.0,3.0,0.0,True,60.125000000000014,0.0,0,0,0.0,0.0,100.0,0.0,0.0
90,91.0,60.02125000000001,0.0,0.14625000000000002,0.0,0.0,3.0,0.0,True,59.875000000000014,0.0,0,0,0.0,0.0,100.0,0.0,0.0
91,92.0,61.02500000000001,0.0,0.15000000000000002,0.0,0.0,3.0,0.0,True,60.875000000000014,0.0,0,0,0.0,0.0,100.0,0.0,0.0
92,93.0,59.02125000000001,0.0,0.14625000000000002,0.0,0.0,2.0,0.0,True,58.875000000000014,0.0,1,1,1.0,0.0,100.0,1.0,5.027173665028116
93,94.0,59.272500000000015,0.0,0.14750000000000002,0.0,0.0,2.0,0.0,True,59.125000000000014,0.0,1,1,1.0,0.0,150.27173665028116,1.0,0.0
94,95.0,59.773750000000014,0.0,0.14875000000000002,0.0,0.0,2.0,0.0,True,59.625000000000014,0.0,1,1,1.0,0.0,150.27173665028116,1.0,0.0
95,96.0,60.52750000000001,0.0,0.15250000000000002,0.0,0.0,2.0,0.0,True,60.375000000000014,0.0,1,1,1.0,0.0,150.27173665028116,1.0,0.0
96,97.0,62.031250000000014,0.0,0.15625000000000003,0.0,0.0,2.0,0.0,True,61.875000000000014,0.0,1,1,1.0,0.0,150.27173665028116,1.0,0.0
97,98.0,62.90750000000001,0.0,0.15750000000000003,0.0,0.0,2.0,0.0,True,62.750000000000014,0.0,1,1,1.0,0.0,150.27173665028116,1.0,0.0
98,99.0,62.65875000000001,0.0,0.15875000000000003,0.0,0.0,2.0,0.0,True,62.500000000000014,0.0,1,1,1.0,0.0,150.27173665028116,1.0,0.0
99,100.0,63.412500000000016,0.0,0.16250000000000003,0.0,0.0,2.0,0.0,True,63.250000000000014,0.0,1,1,1.0,0.0,150.27173665028116,1.0,0.0
100,101.0,64.03875000000001,0.0,0.16375000000000003,0.0,0.0,2.0,0.0,True,63.875000000000014,0.0,1,1,1.0,0.0,150.27173665028116,1.0,0.0
101,102.0,64.54,0.0,0.16500000000000004,0.0,0.0,2.0,0.0,True,64.37500000000001,0.0,1,1,1.0,0.0,150.27173665028116,1.0,0.0
102,103.0,67.16875000000002,0.0,0.16875000000000004,0.0,0.0,2.0,0.0,True,67.00000000000001,0.0,1,1,1.0,0.0,150.27173665028116,1.0,0.0
103,104.0,67.67000000000002,0.0,0.17000000000000004,0.0,0.0,2.0,0.0,True,67.50000000000001,0.0,1,1,1.0,0.0,150.27173665028116,1.0,0.0
104,105.0,67.92125000000001,0.0,0.17125000000000004,0.0,0.0,2.0,0.0,True,67.75000000000001,0.0,1,1,1.0,0.0,150.27173665028116,1.0,0.0
105,106.0,69.17500000000001,0.0,0.17500000000000004,0.0,0.0,2.0,0.0,True,69.00000000000001,0.0,1,1,1.0,0.0,150.27173665028116,1.0,0.0
106,107.0,69.42625000000001,0.0,0.17625000000000005,0.0,0.0,2.0,0.0,True,69.25000000000001,0.0,1,1,1.0,0.0,150.27173665028116,1.0,0.0
107,108.0,70.68,0.0,0.18000000000000005,0.0,0.0,2.0,0.0,True,70.50000000000001,0.0,1,1,1.0,0.0,150.27173665028116,1.0,0.0
108,109.0,72.18375000000002,0.0,0.18375000000000002,0.0,0.0,2.0,0.0,True,72.00000000000001,0.0,1,1,1.0,0.0,150.27173665028116,1.0,0.0
109,110.0,72.68500000000002,0.0,0.18500000000000003,0.0,0.0,2.0,0.0,True,72.50000000000001,0.0,1,1,1.0,0.0,150.27173665028116,1.0,0.0
110,111.0,73.31125000000002,0.0,0.18625000000000003,0.0,0.0,2.0,0.0,True,73.12500000000001,0.0,1,1,1.0,0.0,150.27173665028116,1.0,0.0
111,112.0,73.31250000000001,0.0,0.18750000000000003,0.0,0.0,2.0,0.0,True,73.12500000000001,0.0,1,1,1.0,0.0,150.27173665028116,1.0,0.0
112,113.0,73.31375000000001,0.0,0.18875000000000003,0.0,0.0,2.0,0.0,True,73.12500000000001,0.0,1,1,1.0,0.0,150.27173665028116,1.0,0.0
113,114.0,74.31750000000001,0.0,0.19250000000000003,0.0,0.0,2.0,0.0,True,74.12500000000001,0.0,1,1,1.0,0.0,150.27173665028116,1.0,0.0
114,115.0,74.94375000000001,0.0,0.19375000000000003,0.0,0.0,2.0,0.0,True,74.75000000000001,0.0,1,1,1.0,0.0,150.27173665028116,1.0,0.0
115,116.0,75.82000000000002,0.0,0.19500000000000003,0.0,0.0,2.0,0.0,True,75.62500000000001,0.0,1,1,1.0,0.0,150.27173665028116,1.0,0.0
116,117.0,77.07375000000002,0.0,0.19875000000000004,0.0,0.0,2.0,0.0,True,76.87500000000001,0.0,1,1,1.0,0.0,150.27173665028116,1.0,0.0
117,118.0,76.45000000000002,0.0,0.20000000000000004,0.0,0.0,2.0,0.0,True,76.25000000000001,0.0,1,1,1.0,0.0,150.27173665028116,1.0,0.0
118,119.0,77.95375000000001,0.0,0.20375000000000004,0.0,0.0,2.0,0.0,True,77.75000000000001,0.0,1,1,1.0,0.0,150.27173665028116,1.0,0.0
119,120.0,78.20500000000001,0.0,0.20500000000000004,0.0,0.0,2.0,0.0,True,78.00000000000001,0.0,1,1,1.0,0.0,150.27173665028116,1.0,0.0
120,121.0,78.20625000000001,0.0,0.20625000000000004,0.0,0.0,2.0,0.0,True,78.00000000000001,0.0,1,1,1.0,0.0,150.27173665028116,1.0,0.0
121,122.0,78.45750000000001,0.0,0.20750000000000005,0.0,0.0,2.0,0.0,True,78.25000000000001,0.0,1,1,1.0,0.0,150.27173665028116,1.0,0.0
122,123.0,79.33375000000001,0.0,0.20875000000000005,0.0,0.0,2.0,0.0,True,79.12500000000001,0.0,1,1,1.0,0.0,150.27173665028116,1.0,0.0
123,124.0,79.71250000000002,0.0,0.21250000000000005,0.0,0.0,2.0,0.0,True,79.50000000000001,0.0,1,1,1.0,0.0,150.27173665028116,1.0,0.0
124,125.0,80.71625000000002,0.0,0.21625000000000005,0.0,0.0,2.0,0.0,True,80.50000000000001,0.0,1,1,1.0,0.0,150.27173665028116,1.0,0.0
125,126.0,81.21750000000002,0.0,0.21750000000000005,0.0,0.0,2.0,0.0,True,81.00000000000001,0.0,1,1,1.0,0.0,150.27173665028116,1.0,0.0
126,127.0,82.22125000000001,0.0,0.22125000000000003,0.0,0.0,2.0,0.0,True,82.00000000000001,0.0,1,1,1.0,0.0,150.27173665028116,1.0,0.0
127,128.0,82.22250000000001,0.0,0.22250000000000003,0.0,0.0,2.0,0.0,True,82.00000000000001,0.0,1,1,1.0,0.0,150.27173665028116,1.0,0.0
128,129.0,84.85125000000002,0.0,0.22625000000000003,0.0,0.0,2.0,0.0,True,84.62500000000001,0.0,1,1,1.0,0.0,150.27173665028116,1.0,0.0
129,130.0,85.85500000000002,0.0,0.23000000000000004,0.0,0.0,2.0,0.0,True,85.62500000000001,0.0,1,1,1.0,0.0,150.27173665028116,1.0,0.0
130,131.0,85.73125000000002,0.0,0.23125000000000004,0.0,0.0,2.0,0.0,True,85.50000000000001,0.0,1,1,1.0,0.0,150.27173665028116,1.0,0.0
131,132.0,86.10750000000002,0.0,0.23250000000000004,0.0,0.0,2.0,0.0,True,85.87500000000001,0.0,1,1,1.0,0.0,150.27173665028116,1.0,0.0
132,133.0,87.11125000000001,0.0,0.23625000000000004,0.0,0.0,2.0,0.0,True,86.87500000000001,0.0,1,1,1.0,0.0,150.27173665028116,1.0,0.0
133,134.0,87.11250000000001,0.0,0.23750000000000004,0.0,0.0,2.0,0.0,True,86.87500000000001,0.0,1,1,1.0,0.0,150.27173665028116,1.0,0.0
134,135.0,87.98875000000001,0.0,0.23875000000000005,0.0,0.0,2.0,0.0,True,87.75000000000001,0.0,1,1,1.0,0.0,150.27173665028116,1.0,0.0
135,136.0,88.24000000000002,0.0,0.24000000000000005,0.0,0.0,2.0,0.0,True,88.00000000000001,0.0,1,1,1.0,0.0,150.27173665028116,1.0,0.0
136,137.0,87.86625000000002,0.0,0.24125000000000005,0.0,0.0,2.0,0.0,True,87.62500000000001,0.0,1,1,1.0,0.0,150.27173665028116,1.0,0.0
137,138.0,88.74250000000002,0.0,0.24250000000000005,0.0,0.0,2.0,0.0,True,88.50000000000001,0.0,1,1,1.0,0.0,150.27173665028116,1.0,0.0
138,139.0,89.99625000000002,0.0,0.24625000000000005,0.0,0.0,2.0,0.0,True,89.75000000000001,0.0,1,1,1.0,0.0,150.27173665028116,1.0,0.0
139,140.0,88.37250000000002,0.0,0.24750000000000005,0.0,0.0,2.0,0.0,True,88.12500000000001,0.0,1,1,1.0,0.0,150.27173665028116,1.0,0.0
140,141.0,89.87875000000001,0.0,0.25375000000000003,0.0,0.0,3.0,0.0,True,89.62500000000001,0.0,1,1,1.0,0.0,150.27173665028116,1.0,0.0
141,142.0,90.13000000000002,0.0,0.25500000000000006,0.0,0.0,3.0,0.0,True,89.87500000000001,0.0,1,1,1.0,0.0,150.27173665028116,1.0,0.0
142,143.0,90.13125000000002,0.0,0.25625000000000003,0.0,0.0,3.0,0.0,True,89.87500000000001,0.0,1,1,1.0,0.0,150.27173665028116,1.0,0.0
143,144.0,91.51000000000002,0.0,0.26000000000000006,0.0,0.0,3.0,0.0,True,91.25000000000001,0.0,1,1,1.0,0.0,150.27173665028116,1.0,0.0
144,145.0,92.13875000000002,0.0,0.26375000000000004,0.0,0.0,3.0,0.0,True,91.87500000000001,0.0,1,1,1.0,0.0,150.27173665028116,1.0,0.0
145,146.0,94.27000000000002,0.0,0.2700000000000001,0.0,0.0,3.0,0.0,True,94.00000000000001,0.0,1,1,1.0,0.0,150.27173665028116,1.0,0.0
146,147.0,94.52125000000002,0.0,0.27125000000000005,0.0,0.0,3.0,0.0,True,94.25000000000001,0.0,1,1,1.0,0.0,150.27173665028116,1.0,0.0
147,148.0,95.02250000000002,0.0,0.2725000000000001,0.0,0.0,3.0,0.0,True,94.75000000000001,0.0,1,1,1.0,0.0,150.27173665028116,1.0,0.0
148,149.0,96.15125000000002,0.0,0.27625000000000005,0.0,0.0,3.0,0.0,True,95.87500000000001,0.0,1,1,1.0,0.0,150.27173665028116,1.0,0.0
149,150.0,96.77750000000002,0.0,0.2775000000000001,0.0,0.0,3.0,0.0,True,96.50000000000001,0.0,1,1,1.0,0.0,150.27173665028116,1.0,0.0
150,151.0,97.27875000000002,0.0,0.27875000000000005,0.0,0.0,3.0,0.0,True,97.00000000000001,0.0,1,1,1.0,0.0,150.27173665028116,1.0,0.0
151,152.0,99.78500000000003,0.0,0.28500000000000003,0.0,0.0,3.0,0.0,True,99.50000000000001,0.0,1,1,1.0,0.0,150.27173665028116,1.0,0.0
152,153.0,100.41125000000002,0.0,0.28625000000000006,0.0,0.0,3.0,0.0,True,100.12500000000001,0.0,1,1,1.0,0.0,150.27173665028116,1.0,0.0
153,154.0,100.41250000000002,0.0,0.28750000000000003,0.0,0.0,3.0,0.0,True,100.12500000000001,0.0,1,1,1.0,0.0,150.27173665028116,1.0,0.0
154,155.0,101.03875000000002,0.0,0.28875000000000006,0.0,0.0,3.0,0.0,True,100.75000000000001,0.0,1,1,1.0,0.0,150.27173665028116,1.0,0.0
155,156.0,101.04000000000002,0.0,0.29000000000000004,0.0,0.0,3.0,0.0,True,100.75000000000001,0.0,1,1,1.0,0.0,150.27173665028116,1.0,0.0
156,157.0,101.54125000000002,0.0,0.29125000000000006,0.0,0.0,3.0,0.0,True,101.25000000000001,0.0,1,1,1.0,0.0,150.27173665028116,1.0,0.0
157,158.0,101.29250000000002,0.0,0.29250000000000004,0.0,0.0,3.0,0.0,True,101.00000000000001,0.0,1,1,1.0,0.0,150.27173665028116,1.0,0.0
158,159.0,103.54875000000003,0.0,0.29875000000000007,0.0,0.0,3.0,0.0,True,103.25000000000001,0.0,1,1,1.0,0.0,150.27173665028116,1.0,0.0
159,160.0,103.80000000000003,0.0,0.30000000000000004,0.0,0.0,3.0,0.0,True,103.50000000000001,0.0,1,1,1.0,0.0,150.27173665028116,1.0,0.0
160,161.0,103.55125000000002,0.0,0.3012500000000001,0.0,0.0,3.0,0.0,True,103.25000000000001,0.0,1,1,1.0,0.0,150.27173665028116,1.0,0.0
161,162.0,103.80250000000002,0.0,0.30250000000000005,0.0,0.0,3.0,0.0,True,103.50000000000001,0.0,1,1,1.0,0.0,150.27173665028116,1.0,0.0
162,163.0,104.30375000000002,0.0,0.3037500000000001,0.0,0.0,3.0,0.0,True,104.00000000000001,0.0,1,1,1.0,0.0,150.27173665028116,1.0,0.0
163,164.0,105.55750000000002,0.0,0.30750000000000005,0.0,0.0,3.0,0.0,True,105.25000000000001,0.0,1,1,1.0,0.0,150.27173665028116,1.0,0.0
164,165.0,105.55875000000002,0.0,0.3087500000000001,0.0,0.0,3.0,0.0,True,105.25000000000001,0.0,1,1,1.0,0.0,150.27173665028116,1.0,0.0
165,166.0,106.18500000000002,0.0,0.31000000000000005,0.0,0.0,3.0,0.0,True,105.87500000000001,0.0,1,1,1.0,0.0,150.27173665028116,1.0,0.0
166,167.0,106.18625000000002,0.0,0.3112500000000001,0.0,0.0,3.0,0.0,True,105.87500000000001,0.0,1,1,1.0,0.0,150.27173665028116,1.0,0.0
