step,time,omega,kinetic,potential,entropy,gradient_norm,max_density,min_density,is_stable,gradient_energy,entropy_interaction,max_avalanche,avalanche_count,mean_size,power_law_exponent,price,momentum,value_delta
0,1.0,0.5014950000000001,0.0,0.0012500000000000002,0.0,0.0,1.0,0.0,True,0.5000000000000001,0.00024500000000000005,0,0,0.0,0.0,100.000000245,2.4500000000000003e-06,0.0
1,2.0,1.3779802000000003,0.0,0.0025000000000000005,0.0,0.0,1.0,0.0,True,1.3750000000000002,0.00048020000000000007,0,0,0.0,0.0,100.00000073745,7.129500000000002e-06,0.0
2,3.0,1.8794558940000006,0.0,0.0037500000000000007,0.0,0.0,1.0,0.0,True,1.8750000000000004,0.0007058940000000001,0,0,0.0,0.0,100.00000147899149,1.3831965000000003e-05,0.0
3,4.0,2.3809223681600002,0.0,0.005000000000000001,0.0,0.0,1.0,0.0,True,2.3750000000000004,0.0009223681600000001,0,0,0.0,0.0,100.0000024705195,2.2364048350000003e-05,0.0
4,5.0,3.2573799009960003,0.0,0.006250000000000001,0.0,0.0,1.0,0.0,True,3.2500000000000004,0.0011299009960000002,0,0,0.0,0.0,100.00000371224077,3.25448558925e-05,0.0
5,6.0,3.758828763571297,0.0,0.0075000000000000015,0.0,0.0,1.0,0.0,True,3.750000000000001,0.0013287635712960003,0,0,0.0,0.0,100.00000520372866,4.4205248810835e-05,0.0
6,7.0,4.635269219683183,0.0,0.00875,0.0,0.0,1.0,0.0,True,4.625000000000001,0.0015192196831817603,0,0,0.0,0.0,100.00000694397468,5.7187183202110864e-05,0.0
7,8.0,7.264201526045166,0.0,0.012500000000000002,0.0,0.0,2.0,0.0,True,7.250000000000002,0.0017015260451635713,0,0,0.0,0.0,100.00000893143677,7.134308449364103e-05,0.0
8,9.0,7.515625932464796,0.0,0.013750000000000002,0.0,0.0,2.0,0.0,True,7.500000000000002,0.0018759324647928373,0,0,0.0,0.0,100.00001116408485,8.653525491688735e-05,0.0
9,10.0,8.017042682017221,0.0,0.015000000000000003,0.0,0.0,2.0,0.0,True,8.000000000000002,0.0020426820172188675,0,0,0.0,0.0,100.00001363944342,0.00010263531234323165,0.0
10,11.0,8.518452011214565,0.0,0.016250000000000004,0.0,0.0,2.0,0.0,True,8.500000000000002,0.002202011214561939,0,0,0.0,0.0,100.00001635463158,0.00011952365887168945,0.0
11,12.0,9.019854150171206,0.0,0.0175,0.0,0.0,2.0,0.0,True,9.000000000000002,0.0023541501712044,0,0,0.0,0.0,100.00001930640055,0.00013708897764014898,0.0
12,13.0,9.271249322765097,0.0,0.018750000000000003,0.0,0.0,2.0,0.0,True,9.250000000000002,0.002499322765095338,0,0,0.0,0.0,100.0000224911688,0.00015522775640909492,0.0
13,14.0,10.147637746795164,0.0,0.020000000000000004,0.0,0.0,2.0,0.0,True,10.125000000000002,0.002637746795162157,0,0,0.0,0.0,100.00002590505515,0.00017384383654026175,0.0
14,15.0,10.149019634134923,0.0,0.021250000000000005,0.0,0.0,2.0,0.0,True,10.125000000000002,0.0027696341349202646,0,0,0.0,0.0,100.0000295439094,0.00019284798606245131,0.0
15,16.0,10.65039519088237,0.0,0.022500000000000006,0.0,0.0,2.0,0.0,True,10.625000000000002,0.002895190882369983,0,0,0.0,0.0,100.00003340334136,0.0002121574955830286,0.0
16,17.0,11.151764617506268,0.0,0.023750000000000004,0.0,0.0,2.0,0.0,True,11.125000000000002,0.003014617506267745,0,0,0.0,0.0,100.00003747874771,0.00023169579586655462,0.0
17,18.0,12.028128108988858,0.0,0.025000000000000005,0.0,0.0,2.0,0.0,True,12.000000000000002,0.0031281089888566477,0,0,0.0,0.0,100.0000417653373,0.0002513920959617934,0.0
