step,time,omega,kinetic,potential,entropy,gradient_norm,max_density,min_density,is_stable,gradient_energy,entropy_interaction,nature_health,gini_estimate,capital_concentration
1,0.001,9.740272236813443,0.0,9.740272236813443,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,3.48398199903758,0.07907824374248608
2,2,0.002,926.0577020453641,0.0,926.0577020453641,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.4717821459684477,0.004082026238807018
3,0.003,2622.2483373696787,0.0,2622.2483373696787,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9246787489525337,0.001861922651925026
4,0.004,2252.448614200842,0.0,2252.448614200842,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.076035618364218,0.0021667629203506434
5,0.005,2597.6320405565157,0.0,2597.6320405565157,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9403520125740994,0.0018854665241389763
6,0.006,2284.000278161599,0.0,2284.000278161599,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.0693165122476438,0.002144620746088509
7,0.007,2607.4840453697993,0.0,2607.4840453697993,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9363110910425337,0.0018781073560778477
8,0.008,2288.7994672665,0.0,2288.7994672665,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.0683064845966803,0.0021413031838415607
9,0.009000000000000001,2612.1995332335,0.0,2612.1995332335,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9360233605111481,0.0018761561695134518
10,0.010000000000000002,2288.7994672665,0.0,2288.7994672665,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.0683064845966803,0.0021413031838415607
11,0.011000000000000003,2612.1995332335,0.0,2612.1995332335,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9360233605111481,0.0018761561695134518
12,0.012000000000000004,2288.7994672665,0.0,2288.7994672665,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.0683064845966803,0.0021413031838415607
13,0.013000000000000005,2612.1995332335,0.0,2612.1995332335,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9360233605111481,0.0018761561695134518
14,0.014000000000000005,2288.7994672665,0.0,2288.7994672665,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.0683064845966803,0.0021413031838415607
15,0.015000000000000006,2612.1995332335,0.0,2612.1995332335,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9360233605111481,0.0018761561695134518
16,0.016000000000000007,2288.7994672665,0.0,2288.7994672665,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.0683064845966803,0.0021413031838415607
17,0.017000000000000008,2612.1995332335,0.0,2612.1995332335,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9360233605111481,0.0018761561695134518
18,0.01800000000000001,2288.7994672665,0.0,2288.7994672665,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.0683064845966803,0.0021413031838415607
19,0.01900000000000001,2612.1995332335,0.0,2612.1995332335,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9360233605111481,0.0018761561695134518
