step,time,omega,kinetic,potential,entropy,gradient_norm,max_density,min_density,is_stable,gradient_energy,entropy_interaction,kinetic_energy,max_velocity
0,0.0001,0.0002113075848551917,0.0,0.00018731513672696226,0.0,0.0,1.1,0.9652264737270759,True,2.4002516650792357e-05,-1.0068522562917234e-08,21.067671925680074,1.0122009683577446
100,0.010099999999999994,0.00020902677277067684,0.0,0.00018619112964357606,0.0,0.0,1.1,0.9657157205551844,True,2.385265647050552e-05,-1.017013343404743e-06,20.775030055186885,1.009224886168706
