step,time,omega,kinetic,potential,entropy,gradient_norm,max_density,min_density,is_stable,gradient_energy,entropy_interaction,nature_health,gini_estimate,capital_concentration
1,0.001,12.872596584606605,0.0,12.872596584606605,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,3.8593561022194076,0.07620624881042103
2,0.002,893.2273841601285,0.0,893.2273841601285,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.4772624589867336,0.0041661514598803785
3,0.003,2651.8454237351466,0.0,2651.8454237351466,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9171947064359303,0.0018446442751662649
4,0.004,2256.518797018152,0.0,2256.518797018152,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.0708984627786728,0.00215923166340561
5,0.005,2587.7724823677577,0.0,2587.7724823677577,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.944772424464341,0.001893234001231345
6,0.006,2303.499470265,0.0,2303.499470265,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.061890573438655,0.0021276355819816904
7,0.007,2597.499530235,0.0,2597.499530235,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9416788144282666,0.0018867757210454573
8,0.008,2303.499470265,0.0,2303.499470265,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.061890573438655,0.0021276355819816904
9,0.009000000000000001,2597.499530235,0.0,2597.499530235,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9416788144282666,0.0018867757210454573
10,0.010000000000000002,2303.499470265,0.0,2303.499470265,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.061890573438655,0.0021276355819816904
11,0.011000000000000003,2597.499530235,0.0,2597.499530235,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9416788144282666,0.0018867757210454573
12,0.012000000000000004,2303.499470265,0.0,2303.499470265,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.061890573438655,0.0021276355819816904
13,0.013000000000000005,2597.499530235,0.0,2597.499530235,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9416788144282666,0.0018867757210454573
14,0.014000000000000005,2303.499470265,0.0,2303.499470265,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.061890573438655,0.0021276355819816904
15,0.015000000000000006,2597.499530235,0.0,2597.499530235,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9416788144282666,0.0018867757210454573
16,0.016000000000000007,2303.499470265,0.0,2303.499470265,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.061890573438655,0.0021276355819816904
17,0.017000000000000008,2597.499530235,0.0,2597.499530235,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9416788144282666,0.0018867757210454573
18,0.01800000000000001,2303.499470265,0.0,2303.499470265,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.061890573438655,0.0021276355819816904
19,0.01900000000000001,2597.499530235,0.0,2597.499530235,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9416788144282666,0.0018867757210454573
20,0.02000000000000001,2303.499470265,0.0,2303.499470265,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.061890573438655,0.0021276355819816904
21,0.02100000000000001,2597.499530235,0.0,2597.499530235,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9416788144282666,0.0018867757210454573
