step,time,omega,kinetic,potential,entropy,gradient_norm,max_density,min_density,is_stable,gradient_energy,entropy_interaction,nature_health,gini_estimate,capital_concentration
1,0.001,50.24612594774129,0.0,50.24612594774129,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,7.120364263335206,0.7108756820113168
2,0.002,93.76929056639186,0.0,93.76929056639182,0.002,1.300775114600242,0.0,1.300775114600242,0.0,0.0,9.849848589075785,0.01197141382989371,True,0.0,0.0,0.9602974930230219,1.5360757715515023,0.09384929682105037
3,0.003,1.4317429794427516,0.0,1.4317429794427516,0.0,0.0,10.105990190218039,0.0081511105544005,True,0.0,0.0,0.9369734234805239,1.5781953850532708,0.09433605320059568
4,0.004,1.755170176949563,0.0,1.755170176949563,0.0,0.0,10.586590544111232,0.001,True,0.0,0.0,0.8980023808777231,1.70562991006284,0.09650484845777423
5,0.005,3.1167319168848207,0.0,3.1167319168848207,0.0,0.0,12.476386286377895,0.001,True,0.0,0.0,0.7883611780453536,1.9601271312353725,0.09851354988204587
6,0.006,8.587609633680765,0.0,8.587609633680765,0.0,0.0,23.017060105024967,0.001,True,0.0,0.0,0.44991484198192583,2.2016500705986792,0.12488868163014066
7,0.007,31.35386248052538,0.0,31.35386248052538,0.0,0.0,44.539563976926694,0.001,True,0.0,0.0,0.0,2.29160099238979,0.13472983253095147
8,0.008,110.0233372964317,0.0,110.0233372964317,0.0,0.0,81.86922768517888,0.001,True,0.0,0.0,0.0,2.562354781326439,0.14845973081047126
9,0.009000000000000001,278.47425489958414,0.0,278.47425489958414,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,2.1773799421328173,0.0998364112438875
10,0.010000000000000002,414.68051463941384,0.0,414.68051463941384,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,2.0456767383954104,0.07791647155874731
11,0.011000000000000003,634.6777937364589,0.0,634.6777937364589,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.595758967999001,0.05209559914375108
12,0.012000000000000004,807.9568457896488,0.0,807.9568457896488,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.3665839849766268,0.041524006204744085
13,0.013000000000000005,1367.0520972911927,0.0,1367.0520972911927,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.1882573605884998,0.029343215557690837
14,0.014000000000000005,1782.942803649889,0.0,1782.942803649889,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.1108804211232937,0.024754706839889604
