step,time,omega,kinetic,potential,entropy,gradient_norm,max_density,min_density,is_stable,gradient_energy,entropy_interaction,nature_health,gini_estimate,capital_concentration
1,0.001,99.20109133232486,0.0,99.20109133232486,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,5.6103842933168275,0.4005752650484255
2,0.002,93.56812021275117,0.0,93.56812021275112,0.002,1.3186071934960297,0.0,1.3186071934960297,0.0,0.0,7.832470965311337,0.01039945223012252,True,0.0,0.0,0.9860811131799839,1.6476367209319551,0.07947026264350013
3,0.003,1.4712183030519441,0.0,1.4712183030519441,0.0,0.0,7.823555687479147,0.001,True,0.0,0.0,0.9676757114392457,1.7137784379313,0.07816374475729813
4,0.004,1.7582509498719006,0.0,1.7582509498719006,0.0,0.0,11.376567240430813,0.001,True,0.0,0.0,0.896327016656822,1.8672847721199761,0.11328371519731158
5,0.005,4.816830480725592,0.0,4.816830480725592,0.0,0.0,16.146770854413642,0.001,True,0.0,0.0,0.6674431980485472,2.1503588116019436,0.11295343512657147
6,0.006,14.662047665491723,0.0,14.662047665491723,0.0,0.0,27.519610721084312,0.001,True,0.0,0.0,0.0,2.360776761099123,0.12321252514811899
7,0.007,57.209582283068904,0.0,57.209582283068904,0.0,0.0,48.223893868825115,0.001,True,0.0,0.0,0.0,2.208415223679953,0.10560474009030148
8,0.008,199.91449686898153,0.0,199.91449686898153,0.0,0.0,78.38540121913668,0.001,True,0.0,0.0,0.0,2.3407745077622666,0.09796265392863497
9,0.009000000000000001,498.9649743284521,0.0,498.9649743284521,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,2.0724048078225663,0.07188157877530654
10,0.010000000000000002,603.1125889542695,0.0,603.1125889542695,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.8562706276572976,0.05991079688414602
11,0.011000000000000003,866.4474724639555,0.0,866.4474724639555,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.5424091106110909,0.043597143115902175
12,0.012000000000000004,1117.4404926102773,0.0,1117.4404926102773,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.3642527254180101,0.035343606581675346
13,0.013000000000000005,1552.5593263693797,0.0,1552.5593263693797,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.228522131404381,0.028111465418848337
14,0.014000000000000005,1811.382393129156,0.0,1811.382393129156,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.113946961434071,0.02459961515443769
15,0.015000000000000006,2058.5995853975396,0.0,2058.5995853975396,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.0650349319026569,0.022529215899455248
16,0.016000000000000007,2196.579509605289,0.0,2196.579509605289,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.012715202202603,0.021248716077279677
17,0.017000000000000008,2346.293757926263,0.0,2346.293757926263,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9835660453417241,0.02026592043107924
18,0.01800000000000001,2392.9546740824776,0.0,2392.9546740824776,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9786728103045994,0.020019828960367147
19,0.01900000000000001,2382.7363461750483,0.0,2382.7363461750483,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9853205550464351,0.020129751010376538
20,0.02000000000000001,2415.281946802618,0.0,2415.281946802618,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9741703136294693,0.019882755166096885
21,0.02100000000000001,2379.951339565755,0.0,2379.951339565755,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9949762834850256,0.020239882627155058
22,0.022000000000000013,2424.182060534679,0.0,2424.182060534679,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9905528316652977,0.020011478752539454
23,0.023000000000000013,2443.1321135255143,0.0,2443.1321135255143,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9819470449563774,0.019848040044127185
24,0.024000000000000014,2425.2193881693693,0.0,2425.2193881693693,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9807944637804334,0.01990887733437063
25,0.025000000000000015,2434.8327817668373,0.0,2434.8327817668373,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9853646494752907,0.019915844994277055
26,0.026000000000000016,2422.7032748785446,0.0,2422.7032748785446,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9908989294958641,0.020021023628586612
27,0.027000000000000017,2439.404107842761,0.0,2439.404107842761,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9860604163816761,0.01990435523022955
28,0.028000000000000018,2440.3924614998637,0.0,2440.3924614998637,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9855775349137499,0.019895511829804736
29,0.02900000000000002,2410.858944022145,0.0,2410.858944022145,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9993476695851581,0.02015548053307248
30,0.03000000000000002,2447.6891613667854,0.0,2447.6891613667854,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9842552243982551,0.01985286859035481
31,0.03100000000000002,2420.4651411727978,0.0,2420.4651411727978,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9930233287093272,0.02005168932182963
32,0.03200000000000002,2443.397047946929,0.0,2443.397047946929,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9787048400553979,0.01981450509368693
33,0.03300000000000002,2427.584282588987,0.0,2427.584282588987,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9891418527016362,0.01998334494560442
