step,time,omega,kinetic,potential,entropy,gradient_norm,max_density,min_density,is_stable,gradient_energy,entropy_interaction,max_avalanche,avalanche_count,mean_size,power_law_exponent,price,volatility
0,1.0,0.5012500000000001,0.0,0.0012500000000000002,0.0,0.0,1.0,0.0,True,0.5000000000000001,0.0,0,0,0.0,0.0,100.0,0.0
100,101.0,66.77875000000002,0.0,0.15375000000000003,0.0,0.0,3.0,0.0,True,66.62500000000001,0.0,0,0,0.0,0.0,100.0,0.0
200,201.0,109.21500000000002,0.0,0.3400000000000001,0.0,0.0,3.0,0.0,True,108.87500000000001,0.0,1,5,1.0,0.0,98.87531410326932,1.0
300,301.0,166.71250000000003,0.0,0.5875000000000001,0.0,0.0,3.0,0.0,True,166.12500000000003,0.0,1,5,1.0,0.0,99.03798981950325,1.0
400,401.0,201.63875000000004,0.0,0.8887500000000002,0.0,0.0,3.0,0.0,True,200.75000000000003,0.0,1,11,1.0,0.0,98.60734499325886,1.0
