step,time,omega,kinetic,potential,entropy,gradient_norm,max_density,min_density,is_stable,gradient_energy,entropy_interaction,nature_health,gini_estimate,capital_concentration
1,0.001,1.2250277488749544,0.0,1.2250277488749544,0.0,0.0,9.97913303768202,0.017171918563710566,True,0.0,0.0,0.9740747321886204,1.5034990666686838,0.09588597506209626
2,0.002,1.3211569632261368,0.0,1.3211569632261368,0.0,0.0,9.9519554811211,0.028837150683471778,True,0.0,0.0,0.9497947678853669,1.530927823009035,0.09379449069962385
3,0.003,1.5699378739357153,0.0,1.5699378739357153,0.0,0.0,10.698825253990176,0.007799363498756099,True,0.0,0.0,0.9133683804345538,1.6257354953650944,0.09828181135329535
4,0.004,2.338717198262095,0.0,2.338717198262095,0.0,0.0,11.57210709570121,0.001,True,0.0,0.0,0.8255250167429542,1.8897177298156842,0.10133133072168274
5,0.005,4.939446996614677,0.0,4.939446996614677,0.0,0.0,20.73265037858746,0.001,True,0.0,0.0,0.5819253047266201,2.3206767255335685,0.15401569815789842
6,0.006,17.28898808447649,0.0,17.28898808447649,0.0,0.0,36.215537893936855,0.001,True,0.0,0.0,0.0,2.4945426970492885,0.15752541498574943
7,0.007,52.55572643602622,0.0,52.55572643602622,0.0,0.0,69.8355487408599,0.001,True,0.0,0.0,0.0,2.7873883994337296,0.1960853736692855
8,0.008,157.31963065041347,0.0,157.31963065041347,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,2.459210760658733,0.14674808248519086
9,0.009000000000000001,199.99336374591817,0.0,199.99336374591817,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,2.059676355387441,0.1121463083789943
10,0.010000000000000002,403.9497772201711,0.0,403.9497772201711,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.6724703150387719,0.06737115884868022
11,0.011000000000000003,678.6024479778742,0.0,678.6024479778742,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.401347052140922,0.046016120807123494
12,0.012000000000000004,1343.7706096689094,0.0,1343.7706096689094,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.2488528812513853,0.03049685628264395
13,0.013000000000000005,1655.0077995795875,0.0,1655.0077995795875,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.128889288504163,0.025916546999488754
