step,time,omega,kinetic,potential,entropy,gradient_norm,max_density,min_density,is_stable,gradient_energy,entropy_interaction,nature_health,gini_estimate,capital_concentration
1,0.001,0.7857760001831261,0.0,0.7857760001831261,0.0,0.0,7.183177998051974,0.051535605788396895,True,0.0,0.0,0.9890054925140782,1.222600729473578,0.0700682,0.002,1.8471857457254417,0.0,1.8471857457254417,0.0,0.0,11.792883171175667,0.0022367326408226328,True,0.0,0.0,0.879779332697422,1.7571042759837998,0.10793244810625392
3,0.003,3.228658769157204,0.0,3.228658769157204,0.0,0.0,17.020808876829392,0.001,True,0.0,0.0,0.6925888338944001,2.1501422532989767,0.14437778069171434
4,0.004,4.599691228928118,0.0,4.599691228928118,0.0,0.0,23.733919667166685,0.001,True,0.0,0.0,0.39943341977215097,2.418967544715309,0.18993098958387872
5,0.005,17.483473741723866,0.0,17.483473741723866,0.0,0.0,36.76660102117707,0.001,True,0.0,0.0,0.0,2.8220578554962636,0.17836151519604368
6,0.006,42.43748417933746,0.0,42.43748417933746,0.0,0.0,63.858624059492556,0.001,True,0.0,0.0,0.0,3.001288097126381,0.21310036179628833
7,0.007,153.43104068763998,0.0,153.43104068763998,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,2.7346977589151997,0.16325662948360184
8,0.008,232.15686923294277,0.0,232.15686923294277,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,2.5399629618626034,0.12467823316072793
9,0.009000000000000001,451.2299415066229,0.0,451.2299415066229,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,2.033808180038684,0.07438288838269926
10,0.010000000000000002,584.9749929076276,0.0,584.9749929076276,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.7876366898550258,0.05906092563465409
11,0.011000000000000003,920.2313113735804,0.0,920.2313113735804,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.4651986654589728,0.040820797306815815
12,0.012000000000000004,1199.7509051929262,0.0,1199.7509051929262,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.312720367453268,0.033281199747238255
13,0.013000000000000005,1742.6459455932222,0.0,1742.6459455932222,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.1418856324169242,0.025428905425904733
14,0.014000000000000005,1906.5884920220526,0.0,1906.5884920220526,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.096212623780056,0.02377116213139532
15,0.015000000000000006,2150.77089815746,0.0,2150.77089815746,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.0231301292235742,0.021584734959787036
16,0.016000000000000007,2236.5657571168736,0.0,2236.5657571168736,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.0085943750940192,0.021016074739544227
17,0.017000000000000008,2416.2994634472643,0.0,2416.2994634472643,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9910220336202984,0.020048517541038473
18,0.01800000000000001,2410.0259453416693,0.0,2410.0259453416693,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9968243019257903,0.02013325163798675
19,0.01900000000000001,2434.4823238098174,0.0,2434.4823238098174,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9947155715198687,0.02001155233778771
20,0.02000000000000001,2416.677355487332,0.0,2416.677355487332,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9922303181974192,0.020059203922979937
21,0.02100000000000001,2431.623597733266,0.0,2431.623597733266,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9904702205414393,0.01998030684382593
22,0.022000000000000013,2417.83653330569,0.0,2417.83653330569,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.0011210987376948,0.020144702597762187
23,0.023000000000000013,2456.2509379909693,0.0,2456.2509379909693,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9864557645279768,0.01984062015176283
24,0.024000000000000014,2406.323764751102,0.0,2406.323764751102,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.009229918280605,0.0202752232853141
25,0.025000000000000015,2456.2136675639535,0.0,2456.2136675639535,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9885223352419248,0.019861487663248537
26,0.026000000000000016,2415.1204690681398,0.0,2415.1204690681398,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9954875790822892,0.020098643181983483
27,0.027000000000000017,2447.4381682955323,0.0,2447.4381682955323,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9850204374026413,0.01986155054410845
28,0.028000000000000018,2403.2485918597718,0.0,2403.2485918597718,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.0107650975991789,0.020303798410413937
29,0.02900000000000002,2453.5936788579497,0.0,2453.5936788579497,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.986540053294608,0.019852099076001058
30,0.03000000000000002,2415.7841464659705,0.0,2415.7841464659705,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.004111250950637,0.020183632285703315
31,0.03100000000000002,2452.14499588161,0.0,2452.14499588161,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9930622475611344,0.01992342401985065
32,0.03200000000000002,2410.407406358466,0.0,2410.407406358466,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.0064238398423053,0.02022952162140367
33,0.03300000000000002,2453.8787244852506,0.0,2453.8787244852506,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.990661663782071,0.0198923220508499
34,0.03400000000000002,2420.358913618708,0.0,2420.358913618708,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.0027854463521781,0.020151239909288944
35,0.035000000000000024,2458.2805600093193,0.0,2458.2805600093193,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9871296502216235,0.019839260330350883
36,0.036000000000000025,2405.4151462335717,0.0,2405.4151462335717,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.0100949362254525,0.020287875593891516
37,0.037000000000000026,2468.663128593371,0.0,2468.663128593371,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9830991725939424,0.019757655070654988
38,0.03800000000000003,2412.998194691893,0.0,2412.998194691893,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.0051768686328089,0.020206036843504072
39,0.03900000000000003,2452.861507752802,0.0,2452.861507752802,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9919332504843897,0.01990918724554471
40,0.04000000000000003,2421.880051581657,0.0,2421.880051581657,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.0024325680858805,0.020141383434320814
41,0.04100000000000003,2457.6365778832946,0.0,2457.6365778832946,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9875278553184168,0.01984582430669679
42,0.04200000000000003,2416.460213204043,0.0,2416.460213204043,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.0038860330390786,0.02017854126407811
43,0.04300000000000003,2451.879467490892,0.0,2451.879467490892,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9935579836038892,0.01992948128390626
44,0.04400000000000003,2424.8786238475996,0.0,2424.8786238475996,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9917449011696202,0.020020683692719112
45,0.04500000000000003,2428.947688715473,0.0,2428.947688715473,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9900972235347011,0.019987433980039757
46,0.046000000000000034,2423.933811332918,0.0,2423.933811332918,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9925181556859266,0.020032368458170986
47,0.047000000000000035,2424.3095772428396,0.0,2424.3095772428396,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9919143091342377,0.020024723093711262
48,0.048000000000000036,2423.119156784648,0.0,2423.119156784648,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9971315787189462,0.020082443011438928
49,0.04900000000000004,2429.7353094623772,0.0,2429.7353094623772,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9887456989002068,0.019970589653528433
50,0.05000000000000004,2420.65271356223,0.0,2420.65271356223,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9930137441283295,0.02005082311783857
6,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.0088850946437493,0.020682987701763477
