step,time,omega,kinetic,potential,entropy,gradient_norm,max_density,min_density,is_stable,gradient_energy,entropy_interaction,nature_health,gini_estimate,capital_concentration
1,0.001,50.081317755095604,0.0,50.081317755095604,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,6.818328391947956,0.6820195282576317
2,0.002,84.05447959698765,0.0,84.054479596982,0.002,1.5221521597160057,0.0,1.5221521597160057,0.0,0.0,10.113205524210757,0.0278095127292127,True,0.0,0.0,0.9553728443074524,1.6547273681996497,0.09595746700829261
3,0.003,1.8564105767447672,0.0,1.8564105767447672,0.0,0.0,10.77261685779815,0.001,True,0.0,0.0,0.9072540847110054,1.7762999646228974,0.09940220572697356
4,0.004,2.935146220996791,0.0,2.935146220996791,0.0,0.0,12.558115956732971,0.001,True,0.0,0.0,0.780095728549322,1.9958230565744663,0.10383532849251625
5,0.005,6.567706186611336,0.0,6.567706186611336,0.0,0.0,21.939616566392267,0.001,True,0.0,0.0,0.3639834626792407,2.292106516707464,0.14045217402289792
6,0.006,20.809143155690695,0.0,20.809143155690695,0.0,0.0,40.39594702722998,0.001,True,0.0,0.0,0.0,2.4988578905980288,0.1609427705951549
7,0.007,65.12543495267884,0.0,65.12543495267884,0.0,0.0,69.55777683334043,0.001,True,0.0,0.0,0.0,2.5439593874662894,0.16194470983881148
8,0.008,188.7972681482618,0.0,188.7972681482618,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,2.396609174472225,0.13118857383861704
9,0.009000000000000001,335.1345398217922,0.0,335.1345398217922,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.9814867431289387,0.08431337155066622
10,0.010000000000000002,579.6889294890912,0.0,579.6889294890912,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.6108421170002305,0.054850824899782005
11,0.011000000000000003,922.4218166350859,0.0,922.4218166350859,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.3885214623749704,0.039310846142818455
12,0.012000000000000004,1371.449786304285,0.0,1371.449786304285,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.172623260690077,0.02906889860961711
13,0.013000000000000005,1931.1096456464247,0.0,1931.1096456464247,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.0582428128297807,0.02317357307464324
14,0.014000000000000005,2320.824137636541,0.0,2320.824137636541,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9886483823249599,0.020428064315792284
15,0.015000000000000006,2363.9406238188712,0.0,2363.9406238188712,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.0183416076083005,0.02054870515138585
16,0.016000000000000007,2492.320704176859,0.0,2492.320704176859,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9710156676648339,0.019544976621231832
17,0.017000000000000008,2377.370802280904,0.0,2377.370802280904,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.0218208919472722,0.02052719359054545
18,0.01800000000000001,2501.2283420707345,0.0,2501.2283420707345,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9732500139500604,0.019532510418426807
