step,time,omega,kinetic,potential,entropy,gradient_norm,max_density,min_density,is_stable,gradient_energy,entropy_interaction,nature_health,gini_estimate,capital_concentration
1,0.001,50.21488257574814,0.0,50.21488257574814,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,6.737983886086206,0.6731457729318666
2,0.002,93.45978795467761,0.0,93.45978792,0.002,0.7959756287224728,0.0,0.7959756287224728,0.0,0.0,5.995792311812576,0.020026138445534598,True,0.0,0.0,0.9867633422013632,1.2680332369448328,0.0602581398753421
3,0.003,0.8664439728859265,0.0,0.8664439728859265,0.0,0.0,6.798563889239851,0.00843093860433819,True,0.0,0.0,0.9680277405436819,1.3191615093267213,0.06812875727935794
4,0.004,1.3250776158157012,0.0,1.3250776158157012,0.0,0.0,9.763378631668122,0.001,True,0.0,0.0,0.8962746863447345,1.5819374097441463,0.09489039853238611
5,0.005,3.190772752986265,0.0,3.190772752986265,0.0,0.0,17.261153297069896,0.001,True,0.0,0.0,0.6396754160633682,1.9809254158328142,0.13612369963736967
6,0.006,10.69214852645821,0.0,10.69214852645821,0.0,0.0,30.412448253079162,0.001,True,0.0,0.0,0.0,2.133968539638698,0.14452480445402954
7,0.007,32.074027874347934,0.0,32.074027874347934,0.0,0.0,51.66672709118455,0.001,True,0.0,0.0,0.0,2.198468491448771,0.14906266051494554
8,0.008,112.77934561585593,0.0,112.77934561585593,0.0,0.0,95.51201606217623,0.001,True,0.0,0.0,0.0,2.135682762506318,0.14611240004044102
9,0.009000000000000001,207.58887504523875,0.0,207.58887504523875,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.8326961608724126,0.10020016518246634
10,0.010000000000000002,481.0595985405847,0.0,481.0595985405847,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.5419782636021877,0.058250521712602504
11,0.011000000000000003,934.5149931160705,0.0,934.5149931160705,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.4063671514977607,0.039394728469497986
12,0.012000000000000004,1532.5707464903119,0.0,1532.5707464903119,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.237221091204256,0.028414209278425216
13,0.013000000000000005,1761.5485667058815,0.0,1761.5485667058815,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.1780344315138909,0.025754877677772275
14,0.014000000000000005,2004.6417321061897,0.0,2004.6417321061897,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.0832926878141478,0.02303828297393645
15,0.015000000000000006,2027.685975612207,0.0,2027.685975612207,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.0599584083157156,0.022640452723351606
16,0.016000000000000007,2330.3713770316317,0.0,2330.3713770316317,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9954759752754506,0.020457041711143594
17,0.017000000000000008,2363.7693182329085,0.0,2363.7693182329085,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9941318073813102,0.020299684076915413
18,0.01800000000000001,2422.894498915574,0.0,2422.894498915574,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9971131975422913,0.020083178306161017
19,0.01900000000000001,2441.145861440602,0.0,2441.145861440602,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9906790291525173,0.019943791744987265
20,0.02000000000000001,2426.1402400387196,0.0,2426.1402400387196,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.0016222229274114,0.020115633144108847
21,0.02100000000000001,2452.313078915185,0.0,2452.313078915185,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9927733625909744,0.019919841441147137
22,0.022000000000000013,2432.492269730174,0.0,2432.492269730174,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.000790887521388,0.02008117918728108
23,0.023000000000000013,2450.7382258350294,0.0,2450.7382258350294,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9969177258249287,0.019967929001344083
24,0.024000000000000014,2448.254818188659,0.0,2448.254818188659,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9889172536311253,0.01989739145246003
25,0.025000000000000015,2433.5151035572753,0.0,2433.5151035572753,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.0006907010913113,0.020075984590312956
26,0.026000000000000016,2450.6236878520826,0.0,2450.6236878520826,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9976227541749235,0.019975502581079517
27,0.027000000000000017,2447.239101567196,0.0,2447.239101567196,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.0000020122869213,0.020013208764577024
28,0.028000000000000018,2450.4995002500004,0.0,2450.4995002500004,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9999800001799989,0.01999980000199598
29,0.02900000000000002,2450.4995002500004,0.0,2450.4995002500004,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9999800001799989,0.01999980000199598
30,0.03000000000000002,2450.4995002500004,0.0,2450.4995002500004,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9999800001799989,0.01999980000199598
31,0.03100000000000002,2450.4995002500004,0.0,2450.4995002500004,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9999800001799989,0.01999980000199598
32,0.03200000000000002,2455.851275032695,0.0,2455.851275032695,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9888060400452642,0.019865784659050766
