step,time,omega,kinetic,potential,entropy,gradient_norm,max_density,min_density,is_stable,gradient_energy,entropy_interaction,order_parameter,domain_count
0,0.01,-0.4989119356833211,0.0,-0.49891897000521235,0.0,0.0,0.015800069292379572,-0.012635884723485277,True,7.034321891230278e-06,0.0,0.0036129847469654397,288
0,0.02,-0.4975832740345446,0.0,-0.49759221046487484,0.0,0.0,0.022658861852018965,-0.015407743438316608,True,8.936430330199194e-06,0.0,0.00568970775171326,204
0,0.03,-0.49799402220281735,0.0,-0.49801319886112816,0.0,0.0,0.03705069874599253,-0.023849369713535497,True,1.9176658310794685e-05,0.0,0.008929400577631917,166
0,0.04,-0.4977969848848127,0.0,-0.49784323127919944,0.0,0.0,0.06160945437835382,-0.03665649007929486,True,4.6246394386686195e-05,0.0,0.014830257840039543,155
0,0.05,-0.49793111724020905,0.0,-0.4980415650883926,0.0,0.0,0.0926016175157861,-0.058600518891215314,True,0.00011044784818361066,0.0,0.02286111920394335,146
0,0.060000000000000005,-0.49904228155963154,0.0,-0.4993231781503278,0.0,0.0,0.14181201357296752,-0.09176959533984598,True,0.0002808965906962625,0.0,0.036265659970772274,155
0,0.07,-0.49883698879983585,0.0,-0.49958526099910977,0.0,0.0,0.22673551990201235,-0.14932943698351497,True,0.0007482721992738972,0.0,0.059803677638798375,150
0,0.08,-0.5016218547786601,0.0,-0.50357396906152,0.0,0.0,0.34857587771546455,-0.2410317776985038,True,0.0019521142828598692,0.0,0.09561420076781747,152
0,0.09,-0.5095819195274905,0.0,-0.5147380606324354,0.0,0.0,0.540779841263971,-0.38256033965988456,True,0.0051561411049449585,0.0,0.1545705927210243,155
0,0.09999999999999999,-0.5264621408819937,0.0,-0.5392452239609109,0.0,0.0,0.7768098409489905,-0.5859354448312689,True,0.01278308307891736,0.0,0.2441181633989753,165
0,0.10999999999999999,-0.5591781380993123,0.0,-0.5865352813700084,0.0,0.0,0.9376088779651538,-0.8264106736895439,True,0.027357143270696105,0.0,0.36217029867420203,166
0,0.11999999999999998,-0.6015046944082443,0.0,-0.6469996583073148,0.0,0.0,0.9516347998107733,-0.9641633792627573,True,0.045494963899070456,0.0,0.4780282871744595,159
0,0.12999999999999998,-0.6284320344076759,0.0,-0.685539400761422,0.0,0.0,0.9809417058151809,-0.949205741592512,True,0.05710736635374601,0.0,0.5502905806193128,152
0,0.13999999999999999,-0.6464111577640963,0.0,-0.7090799774995333,0.0,0.0,0.9774379117340792,-0.9954134322344552,True,0.06266881973543705,0.0,0.5925216534246533,143
0,0.15,-0.6577060548770457,0.0,-0.7215350526000379,0.0,0.0,0.9784781087329554,-0.9623569355916772,True,0.06382899772299222,0.0,0.6133335426242333,143
0,0.16,-0.6675936086157019,0.0,-0.7318266430834313,0.0,0.0,0.9900788805045695,-0.9876410013785568,True,0.06423303446772943,0.0,0.630910720985844,140
0,0.17,-0.675626966573466,0.0,-0.7391355252257024,0.0,0.0,0.9776117800991783,-0.9608649244338936,True,0.06350855865223633,0.0,0.6409223327576438,138
0,0.18000000000000002,-0.6824228094236846,0.0,-0.7454019102180145,0.0,0.0,0.9915151092106236,-0.9704018006224204,True,0.06297910079432992,0.0,0.6519128898787607,139
0,0.19000000000000003,-0.6882744616117236,0.0,-0.7504003017788232,0.0,0.0,0.9905624342339593,-0.9510446915301114,True,0.062125840167099586,0.0,0.6602211159323894,130
0,0.20000000000000004,-0.6960701768226416,0.0,-0.7574724423367998,0.0,0.0,1.0057637532842416,-0.9589671790087314,True,0.061402265514158186,0.0,0.6699359023341318,134
0,0.21000000000000005,-0.7030286793380304,0.0,-0.7635292217251637,0.0,0.0,1.012437651238018,-0.9626952350871478,True,0.06050054238713347,0.0,0.6771935902573699,130
0,0.22000000000000006,-0.7087130991133807,0.0,-0.7681776455401409,0.0,0.0,1.0271636433894529,-0.9627352397835075,True,0.059464546426760204,0.0,0.6833727875743988,137
0,0.23000000000000007,-0.7156880060114379,0.0,-0.7744627112195317,0.0,0.0,1.0396441120711342,-0.9734331895928061,True,0.05877470520809376,0.0,0.6914942132394757,132
0,0.24000000000000007,-0.723171196693531,0.0,-0.781529616104335,0.0,0.0,1.057010071577744,-0.9748401773239692,True,0.05835841941080398,0.0,0.6999738644351404,129
0,0.25000000000000006,-0.7281902193165626,0.0,-0.7861698625339613,0.0,0.0,1.084431517114381,-0.9826728890128437,True,0.05797964321739882,0.0,0.7080844307245378,125
0,0.26000000000000006,-0.734424891595612,0.0,-0.7932316485744313,0.0,0.0,1.128000770818423,-0.9894166718214007,True,0.05880675697881934,0.0,0.7196835925374638,123
0,0.2700000000000001,-0.7360192333961832,0.0,-0.7947945965405805,0.0,0.0,1.1604001575267626,-1.0055319771476723,True,0.05877536314439722,0.0,0.7253854065159397,122
0,0.2800000000000001,-0.7387310068213292,0.0,-0.798165133299791,0.0,0.0,1.2270600768302025,-1.0044726281484273,True,0.059434126478461746,0.0,0.7293462974473774,125
0,0.2900000000000001,-0.7401124158059662,0.0,-0.8000803510613534,0.0,0.0,1.267208996617266,-1.0323714035019549,True,0.05996793525538727,0.0,0.7309639907004251,123
