step,time,omega,kinetic,potential,entropy,gradient_norm,max_density,min_density,is_stable,gradient_energy,entropy_interaction,max_avalanche,avalanche_count,mean_size,power_law_exponent,price,volatility,value_delta
14,0.15,0.9375,0.0,0.0,0.0,0.0,1.0,0.0,True,0.9375,0.0,0,0,0.0,0.0,100.0,0.0,0.0
15,0.16,0.9875,0.0,0.0,0.0,0.0,1.0,0.0,True,0.9875,0.0,0,0,0.0,0.0,100.0,0.0,0.0
16,0.17,1.075,0.0,0.0,0.0,0.0,1.0,0.0,True,1.075,0.0,0,0,0.0,0.0,100.0,0.0,0.0
17,0.18000000000000002,1.1625,0.0,0.0,0.0,0.0,1.0,0.0,True,1.1625,0.0,0,0,0.0,0.0,100.0,0.0,0.0
18,0.19000000000000003,1.2125,0.0,0.0,0.0,0.0,1.0,0.0,True,1.2125,0.0,0,0,0.0,0.0,100.0,0.0,0.0
19,0.20000000000000004,1.2625,0.0,0.0,0.0,0.0,1.0,0.0,True,1.2625,0.0,0,0,0.0,0.0,100.0,0.0,0.0
20,0.21000000000000005,1.35,0.0,0.0,0.0,0.0,1.0,0.0,True,1.35,0.0,0,0,0.0,0.0,100.0,0.0,0.0
21,0.22000000000000006,1.4,0.0,0.0,0.0,0.0,1.0,0.0,True,1.4,0.0,0,0,0.0,0.0,100.0,0.0,0.0
22,0.23000000000000007,1.4500000000000002,0.0,0.0,0.0,0.0,1.0,0.0,True,1.4500000000000002,0.0,0,0,0.0,0.0,100.0,0.0,0.0
23,0.24000000000000007,1.5,0.0,0.0,0.0,0.0,1.0,0.0,True,1.5,0.0,0,0,0.0,0.0,100.0,0.0,0.0
24,0.25000000000000006,1.55,0.0,0.0,0.0,0.0,1.0,0.0,True,1.55,0.0,0,0,0.0,0.0,100.0,0.0,0.0
25,0.26000000000000006,1.6375000000000002,0.0,0.0,0.0,0.0,1.0,0.0,True,1.6375000000000002,0.0,0,0,0.0,0.0,100.0,0.0,0.0
26,0.2700000000000001,1.6875,0.0,0.0,0.0,0.0,1.0,0.0,True,1.6875,0.0,0,0,0.0,0.0,100.0,0.0,0.0
27,0.2800000000000001,1.9500000000000002,0.0,0.0,0.0,0.0,2.0,0.0,True,1.9500000000000002,0.0,0,0,0.0,0.0,100.0,0.0,0.0
28,0.2900000000000001,2.0,0.0,0.0,0.0,0.0,2.0,0.0,True,2.0,0.0,0,0,0.0,0.0,100.0,0.0,0.0
29,0.3000000000000001,2.05,0.0,0.0,0.0,0.0,2.0,0.0,True,2.05,0.0,0,0,0.0,0.0,100.0,0.0,0.0
30,0.3100000000000001,2.1,0.0,0.0,0.0,0.0,2.0,0.0,True,2.1,0.0,0,0,0.0,0.0,100.0,0.0,0.0
31,0.3200000000000001,2.075,0.0,0.0,0.0,0.0,2.0,0.0,True,2.075,0.0,0,0,0.0,0.0,100.0,0.0,0.0
32,0.3300000000000001,2.125,0.0,0.0,0.0,0.0,2.0,0.0,True,2.125,0.0,0,0,0.0,0.0,100.0,0.0,0.0
33,0.34000000000000014,2.175,0.0,0.0,0.0,0.0,2.0,0.0,True,2.175,0.0,0,0,0.0,0.0,100.0,0.0,0.0
34,0.35000000000000014,2.2,0.0,0.0,0.0,0.0,2.0,0.0,True,2.2,0.0,0,0,0.0,0.0,100.0,0.0,0.0
35,0.36000000000000015,2.25,0.0,0.0,0.0,0.0,2.0,0.0,True,2.25,0.0,0,0,0.0,0.0,100.0,0.0,0.0
36,0.37000000000000016,2.3,0.0,0.0,0.0,0.0,2.0,0.0,True,2.3,0.0,0,0,0.0,0.0,100.0,0.0,0.0
37,0.38000000000000017,2.35,0.0,0.0,0.0,0.0,2.0,0.0,True,2.35,0.0,0,0,0.0,0.0,100.0,0.0,0.0
38,0.3900000000000002,2.4000000000000004,0.0,0.0,0.0,0.0,2.0,0.0,True,2.4000000000000004,0.0,0,0,0.0,0.0,100.0,0.0,0.0
39,0.4000000000000002,2.4875000000000003,0.0,0.0,0.0,0.0,2.0,0.0,True,2.4875000000000003,0.0,0,0,0.0,0.0,100.0,0.0,0.0
40,0.4100000000000002,2.5375,0.0,0.0,0.0,0.0,2.0,0.0,True,2.5375,0.0,0,0,0.0,0.0,100.0,0.0,0.0
41,0.4200000000000002,2.5875000000000004,0.0,0.0,0.0,0.0,2.0,0.0,True,2.5875000000000004,0.0,0,0,0.0,0.0,100.0,0.0,0.0
42,0.4300000000000002,2.6750000000000003,0.0,0.0,0.0,0.0,2.0,0.0,True,2.6750000000000003,0.0,0,0,0.0,0.0,100.0,0.0,0.0
43,0.4400000000000002,2.7625,0.0,0.0,0.0,0.0,2.0,0.0,True,2.7625,0.0,0,0,0.0,0.0,100.0,0.0,0.0
44,0.45000000000000023,2.7875,0.0,0.0,0.0,0.0,2.0,0.0,True,2.7875,0.0,0,0,0.0,0.0,100.0,0.0,0.0
45,0.46000000000000024,2.8375,0.0,0.0,0.0,0.0,2.0,0.0,True,2.8375,0.0,0,0,0.0,0.0,100.0,0.0,0.0
46,0.47000000000000025,2.8875,0.0,0.0,0.0,0.0,2.0,0.0,True,2.8875,0.0,0,0,0.0,0.0,100.0,0.0,0.0
47,0.48000000000000026,2.9375,0.0,0.0,0.0,0.0,2.0,0.0,True,2.9375,0.0,0,0,0.0,0.0,100.0,0.0,0.0
48,0.49000000000000027,2.9625000000000004,0.0,0.0,0.0,0.0,2.0,0.0,True,2.9625000000000004,0.0,0,0,0.0,0.0,100.0,0.0,0.0
49,0.5000000000000002,3.0250000000000004,0.0,0.0,0.0,0.0,2.0,0.0,True,3.0250000000000004,0.0,0,0,0.0,0.0,100.0,0.0,0.0
50,0.5100000000000002,3.05,0.0,0.0,0.0,0.0,2.0,0.0,True,3.05,0.0,0,0,0.0,0.0,100.0,0.0,0.0
51,0.5200000000000002,3.1,0.0,0.0,0.0,0.0,2.0,0.0,True,3.1,0.0,0,0,0.0,0.0,100.0,0.0,0.0
52,0.5300000000000002,3.1500000000000004,0.0,0.0,0.0,0.0,2.0,0.0,True,3.1500000000000004,0.0,0,0,0.0,0.0,100.0,0.0,0.0
53,0.5400000000000003,3.2,0.0,0.0,0.0,0.0,2.0,0.0,True,3.2,0.0,0,0,0.0,0.0,100.0,0.0,0.0
54,0.5500000000000003,3.25,0.0,0.0,0.0,0.0,2.0,0.0,True,3.25,0.0,0,0,0.0,0.0,100.0,0.0,0.0
55,0.5600000000000003,3.3000000000000003,0.0,0.0,0.0,0.0,2.0,0.0,True,3.3000000000000003,0.0,0,0,0.0,0.0,100.0,0.0,0.0
56,0.5700000000000003,3.35,0.0,0.0,0.0,0.0,2.0,0.0,True,3.35,0.0,0,0,0.0,0.0,100.0,0.0,0.0
57,0.5800000000000003,3.4000000000000004,0.0,0.0,0.0,0.0,2.0,0.0,True,3.4000000000000004,0.0,0,0,0.0,0.0,100.0,0.0,0.0
58,0.5900000000000003,3.4250000000000003,0.0,0.0,0.0,0.0,2.0,0.0,True,3.4250000000000003,0.0,0,0,0.0,0.0,100.0,0.0,0.0
59,0.6000000000000003,3.475,0.0,0.0,0.0,0.0,2.0,0.0,True,3.475,0.0,0,0,0.0,0.0,100.0,0.0,0.0
60,0.6100000000000003,3.5,0.0,0.0,0.0,0.0,2.0,0.0,True,3.5,0.0,0,0,0.0,0.0,100.0,0.0,0.0
61,0.6200000000000003,3.55,0.0,0.0,0.0,0.0,2.0,0.0,True,3.55,0.0,0,0,0.0,0.0,100.0,0.0,0.0
62,0.6300000000000003,3.55,0.0,0.0,0.0,0.0,2.0,0.0,True,3.55,0.0,0,0,0.0,0.0,100.0,0.0,0.0
63,0.6400000000000003,3.6,0.0,0.0,0.0,0.0,2.0,0.0,True,3.6,0.0,0,0,0.0,0.0,100.0,0.0,0.0
64,0.6500000000000004,3.6500000000000004,0.0,0.0,0.0,0.0,2.0,0.0,True,3.6500000000000004,0.0,0,0,0.0,0.0,100.0,0.0,0.0
65,0.6600000000000004,3.7375000000000007,0.0,0.0,0.0,0.0,2.0,0.0,True,3.7375000000000007,0.0,0,0,0.0,0.0,100.0,0.0,0.0
66,0.6700000000000004,3.7875000000000005,0.0,0.0,0.0,0.0,2.0,0.0,True,3.7875000000000005,0.0,0,0,0.0,0.0,100.0,0.0,0.0
67,0.6800000000000004,3.9375000000000004,0.0,0.0,0.0,0.0,2.0,0.0,True,3.9375000000000004,0.0,0,0,0.0,0.0,100.0,0.0,0.0
68,0.6900000000000004,3.9875000000000003,0.0,0.0,0.0,0.0,2.0,0.0,True,3.9875000000000003,0.0,0,0,0.0,0.0,100.0,0.0,0.0
69,0.7000000000000004,4.0375000000000005,0.0,0.0,0.0,0.0,2.0,0.0,True,4.0375000000000005,0.0,0,0,0.0,0.0,100.0,0.0,0.0
70,0.7100000000000004,4.0125,0.0,0.0,0.0,0.0,2.0,0.0,True,4.0125,0.0,0,0,0.0,0.0,100.0,0.0,0.0
71,0.7200000000000004,4.1,0.0,0.0,0.0,0.0,2.0,0.0,True,4.1,0.0,0,0,0.0,0.0,100.0,0.0,0.0
72,0.7300000000000004,4.15,0.0,0.0,0.0,0.0,2.0,0.0,True,4.15,0.0,0,0,0.0,0.0,100.0,0.0,0.0
73,0.7400000000000004,4.200000000000001,0.0,0.0,0.0,0.0,2.0,0.0,True,4.200000000000001,0.0,0,0,0.0,0.0,100.0,0.0,0.0
74,0.7500000000000004,4.2250000000000005,0.0,0.0,0.0,0.0,2.0,0.0,True,4.2250000000000005,0.0,0,0,0.0,0.0,100.0,0.0,0.0
75,0.7600000000000005,4.275,0.0,0.0,0.0,0.0,2.0,0.0,True,4.275,0.0,0,0,0.0,0.0,100.0,0.0,0.0
76,0.7700000000000005,4.300000000000001,0.0,0.0,0.0,0.0,2.0,0.0,True,4.300000000000001,0.0,0,0,0.0,0.0,100.0,0.0,0.0
77,0.7800000000000005,4.3500000000000005,0.0,0.0,0.0,0.0,2.0,0.0,True,4.3500000000000005,0.0,0,0,0.0,0.0,100.0,0.0,0.0
78,0.7900000000000005,4.4,0.0,0.0,0.0,0.0,2.0,0.0,True,4.4,0.0,0,0,0.0,0.0,100.0,0.0,0.0
79,0.8000000000000005,4.45,0.0,0.0,0.0,0.0,2.0,0.0,True,4.45,0.0,0,0,0.0,0.0,100.0,0.0,0.0
80,0.8100000000000005,4.5,0.0,0.0,0.0,0.0,2.0,0.0,True,4.5,0.0,0,0,0.0,0.0,100.0,0.0,0.0
81,0.8200000000000005,4.550000000000001,0.0,0.0,0.0,0.0,2.0,0.0,True,4.550000000000001,0.0,0,0,0.0,0.0,100.0,0.0,0.0
82,0.8300000000000005,4.6375,0.0,0.0,0.0,0.0,2.0,0.0,True,4.6375,0.0,0,0,0.0,0.0,100.0,0.0,0.0
83,0.8400000000000005,4.6875,0.0,0.0,0.0,0.0,2.0,0.0,True,4.6875,0.0,0,0,0.0,0.0,100.0,0.0,0.0
84,0.8500000000000005,4.737500000000001,0.0,0.0,0.0,0.0,2.0,0.0,True,4.737500000000001,0.0,0,0,0.0,0.0,100.0,0.0,0.0
85,0.8600000000000005,4.7875000000000005,0.0,0.0,0.0,0.0,2.0,0.0,True,4.7875000000000005,0.0,0,0,0.0,0.0,100.0,0.0,0.0
86,0.8700000000000006,4.8375,0.0,0.0,0.0,0.0,2.0,0.0,True,4.8375,0.0,0,0,0.0,0.0,100.0,0.0,0.0
87,0.8800000000000006,4.8875,0.0,0.0,0.0,0.0,2.0,0.0,True,4.8875,0.0,0,0,0.0,0.0,100.0,0.0,0.0
88,0.8900000000000006,4.8875,0.0,0.0,0.0,0.0,2.0,0.0,True,4.8875,0.0,0,0,0.0,0.0,100.0,0.0,0.0
89,0.9000000000000006,4.95,0.0,0.0,0.0,0.0,2.0,0.0,True,4.95,0.0,0,0,0.0,0.0,100.0,0.0,0.0
90,0.9100000000000006,5.0,0.0,0.0,0.0,0.0,2.0,0.0,True,5.0,0.0,0,0,0.0,0.0,100.0,0.0,0.0
91,0.9200000000000006,5.05,0.0,0.0,0.0,0.0,2.0,0.0,True,5.05,0.0,0,0,0.0,0.0,100.0,0.0,0.0
92,0.9300000000000006,5.1,0.0,0.0,0.0,0.0,2.0,0.0,True,5.1,0.0,0,0,0.0,0.0,100.0,0.0,0.0
93,0.9400000000000006,5.15,0.0,0.0,0.0,0.0,2.0,0.0,True,5.15,0.0,0,0,0.0,0.0,100.0,0.0,0.0
94,0.9500000000000006,5.175,0.0,0.0,0.0,0.0,2.0,0.0,True,5.175,0.0,0,0,0.0,0.0,100.0,0.0,0.0
95,0.9600000000000006,5.225,0.0,0.0,0.0,0.0,2.0,0.0,True,5.225,0.0,0,0,0.0,0.0,100.0,0.0,0.0
96,0.9700000000000006,5.325000000000001,0.0,0.0,0.0,0.0,2.0,0.0,True,5.325000000000001,0.0,0,0,0.0,0.0,100.0,0.0,0.0
97,0.9800000000000006,5.4125000000000005,0.0,0.0,0.0,0.0,2.0,0.0,True,5.4125000000000005,0.0,0,0,0.0,0.0,100.0,0.0,0.0
98,0.9900000000000007,5.4625,0.0,0.0,0.0,0.0,2.0,0.0,True,5.4625,0.0,0,0,0.0,0.0,100.0,0.0,0.0
99,1.0000000000000007,5.5125,0.0,0.0,0.0,0.0,2.0,0.0,True,5.5125,0.0,0,0,0.0,0.0,100.0,0.0,0.0
100,1.0100000000000007,5.5625,0.0,0.0,0.0,0.0,2.0,0.0,True,5.5625,0.0,0,0,0.0,0.0,100.0,0.0,0.0
101,1.0200000000000007,5.612500000000001,0.0,0.0,0.0,0.0,2.0,0.0,True,5.612500000000001,0.0,0,0,0.0,0.0,100.0,0.0,0.0
102,1.0300000000000007,5.7,0.0,0.0,0.0,0.0,2.0,0.0,True,5.7,0.0,0,0,0.0,0.0,100.0,0.0,0.0
103,1.0400000000000007,5.75,0.0,0.0,0.0,0.0,2.0,0.0,True,5.75,0.0,0,0,0.0,0.0,100.0,0.0,0.0
104,1.0500000000000007,5.8,0.0,0.0,0.0,0.0,2.0,0.0,True,5.8,0.0,0,0,0.0,0.0,100.0,0.0,0.0
105,1.0600000000000007,5.949999999999999,0.0,0.0,0.0,0.0,2.0,0.0,True,5.949999999999999,0.0,0,0,0.0,0.0,100.0,0.0,0.0
106,1.0700000000000007,6.0,0.0,0.0,0.0,0.0,2.0,0.0,True,6.0,0.0,0,0,0.0,0.0,100.0,0.0,0.0
107,1.0800000000000007,6.05,0.0,0.0,0.0,0.0,2.0,0.0,True,6.05,0.0,0,0,0.0,0.0,100.0,0.0,0.0
108,1.0900000000000007,6.1,0.0,0.0,0.0,0.0,2.0,0.0,True,6.1,0.0,0,0,0.0,0.0,100.0,0.0,0.0
109,1.1000000000000008,6.15,0.0,0.0,0.0,0.0,2.0,0.0,True,6.15,0.0,0,0,0.0,0.0,100.0,0.0,0.0
110,1.1100000000000008,6.199999999999999,0.0,0.0,0.0,0.0,2.0,0.0,True,6.199999999999999,0.0,0,0,0.0,0.0,100.0,0.0,0.0
111,1.1200000000000008,6.25,0.0,0.0,0.0,0.0,2.0,0.0,True,6.25,0.0,0,0,0.0,0.0,100.0,0.0,0.0
112,1.1300000000000008,6.300000000000001,0.0,0.0,0.0,0.0,2.0,0.0,True,6.300000000000001,0.0,0,0,0.0,0.0,100.0,0.0,0.0
113,1.1400000000000008,6.35,0.0,0.0,0.0,0.0,2.0,0.0,True,6.35,0.0,0,0,0.0,0.0,100.0,0.0,0.0
114,1.1500000000000008,6.375,0.0,0.0,0.0,0.0,2.0,0.0,True,6.375,0.0,0,0,0.0,0.0,100.0,0.0,0.0
115,1.1600000000000008,6.4625,0.0,0.0,0.0,0.0,2.0,0.0,True,6.4625,0.0,0,0,0.0,0.0,100.0,0.0,0.0
116,1.1700000000000008,6.487500000000001,0.0,0.0,0.0,0.0,2.0,0.0,True,6.487500000000001,0.0,0,0,0.0,0.0,100.0,0.0,0.0
117,1.1800000000000008,6.575,0.0,0.0,0.0,0.0,2.0,0.0,True,6.575,0.0,0,0,0.0,0.0,100.0,0.0,0.0
118,1.1900000000000008,6.625,0.0,0.0,0.0,0.0,2.0,0.0,True,6.625,0.0,0,0,0.0,0.0,100.0,0.0,0.0
119,1.2000000000000008,6.675000000000001,0.0,0.0,0.0,0.0,2.0,0.0,True,6.675000000000001,0.0,0,0,0.0,0.0,100.0,0.0,0.0
120,1.2100000000000009,6.825,0.0,0.0,0.0,0.0,2.0,0.0,True,6.825,0.0,0,0,0.0,0.0,100.0,0.0,0.0
121,1.2200000000000009,6.875,0.0,0.0,0.0,0.0,2.0,0.0,True,6.875,0.0,0,0,0.0,0.0,100.0,0.0,0.0
122,1.2300000000000009,7.025,0.0,0.0,0.0,0.0,2.0,0.0,True,7.025,0.0,0,0,0.0,0.0,100.0,0.0,0.0
123,1.2400000000000009,7.075,0.0,0.0,0.0,0.0,2.0,0.0,True,7.075,0.0,0,0,0.0,0.0,100.0,0.0,0.0
124,1.2500000000000009,7.1,0.0,0.0,0.0,0.0,2.0,0.0,True,7.1,0.0,0,0,0.0,0.0,100.0,0.0,0.0
125,1.260000000000001,7.15,0.0,0.0,0.0,0.0,2.0,0.0,True,7.15,0.0,0,0,0.0,0.0,100.0,0.0,0.0
126,1.270000000000001,7.200000000000001,0.0,0.0,0.0,0.0,2.0,0.0,True,7.200000000000001,0.0,0,0,0.0,0.0,100.0,0.0,0.0
127,1.280000000000001,7.25,0.0,0.0,0.0,0.0,2.0,0.0,True,7.25,0.0,0,0,0.0,0.0,100.0,0.0,0.0
128,1.290000000000001,7.275,0.0,0.0,0.0,0.0,2.0,0.0,True,7.275,0.0,0,0,0.0,0.0,100.0,0.0,0.0
129,1.300000000000001,7.362500000000001,0.0,0.0,0.0,0.0,2.0,0.0,True,7.362500000000001,0.0,0,0,0.0,0.0,100.0,0.0,0.0
130,1.310000000000001,7.387500000000001,0.0,0.0,0.0,0.0,2.0,0.0,True,7.387500000000001,0.0,0,0,0.0,0.0,100.0,0.0,0.0
131,1.320000000000001,7.437500000000001,0.0,0.0,0.0,0.0,2.0,0.0,True,7.437500000000001,0.0,0,0,0.0,0.0,100.0,0.0,0.0
132,1.330000000000001,7.487500000000001,0.0,0.0,0.0,0.0,2.0,0.0,True,7.487500000000001,0.0,0,0,0.0,0.0,100.0,0.0,0.0
133,1.340000000000001,7.5375000000000005,0.0,0.0,0.0,0.0,2.0,0.0,True,7.5375000000000005,0.0,0,0,0.0,0.0,100.0,0.0,0.0
134,1.350000000000001,7.6000000000000005,0.0,0.0,0.0,0.0,2.0,0.0,True,7.6000000000000005,0.0,0,0,0.0,0.0,100.0,0.0,0.0
135,1.360000000000001,7.600000000000001,0.0,0.0,0.0,0.0,2.0,0.0,True,7.600000000000001,0.0,0,0,0.0,0.0,100.0,0.0,0.0
136,1.370000000000001,7.625,0.0,0.0,0.0,0.0,2.0,0.0,True,7.625,0.0,0,0,0.0,0.0,100.0,0.0,0.0
137,1.380000000000001,7.675000000000001,0.0,0.0,0.0,0.0,2.0,0.0,True,7.675000000000001,0.0,0,0,0.0,0.0,100.0,0.0,0.0
138,1.390000000000001,7.825000000000001,0.0,0.0,0.0,0.0,2.0,0.0,True,7.825000000000001,0.0,0,0,0.0,0.0,100.0,0.0,0.0
139,1.400000000000001,7.875,0.0,0.0,0.0,0.0,2.0,0.0,True,7.875,0.0,0,0,0.0,0.0,100.0,0.0,0.0
140,1.410000000000001,7.9,0.0,0.0,0.0,0.0,2.0,0.0,True,7.9,0.0,0,0,0.0,0.0,100.0,0.0,0.0
141,1.420000000000001,7.949999999999999,0.0,0.0,0.0,0.0,2.0,0.0,True,7.949999999999999,0.0,0,0,0.0,0.0,100.0,0.0,0.0
142,1.430000000000001,7.9375,0.0,0.0,0.0,0.0,2.0,0.0,True,7.9375,0.0,0,0,0.0,0.0,100.0,0.0,0.0
143,1.440000000000001,7.9375,0.0,0.0,0.0,0.0,2.0,0.0,True,7.9375,0.0,0,0,0.0,0.0,100.0,0.0,0.0
144,1.450000000000001,8.025,0.0,0.0,0.0,0.0,2.0,0.0,True,8.025,0.0,0,0,0.0,0.0,100.0,0.0,0.0
145,1.460000000000001,8.1125,0.0,0.0,0.0,0.0,2.0,0.0,True,8.1125,0.0,0,0,0.0,0.0,100.0,0.0,0.0
146,1.470000000000001,8.2625,0.0,0.0,0.0,0.0,2.0,0.0,True,8.2625,0.0,0,0,0.0,0.0,100.0,0.0,0.0
147,1.480000000000001,8.3125,0.0,0.0,0.0,0.0,2.0,0.0,True,8.3125,0.0,0,0,0.0,0.0,100.0,0.0,0.0
148,1.490000000000001,8.3125,0.0,0.0,0.0,0.0,2.0,0.0,True,8.3125,0.0,0,0,0.0,0.0,100.0,0.0,0.0
149,1.500000000000001,8.3625,0.0,0.0,0.0,0.0,2.0,0.0,True,8.3625,0.0,0,0,0.0,0.0,100.0,0.0,0.0
150,1.5100000000000011,8.3625,0.0,0.0,0.0,0.0,2.0,0.0,True,8.3625,0.0,0,0,0.0,0.0,100.0,0.0,0.0
151,1.5200000000000011,8.4125,0.0,0.0,0.0,0.0,2.0,0.0,True,8.4125,0.0,0,0,0.0,0.0,100.0,0.0,0.0
152,1.5300000000000011,8.5375,0.0,0.0,0.0,0.0,2.0,0.0,True,8.5375,0.0,0,0,0.0,0.0,100.0,0.0,0.0
153,1.5400000000000011,8.5625,0.0,0.0,0.0,0.0,2.0,0.0,True,8.5625,0.0,0,0,0.0,0.0,100.0,0.0,0.0
154,1.5500000000000012,8.6125,0.0,0.0,0.0,0.0,2.0,0.0,True,8.6125,0.0,0,0,0.0,0.0,100.0,0.0,0.0
155,1.5600000000000012,8.600000000000001,0.0,0.0,0.0,0.0,2.0,0.0,True,8.600000000000001,0.0,0,0,0.0,0.0,100.0,0.0,0.0
156,1.5700000000000012,8.5875,0.0,0.0,0.0,0.0,2.0,0.0,True,8.5875,0.0,0,0,0.0,0.0,100.0,0.0,0.0
157,1.5800000000000012,8.6375,0.0,0.0,0.0,0.0,2.0,0.0,True,8.6375,0.0,0,0,0.0,0.0,100.0,0.0,0.0
158,1.5900000000000012,8.6625,0.0,0.0,0.0,0.0,2.0,0.0,True,8.6625,0.0,0,0,0.0,0.0,100.0,0.0,0.0
159,1.6000000000000012,8.75,0.0,0.0,0.0,0.0,2.0,0.0,True,8.75,0.0,0,0,0.0,0.0,100.0,0.0,0.0
160,1.6100000000000012,8.8375,0.0,0.0,0.0,0.0,2.0,0.0,True,8.8375,0.0,0,0,0.0,0.0,100.0,0.0,0.0
161,1.6200000000000012,8.8875,0.0,0.0,0.0,0.0,2.0,0.0,True,8.8875,0.0,0,0,0.0,0.0,100.0,0.0,0.0
162,1.6300000000000012,8.8625,0.0,0.0,0.0,0.0,2.0,0.0,True,8.8625,0.0,0,0,0.0,0.0,100.0,0.0,0.0
163,1.6400000000000012,8.9875,0.0,0.0,0.0,0.0,2.0,0.0,True,8.9875,0.0,0,0,0.0,0.0,100.0,0.0,0.0
164,1.6500000000000012,8.9625,0.0,0.0,0.0,0.0,2.0,0.0,True,8.9625,0.0,0,0,0.0,0.0,100.0,0.0,0.0
165,1.6600000000000013,8.9875,0.0,0.0,0.0,0.0,2.0,0.0,True,8.9875,0.0,0,0,0.0,0.0,100.0,0.0,0.0
166,1.6700000000000013,9.012500000000001,0.0,0.0,0.0,0.0,2.0,0.0,True,9.012500000000001,0.0,0,0,0.0,0.0,100.0,0.0,0.0
167,1.6800000000000013,9.137500000000001,0.0,0.0,0.0,0.0,2.0,0.0,True,9.137500000000001,0.0,0,0,0.0,0.0,100.0,0.0,0.0
168,1.6900000000000013,9.162500000000001,0.0,0.0,0.0,0.0,2.0,0.0,True,9.162500000000001,0.0,0,0,0.0,0.0,100.0,0.0,0.0
169,1.7000000000000013,9.212500000000002,0.0,0.0,0.0,0.0,2.0,0.0,True,9.212500000000002,0.0,0,0,0.0,0.0,100.0,0.0,0.0
170,1.7100000000000013,9.262500000000001,0.0,0.0,0.0,0.0,2.0,0.0,True,9.262500000000001,0.0,0,0,0.0,0.0,100.0,0.0,0.0
171,1.7200000000000013,9.3125,0.0,0.0,0.0,0.0,2.0,0.0,True,9.3125,0.0,0,0,0.0,0.0,100.0,0.0,0.0
172,1.7300000000000013,9.3375,0.0,0.0,0.0,0.0,2.0,0.0,True,9.3375,0.0,0,0,0.0,0.0,100.0,0.0,0.0
173,1.7400000000000013,9.3875,0.0,0.0,0.0,0.0,2.0,0.0,True,9.3875,0.0,0,0,0.0,0.0,100.0,0.0,0.0
174,1.7500000000000013,9.4375,0.0,0.0,0.0,0.0,2.0,0.0,True,9.4375,0.0,0,0,0.0,0.0,100.0,0.0,0.0
175,1.7600000000000013,9.4375,0.0,0.0,0.0,0.0,2.0,0.0,True,9.4375,0.0,0,0,0.0,0.0,100.0,0.0,0.0
176,1.7700000000000014,9.4875,0.0,0.0,0.0,0.0,2.0,0.0,True,9.4875,0.0,0,0,0.0,0.0,100.0,0.0,0.0
177,1.7800000000000014,9.637500000000001,0.0,0.0,0.0,0.0,2.0,0.0,True,9.637500000000001,0.0,0,0,0.0,0.0,100.0,0.0,0.0
178,1.7900000000000014,9.725000000000001,0.0,0.0,0.0,0.0,2.0,0.0,True,9.725000000000001,0.0,0,0,0.0,0.0,100.0,0.0,0.0
179,1.8000000000000014,9.75,0.0,0.0,0.0,0.0,2.0,0.0,True,9.75,0.0,0,0,0.0,0.0,100.0,0.0,0.0
180,1.8100000000000014,9.8,0.0,0.0,0.0,0.0,2.0,0.0,True,9.8,0.0,0,0,0.0,0.0,100.0,0.0,0.0
181,1.8200000000000014,9.850000000000001,0.0,0.0,0.0,0.0,2.0,0.0,True,9.850000000000001,0.0,0,0,0.0,0.0,100.0,0.0,0.0
