run_id,case_id,model,grid,status,fail_reasons,Omega0,OmegaT,Omega0_density,OmegaT_density,max_energy_increase,dt_min,dt_max,backtracks_total,config_hash,code_hash,notes
20251217-105904_f4b5d3c80ea9,param_CI_MI_3_seed8,C_I,64,PASS,,294.64622950581025,8.370280765282664e-08,294.64622950581025,8.370280765282664e-08,0.0,0.0009999999999995568,0.001,0,f4b5d3c80ea9,uet_harness_v0.1,
20251217-105905_82dcc8718d02,param_CI_MI_3_seed9,C_I,64,PASS,,294.715361656147,1.7901174811361407e-07,294.715361656147,1.7901174811361407e-07,0.0,0.0009999999999995568,0.001,0,82dcc8718d02,uet_harness_v0.1,
20251217-105906_5ea756e6d8e7,param_CI_MI_10_seed0,C_I,64,PASS,,287.3206951538835,3.5461807347198484e-07,287.3206951538835,3.5461807347198484e-07,0.0,0.0009999999999995568,0.001,0,5ea756e6d8e7,uet_harness_v0.1,
20251217-105907_a5a50b2ad57a,param_CI_MI_10_seed1,C_I,64,PASS,,287.2200344135065,7.268125857669529e-08,287.2200344135065,7.268125857669529e-08,0.0,0.0009999999999995568,0.001,0,a5a50b2ad57a,uet_harness_v0.1,
20251217-105908_1b8429aa9ff4,param_CI_MI_10_seed2,C_I,64,PASS,,285.1692805276322,1.4383013804105993e-07,285.1692805276322,1.4383013804105993e-07,0.0,0.0009999999999995568,0.001,0,1b8429aa9ff4,uet_harness_v0.1,
20251217-105909_d247b22bed2f,param_CI_MI_10_seed3,C_I,64,PASS,,286.8638394767881,1.0721224681204927e-07,286.8638394767881,1.0721224681204927e-07,0.0,0.0009999999999995568,0.001,0,d247b22bed2f,uet_harness_v0.1,
20251217-105910_87b7b2734899,param_CI_MI_10_seed4,C_I,64,PASS,,281.42328603005086,9.283188960432486e-08,281.42328603005086,9.283188960432486e-08,0.0,0.0009999999999995568,0.001,0,87b7b2734899,uet_harness_v0.1,
20251217-105911_08835594cdde,param_CI_MI_10_seed5,C_I,64,PASS,,288.90276995216664,1.4610175848262725e-06,288.90276995216664,1.4610175848262725e-06,0.0,0.0009999999999995568,0.001,0,08835594cdde,uet_harness_v0.1,
20251217-105912_23ddc822089d,param_CI_MI_10_seed6,C_I,64,PASS,,290.7142298832629,8.485261915985965e-07,290.7142298832629,8.485261915985965e-07,0.0,0.0009999999999995568,0.001,0,23ddc822089d,uet_harness_v0.1,
20251217-105913_a91ec78ba1d6,param_CI_MI_10_seed7,C_I,64,PASS,,280.08784495278445,3.994193298280495e-07,280.08784495278445,3.994193298280495e-07,0.0,0.0009999999999995568,0.001,0,a91ec78ba1d6,uet_harness_v0.1,
