run_id,case_id,model,grid,status,fail_reasons,Omega0,OmegaT,Omega0_density,OmegaT_density,max_energy_increase,dt_min,dt_max,backtracks_total,config_hash,code_hash,notes
20251217-101806_af909d044221,param_M_M3_seed0,C_only,64,PASS,,127.02200082712432,3.5346440103476634e-08,127.02200082712432,3.5346440103476634e-08,0.0,0.0009999999999995568,0.001,0,af909d044221,uet_harness_v0.1,
20251217-101807_33a815796809,param_M_M3_seed1,C_only,64,PASS,,128.99088335896107,5.2658311285213486e-09,128.99088335896107,5.2658311285213486e-09,0.0,0.0009999999999995568,0.001,0,33a815796809,uet_harness_v0.1,
20251217-101807_2c0ce3350aa7,param_M_M3_seed2,C_only,64,PASS,,128.33032255605872,1.950810731912754e-08,128.33032255605872,1.950810731912754e-08,0.0,0.0009999999999995568,0.001,0,2c0ce3350aa7,uet_harness_v0.1,
20251217-101808_05d104926e18,param_M_M3_seed3,C_only,64,PASS,,128.16531564914743,9.734293303288538e-09,128.16531564914743,9.734293303288538e-09,0.0,0.0009999999999995568,0.001,0,05d104926e18,uet_harness_v0.1,
20251217-101809_024021f9790c,param_M_M3_seed4,C_only,64,PASS,,128.16146808357848,4.663401165588867e-09,128.16146808357848,4.663401165588867e-09,0.0,0.0009999999999995568,0.001,0,024021f9790c,uet_harness_v0.1,
20251217-101809_82ecdc14fea6,param_M_M3_seed5,C_only,64,PASS,,126.00640972833084,1.2251642299022445e-07,126.00640972833084,1.2251642299022445e-07,0.0,0.0009999999999995568,0.001,0,82ecdc14fea6,uet_harness_v0.1,
20251217-101810_4ea54c68bc49,param_M_M3_seed6,C_only,64,PASS,,129.53063328104585,7.567995798497404e-08,129.53063328104585,7.567995798497404e-08,0.0,0.0009999999999995568,0.001,0,4ea54c68bc49,uet_harness_v0.1,
20251217-101811_24d578e30efa,param_M_M3_seed7,C_only,64,PASS,,123.95726336654776,3.111977921090428e-08,123.95726336654776,3.111977921090428e-08,0.0,0.0009999999999995568,0.001,0,24d578e30efa,uet_harness_v0.1,
20251217-101812_61e0bb602a1d,param_M_M3_seed8,C_only,64,PASS,,135.68414006786318,3.193896081532379e-12,135.68414006786318,3.193896081532379e-12,0.0,0.0009999999999995568,0.001,0,61e0bb602a1d,uet_harness_v0.1,
20251217-101812_4b52de700498,param_M_M3_seed9,C_only,64,PASS,,131.768535161193,1.4619544295877014e-08,131.768535161193,1.4619544295877014e-08,0.0,0.0009999999999995568,0.001,0,4b52de700498,uet_harness_v0.1,
20251217-101813_5f340b7476cc,param_M_M10_seed0,C_only,64,PASS,,127.02200082712432,7.521733921755572e-12,127.02200082712432,7.521733921755572e-12,0.0,0.0009999999999995568,0.001,0,5f340b7476cc,uet_harness_v0.1,
20251217-101814_3756ee2a72d4,param_M_M10_seed1,C_only,64,PASS,,128.99088335896107,1.1211611245150043e-12,128.99088335896107,1.1211611245150043e-12,0.0,0.0009999999999995568,0.001,0,3756ee2a72d4,uet_harness_v0.1,
20251217-101815_81b88c57d3f8,param_M_M10_seed2,C_only,64,PASS,,128.33032255605872,4.150868073433233e-12,128.33032255605872,4.150868073433233e-12,0.0,0.0009999999999995568,0.001,0,81b88c57d3f8,uet_harness_v0.1,
20251217-101815_69684d876f17,param_M_M10_seed3,C_only,64,PASS,,128.16531564914743,2.0725450051350512e-12,128.16531564914743,2.0725450051350512e-12,0.0,0.0009999999999995568,0.001,0,69684d876f17,uet_harness_v0.1,
20251217-101816_be64f68a8a83,param_M_M10_seed4,C_only,64,PASS,,128.16146808357848,9.94255105909833e-13,128.16146808357848,9.94255105909833e-13,0.0,0.0009999999999995568,0.001,0,be64f68a8a83,uet_harness_v0.1,
20251217-101816_a62a16f4336b,param_M_M10_seed5,C_only,64,PASS,,126.00640972833084,2.6069596908279138e-11,126.00640972833084,2.6069596908279138e-11,0.0,0.0009999999999995568,0.001,0,a62a16f4336b,uet_harness_v0.1,
20251217-101817_0e468319b8ac,param_M_M10_seed6,C_only,64,PASS,,129.53063328104585,1.6099639490308232e-11,129.53063328104585,1.6099639490308232e-11,0.0,0.0009999999999995568,0.001,0,0e468319b8ac,uet_harness_v0.1,
20251217-101818_49a638f0a561,param_M_M10_seed7,C_only,64,PASS,,123.95726336654776,6.623680996560945e-12,123.95726336654776,6.623680996560945e-12,0.0,0.0009999999999995568,0.001,0,49a638f0a561,uet_harness_v0.1,
20251217-101818_c9064675262d,param_M_M10_seed8,C_only,64,PASS,,135.68414006786318,6.937546504131339e-16,135.68414006786318,6.937546504131339e-16,0.0,0.0009999999999995568,0.001,0,c9064675262d,uet_harness_v0.1,
20251217-101819_b7f71aee51b6,param_M_M10_seed9,C_only,64,PASS,,131.768535161193,3.111091159208975e-12,131.768535161193,3.111091159208975e-12,0.0,0.0009999999999995568,0.001,0,b7f71aee51b6,uet_harness_v0.1,
20251217-101819_4eff8f1022ba,param_M_M30_seed0,C_only,64,PASS,,127.02200082712432,1.7376240394335191e-22,127.02200082712432,1.7376240394335191e-22,0.0,0.0009999999999995568,0.001,0,4eff8f1022ba,uet_harness_v0.1,
20251217-101820_86fbbb5b2674,param_M_M30_seed1,C_only,64,PASS,,128.99088335896107,2.5940471760106073e-23,128.99088335896107,2.5940471760106073e-23,0.0,0.0009999999999995568,0.001,0,86fbbb5b2674,uet_harness_v0.1,
20251217-101820_a2548ab972cb,param_M_M30_seed2,C_only,64,PASS,,128.33032255605872,9.585924589854733e-23,128.33032255605872,9.585924589854733e-23,0.0,0.0009999999999995568,0.001,0,a2548ab972cb,uet_harness_v0.1,
20251217-101821_ab7b0d7e8ccd,param_M_M30_seed3,C_only,64,PASS,,128.16531564914743,4.7952221745274883e-23,128.16531564914743,4.7952221745274883e-23,0.0,0.0009999999999995568,0.001,0,ab7b0d7e8ccd,uet_harness_v0.1,
20251217-101822_7bb1dead5fe2,param_M_M30_seed4,C_only,64,PASS,,128.16146808357848,2.3096601475067372e-23,128.16146808357848,2.3096601475067372e-23,0.0,0.0009999999999995568,0.001,0,7bb1dead5fe2,uet_harness_v0.1,
20251217-101822_e0fbb79fa19c,param_M_M30_seed5,C_only,64,PASS,,126.00640972833084,6.021123520320773e-22,126.00640972833084,6.021123520320773e-22,0.0,0.0009999999999995568,0.001,0,e0fbb79fa19c,uet_harness_v0.1,
20251217-101823_0c08b2ad6ca7,param_M_M30_seed6,C_only,64,PASS,,129.53063328104585,3.715791969466386e-22,129.53063328104585,3.715791969466386e-22,0.0,0.0009999999999995568,0.001,0,0c08b2ad6ca7,uet_harness_v0.1,
20251217-101823_5bb3c27cc04c,param_M_M30_seed7,C_only,64,PASS,,123.95726336654776,1.5311011382531593e-22,123.95726336654776,1.5311011382531593e-22,0.0,0.0009999999999995568,0.001,0,5bb3c27cc04c,uet_harness_v0.1,
20251217-101824_441231b8c44d,param_M_M30_seed8,C_only,64,PASS,,135.68414006786318,1.700208729930731e-26,135.68414006786318,1.700208729930731e-26,0.0,0.0009999999999995568,0.001,0,441231b8c44d,uet_harness_v0.1,
20251217-101824_9e31a854d911,param_M_M30_seed9,C_only,64,PASS,,131.768535161193,7.187356178002609e-23,131.768535161193,7.187356178002609e-23,0.0,0.0009999999999995568,0.001,0,9e31a854d911,uet_harness_v0.1,
