step,time,omega,kinetic,potential,entropy,gradient_norm,max_density,min_density,is_stable,gradient_energy,entropy_interaction,mode,metric_val,violation
55,2.799999999999998,29.99388355860119,0.0,29.99388355860119,0.0,0.0,0.003474479509487011,1.1868399943442794e-37,True,0.0,0.0,tunneling,0.003474479509487011,False
56,2.849999999999998,29.993865429039204,0.0,29.993865429039204,0.0,0.0,0.0034684314261240437,2.369975300323162e-37,True,0.0,0.0,tunneling,0.0034684314261240437,False
57,2.8999999999999977,29.99384783798797,0.0,29.99384783798797,0.0,0.0,0.0034622392160751888,4.644425686456392e-37,True,0.0,0.0,tunneling,0.0034622392160751888,False
58,2.9499999999999975,29.993830760952804,0.0,29.993830760952804,0.0,0.0,0.003455913494773636,8.941201359054979e-37,True,0.0,0.0,tunneling,0.003455913494773636,False
59,2.9999999999999973,29.993814174845944,0.0,29.993814174845944,0.0,0.0,0.0034494641444096723,1.6925361541892747e-36,True,0.0,0.0,tunneling,0.0034494641444096723,False
60,3.049999999999997,29.993798057885023,0.0,29.993798057885023,0.0,0.0,0.0034429003740390988,3.153031624278653e-36,True,0.0,0.0,tunneling,0.0034429003740390988,False
61,3.099999999999997,29.993782389500105,0.0,29.993782389500105,0.0,0.0,0.0034362307739720524,5.785062741596817e-36,True,0.0,0.0,tunneling,0.0034362307739720524,False
62,3.149999999999997,29.99376715024851,0.0,29.99376715024851,0.0,0.0,0.0034294633650546807,1.0461460602689354e-35,True,0.0,0.0,tunneling,0.0034294633650546807,False
63,3.1999999999999966,29.99375232173668,0.0,29.99375232173668,0.0,0.0,0.0034226056433838653,1.8658335687563397e-35,True,0.0,0.0,tunneling,0.0034226056433838653,False
64,3.2499999999999964,29.99373788654841,0.0,29.99373788654841,0.0,0.0,0.003415664620932222,3.284132298470043e-35,True,0.0,0.0,tunneling,0.003415664620932222,False
65,3.2999999999999963,29.993723828178897,0.0,29.993723828178897,0.0,0.0,0.0034086468625055956,5.708045513746625e-35,True,0.0,0.0,tunneling,0.0034086468625055956,False
66,3.349999999999996,29.993710130974044,0.0,29.993710130974044,0.0,0.0,0.0034015585194071577,9.8018480248837e-35,True,0.0,0.0,tunneling,0.0034015585194071577,False
67,3.399999999999996,29.99369678007455,0.0,29.99369678007455,0.0,0.0,0.0033944053601400763,1.6638010091286864e-34,True,0.0,0.0,tunneling,0.0033944053601400763,False
68,3.4499999999999957,29.993683761364398,0.0,29.993683761364398,0.0,0.0,0.003387192798443731,2.7930108871636836e-34,True,0.0,0.0,tunneling,0.003387192798443731,False
69,3.4999999999999956,29.99367106142326,0.0,29.99367106142326,0.0,0.0,0.0033799259189259685,4.638886090396702e-34,True,0.0,0.0,tunneling,0.0033799259189259685,False
70,3.5499999999999954,29.993658667482602,0.0,29.993658667482602,0.0,0.0,0.003372609500525278,7.626140537513752e-34,True,0.0,0.0,tunneling,0.003372609500525278,False
71,3.599999999999995,29.99364656738503,0.0,29.99364656738503,0.0,0.0,0.003365248038011575,1.2414100688105228e-33,True,0.0,0.0,tunneling,0.003365248038011575,False
72,3.649999999999995,29.99363474954673,0.0,29.99363474954673,0.0,0.0,0.0033578457617120345,2.0017253391661865e-33,True,0.0,0.0,tunneling,0.0033578457617120345,False
73,3.699999999999995,29.993623202922624,0.0,29.993623202922624,0.0,0.0,0.0033504066556287494,3.198325985031134e-33,True,0.0,0.0,tunneling,0.0033504066556287494,False
74,3.7499999999999947,29.99361191697411,0.0,29.99361191697411,0.0,0.0,0.0033429344740976124,5.06537735336481e-33,True,0.0,0.0,tunneling,0.0033429344740976124,False
75,3.7999999999999945,29.99360088163909,0.0,29.99360088163909,0.0,0.0,0.0033354327571223754,7.954369446678407e-33,True,0.0,0.0,tunneling,0.0033354327571223754,False
76,3.8499999999999943,29.99359008730415,0.0,29.99359008730415,0.0,0.0,0.0033279048445041897,1.2388862345900358e-32,True,0.0,0.0,tunneling,0.0033279048445041897,False
77,3.899999999999994,29.993579524778717,0.0,29.993579524778717,0.0,0.0,0.0033203538888747558,1.914295516410108e-32,True,0.0,0.0,tunneling,0.0033203538888747558,False
78,3.949999999999994,29.993569185270978,0.0,29.993569185270978,0.0,0.0,0.0033127828677304103,2.935299386432934e-32,True,0.0,0.0,tunneling,0.0033127828677304103,False
79,3.999999999999994,29.993559060365477,0.0,29.993559060365477,0.0,0.0,0.00330519459455485,4.467555146690576e-32,True,0.0,0.0,tunneling,0.00330519459455485,False
80,4.049999999999994,29.99354914200225,0.0,29.99354914200225,0.0,0.0,0.0032975917291095964,6.750942556653783e-32,True,0.0,0.0,tunneling,0.0032975917291095964,False
81,4.099999999999993,29.993539422457335,0.0,29.993539422457335,0.0,0.0,0.0032899767869636544,1.0130567160427217e-31,True,0.0,0.0,tunneling,0.0032899767869636544,False
82,4.149999999999993,29.99352989432459,0.0,29.99352989432459,0.0,0.0,0.0032823521483269446,1.5099799810555533e-31,True,0.0,0.0,tunneling,0.0032823521483269446,False
83,4.199999999999993,29.99352055049874,0.0,29.99352055049874,0.0,0.0,0.003274720066245979,2.235967932437641e-31,True,0.0,0.0,tunneling,0.003274720066245979,False
84,4.249999999999993,29.99351138415946,0.0,29.99351138415946,0.0,0.0,0.003267082674214738,3.2900439234663055e-31,True,0.0,0.0,tunneling,0.003267082674214738,False
85,4.299999999999993,29.993502388756546,0.0,29.993502388756546,0.0,0.0,0.003259441993248795,4.811278940184732e-31,True,0.0,0.0,tunneling,0.003259441993248795,False
86,4.3499999999999925,29.993493557996004,0.0,29.993493557996004,0.0,0.0,0.0032517999384662957,6.9939009450516125e-31,True,0.0,0.0,tunneling,0.0032517999384662957,False
87,4.399999999999992,29.993484885826977,0.0,29.993484885826977,0.0,0.0,0.003244158325215435,1.0107704433032144e-30,True,0.0,0.0,tunneling,0.003244158325215435,False
88,4.449999999999992,29.993476366429576,0.0,29.993476366429576,0.0,0.0,0.0032365188747844917,1.4525482040051805e-30,True,0.0,0.0,tunneling,0.0032365188747844917,False
89,4.499999999999992,29.993467994203357,0.0,29.993467994203357,0.0,0.0,0.003228883219727259,2.075971558291765e-30,True,0.0,0.0,tunneling,0.003228883219727259,False
90,4.549999999999992,29.993459763756565,0.0,29.993459763756565,0.0,0.0,0.0032212529088338038,2.9511420881056503e-30,True,0.0,0.0,tunneling,0.0032212529088338038,False
91,4.599999999999992,29.993451669896015,0.0,29.993451669896015,0.0,0.0,0.0032136294117738632,4.1734874404106126e-30,True,0.0,0.0,tunneling,0.0032136294117738632,False
92,4.6499999999999915,29.993443707617548,0.0,29.993443707617548,0.0,0.0,0.003206014123437825,5.8723003429563735e-30,True,0.0,0.0,tunneling,0.003206014123437825,False
93,4.699999999999991,29.993435872097074,0.0,29.993435872097074,0.0,0.0,0.0031984083679980854,8.221954772576095e-30,True,0.0,0.0,tunneling,0.0031984083679980854,False
94,4.749999999999991,29.993428158682136,0.0,29.993428158682136,0.0,0.0,0.003190813402711646,1.1456576392622026e-29,True,0.0,0.0,tunneling,0.003190813402711646,False
95,4.799999999999991,29.993420562883937,0.0,29.993420562883937,0.0,0.0,0.003183230421483056,1.5889152142777048e-29,True,0.0,0.0,tunneling,0.003183230421483056,False
96,4.849999999999991,29.993413080369848,0.0,29.993413080369848,0.0,0.0,0.003175660558205202,2.1936322463677294e-29,True,0.0,0.0,tunneling,0.003175660558205202,False
97,4.899999999999991,29.99340570695633,0.0,29.99340570695633,0.0,0.0,0.003168104889894015,3.0150420359351796e-29,True,0.0,0.0,tunneling,0.003168104889894015,False
98,4.94999999999999,29.99339843860222,0.0,29.99339843860222,0.0,0.0,0.0031605644396318364,4.126071788278236e-29,True,0.0,0.0,tunneling,0.0031605644396318364,False
99,4.99999999999999,29.993391271402462,0.0,29.993391271402462,0.0,0.0,0.003153040179333005,5.622632886332584e-29,True,0.0,0.0,tunneling,0.003153040179333005,False
100,5.04999999999999,29.993384201582078,0.0,29.993384201582078,0.0,0.0,0.003145533032344118,7.630381607615141e-29,True,0.0,0.0,tunneling,0.003145533032344118,False
101,5.09999999999999,29.993377225490555,0.0,29.993377225490555,0.0,0.0,0.0031380438758904566,1.0313328451446921e-28,True,0.0,0.0,tunneling,0.0031380438758904566,False
102,5.14999999999999,29.993370339596485,0.0,29.993370339596485,0.0,0.0,0.003130573543379129,1.3884763713505426e-28,True,0.0,0.0,tunneling,0.003130573543379129,False
103,5.1999999999999895,29.99336354048249,0.0,29.99336354048249,0.0,0.0,0.0031231228265686936,1.8621075750585616e-28,True,0.0,0.0,tunneling,0.0031231228265686936,False
104,5.249999999999989,29.993356824840436,0.0,29.993356824840436,0.0,0.0,0.0031156924776142444,2.4879170300829368e-28,True,0.0,0.0,tunneling,0.0031156924776142444,False
105,5.299999999999989,29.993350189466863,0.0,29.993350189466863,0.0,0.0,0.003108283210996269,3.3118358706688037e-28,True,0.0,0.0,tunneling,0.003108283210996269,False
106,5.349999999999989,29.993343631258675,0.0,29.993343631258675,0.0,0.0,0.0031008957053409517,4.3927775135647165e-28,True,0.0,0.0,tunneling,0.0031008957053409517,False
107,5.399999999999989,29.993337147209044,0.0,29.993337147209044,0.0,0.0,0.003093530605139021,5.80606139915528e-28,True,0.0,0.0,tunneling,0.003093530605139021,False
108,5.449999999999989,29.993330734403507,0.0,29.993330734403507,0.0,0.0,0.003086188522369714,7.647675574961117e-28,True,0.0,0.0,tunneling,0.003086188522369714,False
109,5.4999999999999885,29.993324390016255,0.0,29.993324390016255,0.0,0.0,0.0030788700380359373,1.003956806776059e-27,True,0.0,0.0,tunneling,0.0030788700380359373,False
110,5.549999999999988,29.993318111306642,0.0,29.993318111306642,0.0,0.0,0.003071575703616273,1.313619648903185e-27,True,0.0,0.0,tunneling,0.003071575703616273,False
111,5.599999999999988,29.99331189561581,0.0,29.99331189561581,0.0,0.0,0.003064306042439054,1.713261229925794e-27,True,0.0,0.0,tunneling,0.003064306042439054,False
112,5.649999999999988,29.993305740363525,0.0,29.993305740363525,0.0,0.0,0.003057061550983376,2.2274411897743542e-27,True,0.0,0.0,tunneling,0.003057061550983376,False
113,5.699999999999988,29.993299643045116,0.0,29.993299643045116,0.0,0.0,0.003049842700111545,2.8869952677805204e-27,True,0.0,0.0,tunneling,0.003049842700111545,False
114,5.749999999999988,29.993293601228615,0.0,29.993293601228615,0.0,0.0,0.003042649936237167,3.730531008399548e-27,True,0.0,0.0,tunneling,0.003042649936237167,False
115,5.799999999999987,29.993287612551978,0.0,29.993287612551978,0.0,0.0,0.0030354836824327733,4.806254346802235e-27,True,0.0,0.0,tunneling,0.0030354836824327733,False
116,5.849999999999987,29.993281674720475,0.0,29.993281674720475,0.0,0.0,0.003028344339480614,6.174194638260767e-27,True,0.0,0.0,tunneling,0.003028344339480614,False
117,5.899999999999987,29.99327578550417,0.0,29.99327578550417,0.0,0.0,0.0030212322868700034,7.90890834118379e-27,True,0.0,0.0,tunneling,0.0030212322868700034,False
118,5.949999999999987,29.993269942735544,0.0,29.993269942735544,0.0,0.0,0.0030141478837443685,1.0102756360018409e-26,True,0.0,0.0,tunneling,0.0030141478837443685,False
119,5.999999999999987,29.993264144307197,0.0,29.993264144307197,0.0,0.0,0.0030070914698009394,1.2869867329397937e-26,True,0.0,0.0,tunneling,0.0030070914698009394,False
120,6.0499999999999865,29.99325838816967,0.0,29.99325838816967,0.0,0.0,0.0030000633661458284,1.635091924754343e-26,True,0.0,0.0,tunneling,0.0030000633661458284,False
121,6.099999999999986,29.993252672329362,0.0,29.993252672329362,0.0,0.0,0.0029930638761070548,2.0718895267151092e-26,True,0.0,0.0,tunneling,0.0029930638761070548,False
122,6.149999999999986,29.993246994846544,0.0,29.993246994846544,0.0,0.0,0.0029860932860079135,2.6185996603054286e-26,True,0.0,0.0,tunneling,0.0029860932860079135,False
123,6.199999999999986,29.993241353833437,0.0,29.993241353833437,0.0,0.0,0.002979151865902923,3.301192695637342e-26,True,0.0,0.0,tunneling,0.002979151865902923,False
124,6.249999999999986,29.993235747452392,0.0,29.993235747452392,0.0,0.0,0.002972239870278445,4.151379919125312e-26,True,0.0,0.0,tunneling,0.002972239870278445,False
125,6.299999999999986,29.993230173914156,0.0,29.993230173914156,0.0,0.0,0.0029653575387199402,5.2077956914658e-26,True,0.0,0.0,tunneling,0.0029653575387199402,False
126,6.349999999999985,29.99322463147618,0.0,29.99322463147618,0.0,0.0,0.002958505096547689,6.517405186753869e-26,True,0.0,0.0,tunneling,0.002958505096547689,False
127,6.399999999999985,29.993219118441033,0.0,29.993219118441033,0.0,0.0,0.0029516827554227016,8.137177349465443e-26,True,0.0,0.0,tunneling,0.0029516827554227016,False
128,6.449999999999985,29.993213633154852,0.0,29.993213633154852,0.0,0.0,0.00294489071392443,1.0136069067976546e-25,True,0.0,0.0,tunneling,0.00294489071392443,False
129,6.499999999999985,29.99320817400588,0.0,29.99320817400588,0.0,0.0,0.0029381291581017897,1.259737384840148e-25,True,0.0,0.0,tunneling,0.0029381291581017897,False
130,6.549999999999985,29.993202739423058,0.0,29.993202739423058,0.0,0.0,0.00293139826199892,1.5621496600233575e-25,True,0.0,0.0,tunneling,0.00293139826199892,False
131,6.5999999999999845,29.993197327874654,0.0,29.993197327874654,0.0,0.0,0.0029246981881570046,1.932922564848664e-25,True,0.0,0.0,tunneling,0.0029246981881570046,False
132,6.649999999999984,29.993191937866982,0.0,29.993191937866982,0.0,0.0,0.0029180290880934188,2.3865583913474505e-25,True,0.0,0.0,tunneling,0.0029180290880934188,False
133,6.699999999999984,29.993186567943138,0.0,29.993186567943138,0.0,0.0,0.00291139110275937,2.940435351292375e-25,True,0.0,0.0,tunneling,0.00291139110275937,False
134,6.749999999999984,29.993181216681815,0.0,29.993181216681815,0.0,0.0,0.002904784362977147,3.6153382023360038e-25,True,0.0,0.0,tunneling,0.002904784362977147,False
135,6.799999999999984,29.993175882696143,0.0,29.993175882696143,0.0,0.0,0.0028982089898580165,4.436079448949259e-25,True,0.0,0.0,tunneling,0.0028982089898580165,False
136,6.849999999999984,29.993170564632578,0.0,29.993170564632578,0.0,0.0,0.0028916650952017526,5.432225321349489e-25,True,0.0,0.0,tunneling,0.0028916650952017526,False
137,6.8999999999999835,29.99316526116985,0.0,29.99316526116985,0.0,0.0,0.0028851527818787204,6.638942763533609e-25,True,0.0,0.0,tunneling,0.0028851527818787204,False
138,6.949999999999983,29.993159971017946,0.0,29.993159971017946,0.0,0.0,0.002878672144195387,8.097985950015722e-25,True,0.0,0.0,tunneling,0.002878672144195387,False
139,6.999999999999983,29.993154692917088,0.0,29.993154692917088,0.0,0.0,0.0028722232682440838,9.858843429551788e-25,True,0.0,0.0,tunneling,0.0028722232682440838,False
140,7.049999999999983,29.993149425636837,0.0,29.993149425636837,0.0,0.0,0.0028658062322377913,1.1980069895571557e-24,True,0.0,0.0,tunneling,0.0028658062322377913,False
141,7.099999999999983,29.993144167975146,0.0,29.993144167975146,0.0,0.0,0.002859421106830681,1.4530829842937802e-24,True,0.0,0.0,tunneling,0.002859421106830681,False
142,7.149999999999983,29.993138918757495,0.0,29.993138918757495,0.0,0.0,0.0028530679554251066,1.759268402812832e-24,True,0.0,0.0,tunneling,0.0028530679554251066,False
143,7.199999999999982,29.993133676836052,0.0,29.993133676836052,0.0,0.0,0.002846746834465693,2.126165374777427e-24,True,0.0,0.0,tunneling,0.002846746834465693,False
144,7.249999999999982,29.993128441088842,0.0,29.993128441088842,0.0,0.0,0.0028404577937211433,2.5650602535435306e-24,True,0.0,0.0,tunneling,0.0028404577937211433,False
145,7.299999999999982,29.99312321041898,0.0,29.99312321041898,0.0,0.0,0.002834200876554346,3.0891979999553496e-24,True,0.0,0.0,tunneling,0.002834200876554346,False
146,7.349999999999982,29.9931179837539,0.0,29.9931179837539,0.0,0.0,0.002827976120181332,3.714097824228804e-24,True,0.0,0.0,tunneling,0.002827976120181332,False
147,7.399999999999982,29.99311276004464,0.0,29.99311276004464,0.0,0.0,0.00282178355591961,4.457915766989093e-24,True,0.0,0.0,tunneling,0.00282178355591961,False
148,7.4499999999999815,29.99310753826513,0.0,29.99310753826513,0.0,0.0,0.0028156232094263614,5.341860609620757e-24,True,0.0,0.0,tunneling,0.0028156232094263614,False
149,7.499999999999981,29.99310231741151,0.0,29.99310231741151,0.0,0.0,0.0028094951009269794,6.3906702923187156e-24,True,0.0,0.0,tunneling,0.0028094951009269794,False
150,7.549999999999981,29.99309709650149,0.0,29.99309709650149,0.0,0.0,0.0028033992454343797,7.633156893341188e-24,True,0.0,0.0,tunneling,0.0028033992454343797,False
151,7.599999999999981,29.993091874573707,0.0,29.993091874573707,0.0,0.0,0.0027973356529595143,9.102829193349666e-24,True,0.0,0.0,tunneling,0.0027973356529595143,False
152,7.649999999999981,29.993086650687115,0.0,29.993086650687115,0.0,0.0,0.00279130432871348,1.083860292345472e-23,True,0.0,0.0,tunneling,0.00279130432871348,False
153,7.699999999999981,29.9930814239204,0.0,29.9930814239204,0.0,0.0,0.0027853052733016023,1.2885609984480621e-23,True,0.0,0.0,tunneling,0.0027853052733016023,False
154,7.7499999999999805,29.993076193371415,0.0,29.993076193371415,0.0,0.0,0.002779338482909852,1.5296119238608437e-23,True,0.0,0.0,tunneling,0.002779338482909852,False
155,7.79999999999998,29.993070958156615,0.0,29.993070958156615,0.0,0.0,0.0027734039494839366,1.8130582924379387e-23,True,0.0,0.0,tunneling,0.0027734039494839366,False
156,7.84999999999998,29.993065717410545,0.0,29.993065717410545,0.0,0.0,0.002767501660901387,2.1458824344342858e-23,True,0.0,0.0,tunneling,0.002767501660901387,False
157,7.89999999999998,29.99306047028531,0.0,29.99306047028531,0.0,0.0,0.0027616316011369467,2.536138423465862e-23,True,0.0,0.0,tunneling,0.0027616316011369467,False
158,7.94999999999998,29.993055215950104,0.0,29.993055215950104,0.0,0.0,0.002755793750421559,2.993104516194522e-23,True,0.0,0.0,tunneling,0.002755793750421559,False
159,7.99999999999998,29.993049953590692,0.0,29.993049953590692,0.0,0.0,0.002749988085395222,3.527455541989262e-23,True,0.0,0.0,tunneling,0.002749988085395222,False
160,8.04999999999998,29.99304468240897,0.0,29.99304468240897,0.0,0.0,0.002744214579253981,4.151457623302607e-23,True,0.0,0.0,tunneling,0.002744214579253981,False
161,8.09999999999998,29.993039401622536,0.0,29.993039401622536,0.0,0.0,0.0027384732018913113,4.879187863509455e-23,True,0.0,0.0,tunneling,0.0027384732018913113,False
162,8.14999999999998,29.9930341104642,0.0,29.9930341104642,0.0,0.0,0.0027327639200341175,5.726781919367755e-23,True,0.0,0.0,tunneling,0.0027327639200341175,False
163,8.199999999999982,29.993028808181613,0.0,29.993028808181613,0.0,0.0,0.0027270866973735913,6.712712682088379e-23,True,0.0,0.0,tunneling,0.0027270866973735913,False
