step,time,omega,kinetic,potential,entropy,gradient_norm,max_density,min_density,is_stable,gradient_energy,entropy_interaction,nature_health,gini_estimate,capital_concentration
1,0.001,0.8637631429827777,0.0,0.8637631429827777,0.0,0.0,9.325942420661983,0.025937068772297157,True,0.0,0.0,0.9731294263322419,1.3732538832765628,0.09749183969078841
22,0.002,1.4262279700446983,0.0,1.4262279700446983,0.0,0.0,11.914730528261105,0.015265123369804803,True,0.0,0.0,0.9167643782719652,1.5826874319219235,0.11173900321993573
3,0.003,1.5135924304588206,0.0,1.5135924304588206,0.0,0.0,11.32825238635172,0.02920183578170793,True,0.0,0.0,0.8741192656089352,1.5980412653978995,0.10417892605849045
4,0.004,2.105702680180886,0.0,2.105702680180886,0.0,0.0,13.258085783044645,0.001,True,0.0,0.0,0.7973455828532079,1.7466889625740771,0.11323809855541386
5,0.005,3.2137113162005995,0.0,3.2137113162005995,0.0,0.0,11.984527106468084,0.001,True,0.0,0.0,0.6813630651520003,1.7687187155640758,0.08474886639113294
6,0.006,8.550310923386732,0.0,8.550310923386732,0.0,0.0,17.41259785216402,0.001,True,0.0,0.0,0.3803620384654264,1.855815314150662,0.08130336084095716
7,0.007,29.48333468382061,0.0,29.48333468382061,0.0,0.0,31.978310611084222,0.001,True,0.0,0.0,0.0,1.8593562013160592,0.08332904593434824
8,0.008,109.17882805970704,0.0,109.17882805970704,0.0,0.0,58.75581641489303,0.001,True,0.0,0.0,0.0,1.925824249675297,0.0838196072871089
9,0.009000000000000001,410.9367882793222,0.0,410.9367882793222,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.863310219509681,0.07260080337517466
10,0.010000000000000002,672.4905416728931,0.0,672.4905416728931,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.6470719395447775,0.05182139360854338
11,0.011000000000000003,1068.8934030307564,0.0,1068.8934030307564,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.3722759040555057,0.03626764677163998
12,0.012000000000000004,1394.9856009048494,0.0,1394.9856009048494,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.20572738873548,0.029305286534598077
13,0.013000000000000005,1901.813517875941,0.0,1901.813517875941,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.0822691838708258,0.02363411324163226
14,0.014000000000000005,2142.67029843634,0.0,2142.67029843634,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.028217123540518,0.02168071577963561
15,0.015000000000000006,2353.2956300624433,0.0,2353.2956300624433,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9972964806506543,0.020376900135441654
16,0.016000000000000007,2376.1565785518474,0.0,2376.1565785518474,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.988252433569075,0.020187194182954084
17,0.017000000000000008,2434.6048302451995,0.0,2434.6048302451995,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9734157787093112,0.019796946919429587
18,0.01800000000000001,2331.8457214339037,0.0,2331.8457214339037,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.002054165702765,0.020518713220690203
19,0.01900000000000001,2454.720128469295,0.0,2454.720128469295,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9611757318512236,0.019595022175176342
20,0.02000000000000001,2352.701585766228,0.0,2352.701585766228,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9959922383578174,0.020366023886150414
21,0.02100000000000001,2465.0139780986174,0.0,2465.0139780986174,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9514114050616963,0.01945836030554592
22,0.022000000000000013,2291.906767560155,0.0,2291.906767560155,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.019487406585503,0.020877958260181333
23,0.023000000000000013,2483.3661286311444,0.0,2483.3661286311444,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9450046747659215,0.01932450078990645
24,0.024000000000000014,2310.6384181210215,0.0,2310.6384181210215,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.0165333493711262,0.020763013849778637
25,0.025000000000000015,2504.7643506685263,0.0,2504.7643506685263,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9450834241478671,0.019243376436460555
26,0.026000000000000016,2324.0541061006493,0.0,2324.0541061006493,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.0072849968606354,0.020607112492613468
27,0.027000000000000017,2490.195363523052,0.0,2490.195363523052,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9492051805939075,0.01933918332820238
28,0.028000000000000018,2347.3184762899473,0.0,2347.3184762899473,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9969511575400141,0.020399005954118428
29,0.02900000000000002,2424.8161416962553,0.0,2424.8161416962553,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9739356162342199,0.019841670729524835
30,0.03000000000000002,2387.1290528468294,0.0,2387.1290528468294,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.990775784238863,0.020166901949714832
31,0.03100000000000002,2442.222952915771,0.0,2442.222952915771,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.977622229252684,0.019808387293070863
32,0.03200000000000002,2374.139228690148,0.0,2374.139228690148,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.0089086763231567,0.020407507050131196
33,0.03300000000000002,2488.730045066067,0.0,2488.730045066067,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9523106928607296,0.019375149827872484
34,0.03400000000000002,2318.214573607761,0.0,2318.214573607761,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.0181074174710592,0.02074588760731433
35,0.035000000000000024,2498.9694720526513,0.0,2498.9694720526513,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9515210227921745,0.019328112011165577
36,0.036000000000000025,2338.2105365391726,0.0,2338.2105365391726,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.0013792561101393,0.02048406503963402
37,0.037000000000000026,2467.1115167534217,0.0,2467.1115167534217,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9644921225889027,0.019578994608275717
38,0.03800000000000003,2348.249482062793,0.0,2348.249482062793,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.0058322978768925,0.020486707185622965
39,0.03900000000000003,2463.7509102626655,0.0,2463.7509102626655,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9668764964204504,0.019615805694411126
40,0.04000000000000003,2369.317302108163,0.0,2369.317302108163,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.995686625859888,0.020292074603527527
41,0.04100000000000003,2440.084154660264,0.0,2440.084154660264,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9683622285704528,0.019724536953722577
42,0.04200000000000003,2344.563228295868,0.0,2344.563228295868,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.0065417007763644,0.020509992030134136
43,0.04300000000000003,2484.050504117951,0.0,2484.050504117951,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9506967457879684,0.019377422527413497
44,0.04400000000000003,2328.9379123725457,0.0,2328.9379123725457,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.0079841242665895,0.020592984440638493
45,0.04500000000000003,2501.429935567714,0.0,2501.429935567714,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9412499098084727,0.01921887958059249
46,0.046000000000000034,2314.6902296960925,0.0,2314.6902296960925,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.007283356480396,0.02064831314642848
47,0.047000000000000035,2480.0610630791793,0.0,2480.0610630791793,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.944769160614588,0.01933494590048752
48,0.048000000000000036,2323.569591510483,0.0,2323.569591510483,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.003174149421742,0.020566485177185186
49,0.04900000000000004,2469.3951306639606,0.0,2469.3951306639606,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9484064919011359,0.019411816136724314
50,0.05000000000000004,2344.7065191902557,0.0,2344.7065191902557,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.0004533161930709,0.020446390942769073
