step,time,omega,kinetic,potential,entropy,gradient_norm,max_density,min_density,is_stable,gradient_energy,entropy_interaction,nature_health,gini_estimate,capital_concentration
1,0.001,5.51315895973241,0.0,5.51315895973241,0.0,0.0,51.01780205814141,0.001,True,0.0,0.0,0.0,2.7363000813509117,0.04212592206024049
22,0.002,967.4379363643427,0.0,967.4379363643427,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.4357031839070096,0.003927266436995499
3,0.003,2592.9512025635186,0.0,2592.9512025635186,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9375892212531317,0.0018845244592338715
4,0.004,2304.8624895987728,0.0,2304.8624895987728,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.0512019289036987,0.0021155783026843167
5,0.005,2553.4923318042765,0.0,2553.4923318042765,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9578447687412766,0.0019183819229339895
6,0.006,2332.958873660282,0.0,2332.958873660282,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.0484820011803102,0.0021000433390076204
7,0.007,2558.299522239,0.0,2558.299522239,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9569084220833023,0.0019156912701067243
8,0.008,2342.6994782609995,0.0,2342.6994782609995,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.044990199790832,0.0020920273632157806
9,0.009000000000000001,2558.299522239,0.0,2558.299522239,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9569084220833023,0.0019156912701067243
10,0.010000000000000002,2342.6994782609995,0.0,2342.6994782609995,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.044990199790832,0.0020920273632157806
11,0.011000000000000003,2558.299522239,0.0,2558.299522239,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9569084220833023,0.0019156912701067243
12,0.012000000000000004,2342.6994782609995,0.0,2342.6994782609995,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.044990199790832,0.0020920273632157806
