step,time,omega,kinetic,potential,entropy,gradient_norm,max_density,min_density,is_stable,gradient_energy,entropy_interaction,kinetic_energy,max_velocity
0,0.0001,0.00021502302313951806,0.0,0.00018984628302751226,0.0,0.0,1.1,0.9653838597128879,True,2.5186799536341802e-05,-1.0059424335979738e-08,21.81229971002115,0.9277356110646725
100,0.010099999999999994,0.00021263456578129083,0.0,0.00018863697220990324,0.0,0.0,1.1,0.9659852902152223,True,2.5013567526381507e-05,-1.0159739549939416e-06,21.492414516377632,0.9258143983499963
