step,time,omega,kinetic,potential,entropy,gradient_norm,max_density,min_density,is_stable,gradient_energy,entropy_interaction,max_avalanche,avalanche_count,mean_size,power_law_exponent,price,volatility
0,1.0,0.8762500000000002,0.0,0.0012500000000000002,0.0,0.0,1.0,0.0,True,0.8750000000000002,0.0,0,0,0.0,0.0,100.0,0.0
100,101.0,64.28375000000001,0.0,0.15875000000000003,0.0,0.0,3.0,0.0,True,64.12500000000001,0.0,0,0,0.0,0.0,100.0,0.0
200,201.0,114.23375000000003,0.0,0.35875000000000007,0.0,0.0,3.0,0.0,True,113.87500000000003,0.0,1,1,1.0,0.0,100.04638751759039,1.0
300,301.0,162.47125000000003,0.0,0.5962500000000002,0.0,0.0,3.0,0.0,True,161.87500000000003,0.0,1,2,1.0,0.0,100.80105021341177,1.0
400,401.0,199.66000000000003,0.0,0.9100000000000001,0.0,0.0,3.0,0.0,True,198.75000000000003,0.0,1,8,1.0,0.0,100.92850555829327,1.0
