step,time,omega,kinetic,potential,entropy,gradient_norm,max_density,min_density,is_stable,gradient_energy,entropy_interaction,kinetic_energy,max_velocity
0,0.0001,0.00017808964025407644,0.0,7.812500076800014e-05,0.0,0.0,1.05,0.95,True,9.998464104857627e-05,-2.0001562500000004e-08,5.1200000536871,0.40000000209715236
100,0.010099999999999994,0.00017459339432219492,0.0,7.81325950694944e-05,0.0,0.0,1.05,0.95,True,9.848095708590507e-05,-2.020157833204559e-06,5.120032929596169,0.4000001718885974
200,0.020099999999999934,0.00017117273176176965,0.0,7.815416984355433e-05,0.0,0.0,1.05,0.95,True,9.70388761431087e-05,-4.02031422489331e-06,5.120097488599361,0.40000015973862446
300,0.030099999999999873,0.00016782326941665202,0.0,7.818845291517389e-05,0.0,0.0,1.05,0.95,True,9.565528735443708e-05,-6.020470852958971e-06,5.120162948549208,0.4000003576267144
400,0.04010000000000012,0.00016454090591502775,0.0,7.823427127197434e-05,0.0,0.0,1.05,0.95,True,9.432726247084801e-05,-8.020627827794606e-06,5.1202024826561665,0.40000063315096845
