step,time,omega,kinetic,potential,entropy,gradient_norm,max_density,min_density,is_stable,gradient_energy,entropy_interaction,kinetic_energy,max_velocity
0,0.0001,0.0002152483860317795,0.0,0.00019018478618369622,0.0,0.0,1.1,0.9684843658881805,True,2.5073656864131686e-05,-1.0057016048407904e-08,21.635441239556634,0.9370805601449002
100,0.010099999999999994,0.00021284841199133682,0.0,0.00018896295119435398,0.0,0.0,1.1,0.9689408516178072,True,2.4901195370958236e-05,-1.0157345739754057e-06,21.31826819417333,0.9351845240850195
