step,time,omega,kinetic,potential,entropy,gradient_norm,max_density,min_density,is_stable,gradient_energy,entropy_interaction,order_parameter,domain_count
0,0.01,-0.5002680418337717,0.0,-0.5002702629433585,0.0,0.0,0.007636236207074553,-0.005769509285772854,True,2.2211095869168476e-06,0.0,0.001999397972766512,520
10,0.10999999999999999,-0.5447561258212779,0.0,-0.5650343800363891,0.0,0.0,0.8223442618861525,-0.8548924318570873,True,0.020278254215111098,0.0,0.29885935226533206,390
20,0.21000000000000005,-0.6934955231854263,0.0,-0.7604526527643565,0.0,0.0,0.986752461541579,-0.9745093633466657,True,0.06695712957893032,0.0,0.6705156054437373,271
30,0.3100000000000001,-0.7510259098960812,0.0,-0.8107741535711883,0.0,0.0,1.0307640792321113,-1.040890576211569,True,0.05974824367510712,0.0,0.7414650648571617,254
40,0.4100000000000002,-0.7376807443859128,0.0,-0.800250543514875,0.0,0.0,1.2440320814352699,-1.2041948751065727,True,0.06256979912896235,0.0,0.7183784551894233,252
50,0.5100000000000002,-0.7371773264787176,0.0,-0.799480667575065,0.0,0.0,1.2203692154997763,-1.2305729106416405,True,0.0623033410963475,0.0,0.7158154871440071,252
60,0.6100000000000003,-0.7386206964374598,0.0,-0.8010371114250413,0.0,0.0,1.2156381323528223,-1.2330631879547491,True,0.062416414987581534,0.0,0.7147341088853352,253
70,0.7100000000000004,-0.7351186560733061,0.0,-0.7978796506837664,0.0,0.0,1.2119131551915554,-1.2232698678952383,True,0.06276099461046036,0.0,0.7117927679343962,252
80,0.8100000000000005,-0.7309900136017098,0.0,-0.7941732189303641,0.0,0.0,1.2142450876670732,-1.2277919135455826,True,0.06318320532865424,0.0,0.7100020994735714,252
90,0.9100000000000006,-0.7329234411987275,0.0,-0.7958557415423193,0.0,0.0,1.2109723399976247,-1.2334144774686058,True,0.06293230034359171,0.0,0.7102025036698376,252
100,1.0100000000000007,-0.733066289028981,0.0,-0.7959462891387953,0.0,0.0,1.2092687992755065,-1.2261374376553524,True,0.06288000010981434,0.0,0.7095894784203991,252
110,1.1100000000000008,-0.7320714579491483,0.0,-0.7951887308542236,0.0,0.0,1.2138641481699877,-1.2272049629697475,True,0.06311727290507538,0.0,0.7096328659098319,252
120,1.2100000000000009,-0.7314996963072938,0.0,-0.7945435992863779,0.0,0.0,1.2125851833365886,-1.2264346668207795,True,0.06304390297908408,0.0,0.7097637212574659,252
130,1.310000000000001,-0.7301208334027236,0.0,-0.7931301781513398,0.0,0.0,1.2125932042100458,-1.2258046161706906,True,0.06300934474861619,0.0,0.7103384586752064,252
140,1.410000000000001,-0.7326621705589189,0.0,-0.7955207393935276,0.0,0.0,1.2124059796922968,-1.2235963757417714,True,0.06285856883460884,0.0,0.7094172126756286,252
150,1.5100000000000011,-0.7309003796514413,0.0,-0.7938094860578686,0.0,0.0,1.209695323279665,-1.2241257843647682,True,0.06290910640642733,0.0,0.7095101941709011,252
160,1.6100000000000012,-0.729726763375694,0.0,-0.7928251178878046,0.0,0.0,1.2129253704943999,-1.2282435292018379,True,0.06309835451211068,0.0,0.709026381311266,252
170,1.7100000000000013,-0.73169415736868,0.0,-0.7947348521581712,0.0,0.0,1.2135448752916564,-1.2330465895841132,True,0.06304069478949118,0.0,0.7102027600314718,252
180,1.8100000000000014,-0.7342142312737486,0.0,-0.7973425519061144,0.0,0.0,1.2152796598985114,-1.2304734908744364,True,0.06312832063236562,0.0,0.7103101706527106,252
190,1.9100000000000015,-0.7340513107290252,0.0,-0.7971893009936564,0.0,0.0,1.2138532767815533,-1.2292351256139011,True,0.06313799026463118,0.0,0.7102506165432781,252
200,2.010000000000001,-0.7326608473728501,0.0,-0.7957914463490076,0.0,0.0,1.2153395518473002,-1.225544331400453,True,0.06313059897615746,0.0,0.7097119683510127,252
