step,time,omega,kinetic,potential,entropy,gradient_norm,max_density,min_density,is_stable,gradient_energy,entropy_interaction,S_total,T_A,T_B,E_A,E_B
0,1.0,94.78114337520678,0.0,94.78114337520678,0.0,0.0,20.455926363202803,0.23090777506376875,True,0.0,0.0,211.56686105810215,20.455926363202803,0.23090777506376875,998,2
100,101.0,65.96608355221184,0.0,65.96608355221184,0.0,0.0,17.235165195275364,1.5326774736807103,True,0.0,0.0,409.03962383062606,17.235165195275364,1.5326774736807103,837,163
200,201.0,48.170349596219495,0.0,48.170349596219495,0.0,0.0,14.814375260241802,2.358099611257317,True,0.0,0.0,464.5867422534177,14.814375260241802,2.358099611257317,716,284
300,301.0,37.61790232554503,0.0,37.61790232554503,0.0,0.0,13.113645912162202,2.9316293684183194,True,0.0,0.0,490.75364055060845,13.113645912162202,2.9316293684183194,631,369
400,401.0,30.332835647344837,0.0,30.332835647344837,0.0,0.0,11.752910413058272,3.3887779800815316,True,0.0,0.0,506.83359368272613,11.752910413058272,3.3887779800815316,563,437
500,501.0,27.631933619385947,0.0,27.631933619385947,0.0,0.0,11.192555565341364,3.576731558578154,True,0.0,0.0,512.4340777583152,11.192555565341364,3.576731558578154,535,465
600,601.0,24.672498624878568,0.0,24.672498624878568,0.0,0.0,10.532088861370946,3.798084423036982,True,0.0,0.0,518.34714995186,10.532088861370946,3.798084423036982,502,498
700,701.0,23.40733573012343,0.0,23.40733573012343,0.0,0.0,10.231856798680733,3.898648472848353,True,0.0,0.0,520.8002143448157,10.231856798680733,3.898648472848353,487,513
800,801.0,21.409888281251707,0.0,21.409888281251707,0.0,0.0,9.731438195538429,4.066193105872404,True,0.0,0.0,524.5735990857197,9.731438195538429,4.066193105872404,462,538
900,901.0,19.126021032428927,0.0,19.126021032428927,0.0,0.0,9.110855237636223,4.27385269122249,True,0.0,0.0,528.7174748838611,9.110855237636223,4.27385269122249,431,569
1000,1001.0,19.196359480327505,0.0,19.196359480327505,0.0,0.0,9.130875280104812,4.267155506046579,True,0.0,0.0,528.5929492080986,9.130875280104812,4.267155506046579,432,568
1100,1101.0,17.43981180462864,0.0,17.43981180462864,0.0,0.0,8.610323870892348,4.441252359046147,True,0.0,0.0,531.6331081688204,8.610323870892348,4.441252359046147,406,594
1200,1201.0,17.83183009324703,0.0,17.83183009324703,0.0,0.0,8.730456958034562,4.401081532830865,True,0.0,0.0,530.9680125526688,8.730456958034562,4.401081532830865,412,588
1300,1301.0,17.504592397091976,0.0,17.504592397091976,0.0,0.0,8.630346309497352,4.434557436629649,True,0.0,0.0,531.523781397314,8.630346309497352,4.434557436629649,407,593
1400,1401.0,17.43981180462864,0.0,17.43981180462864,0.0,0.0,8.610323870892348,4.441252359046147,True,0.0,0.0,531.6331081688204,8.610323870892348,4.441252359046147,406,594
1500,1501.0,16.929570455228607,0.0,16.929570455228607,0.0,0.0,8.450140532148241,4.4948087032277435,True,0.0,0.0,532.4857591672312,8.450140532148241,4.4948087032277435,398,602
1600,1601.0,16.494780940629962,0.0,16.494780940629962,0.0,0.0,8.309974309839898,4.5416661830274965,True,0.0,0.0,533.1997137398907,8.309974309839898,4.5416661830274965,391,609
1700,1701.0,16.55622677306766,0.0,16.55622677306766,0.0,0.0,8.329998398535542,4.534972499148619,True,0.0,0.0,533.0995603761244,8.329998398535542,4.534972499148619,392,608
1800,1801.0,16.311777358782948,0.0,16.311777358782948,0.0,0.0,8.24990134179201,4.561746758181186,True,0.0,0.0,533.4964851208892,8.24990134179201,4.561746758181186,388,612
1900,1901.0,16.55622677306766,0.0,16.55622677306766,0.0,0.0,8.329998398535542,4.534972499148619,True,0.0,0.0,533.0995603761244,8.329998398535542,4.534972499148619,392,608
