step,time,omega,kinetic,potential,entropy,gradient_norm,max_density,min_density,is_stable,gradient_energy,entropy_interaction,nature_health,gini_estimate,capital_concentration
1,0.001,3.0362569990459427,0.0,3.0362569990459427,0.0,0.0,20.57839874161811,0.001,True,0.0,0.0,0.6998186641271469,2.1181013895207497,0.177256531869424
2,0.002,3.527294416302804,0.0,3.527294416302804,0.0,0.0,20.289039515749792,0.015918864891346054,True,0.0,0.0,0.46880518349820277,2.1365638387246504,0.16386797035876977
3,0.003,6.265308634959666,0.0,6.265308634959666,0.0,0.0,27.577040035125624,0.001,True,0.0,0.0,0.007574710676110319,2.5333605985173233,0.19856126870406585
4,0.004,6.24378980347758,0.0,6.24378980347758,0.0,0.0,25.420455793431223,0.001,True,0.0,0.0,0.0,2.510206435867653,0.18173416461943842
5,0.005,18.99045637103303,0.0,18.99045637103303,0.0,0.0,40.11424985330963,0.001,True,0.0,0.0,0.0,3.1531998008594924,0.20763057588944445
6,0.006,30.149290206552873,0.0,30.149290206552873,0.0,0.0,65.22311981486331,0.001,True,0.0,0.0,0.0,2.999334179866639,0.25701564628479107
7,0.007,115.77884134529474,0.0,115.77884134529474,0.0,0.0,96.80314192022874,0.001,True,0.0,0.0,0.0,2.93882633053512,0.19375409872307342
8,0.008,140.11450114057118,0.0,140.11450114057118,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,2.502056885705206,0.1577073456274453
9,0.009000000000000001,330.48742574984607,0.0,330.48742574984607,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.953837171597626,0.08393527731631852
10,0.010000000000000002,490.15897985937664,0.0,490.15897985937664,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.7217574965423277,0.06261233185943664
11,0.011000000000000003,970.2244217368313,0.0,970.2244217368313,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.4050718684477355,0.03864825321682534
12,0.012000000000000004,1322.090605071949,0.0,1322.090605071949,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.3438886727795347,0.03220627481990752
13,0.013000000000000005,1779.6492979968857,0.0,1779.6492979968857,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.1431206842111836,0.025181591045749144
14,0.014000000000000005,1858.6331558017473,0.0,1858.6331558017473,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.1498745990066013,0.024729912963861934
15,0.015000000000000006,2179.454392436893,0.0,2179.454392436893,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.0034662140093211,0.021231704069292864
16,0.016000000000000007,2227.7798338894772,0.0,2227.7798338894772,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.0395234241833478,0.02138857140458429
17,0.017000000000000008,2494.694090669345,0.0,2494.694090669345,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9630144467927967,0.01945702305885985
18,0.01800000000000001,2330.292244124693,0.0,2330.292244124693,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.0292556880132038,0.020809417061077456
19,0.01900000000000001,2531.8820598474063,0.0,2531.8820598474063,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9497676466184022,0.019186356484098676
20,0.02000000000000001,2323.4303779221764,0.0,2323.4303779221764,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.0178880880549321,0.020720527708574264
21,0.02100000000000001,2554.4334323961552,0.0,2554.4334323961552,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9440486955370211,0.019047305563607876
22,0.022000000000000013,2303.8926100708886,0.0,2303.8926100708886,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.056183582529032,0.021213426297245812
23,0.023000000000000013,2586.2710973460044,0.0,2586.2710973460044,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9418460069240413,0.01890985805402523
