step,time,omega,kinetic,potential,entropy,gradient_norm,max_density,min_density,is_stable,gradient_energy,entropy_interaction,nature_health,gini_estimate,capital_concentration
1,0.001,9.791122577297486,0.0,9.791122577297486,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,3.487891108243883,0.07896238058536571
2,0.002,915.22,0.002,943.3820471585262,0.0,943.3820471585262,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.4642944521182555,0.004030589359046546
3,0.003,2648.710211262663,0.0,2648.710211262663,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9138480384401162,0.0018426197498561982
4,0.004,2246.7114299247946,0.0,2246.7114299247946,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.0820397700743456,0.002176070183467267
5,0.005,2636.6995371986545,0.0,2636.6995371986545,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9266628649656675,0.0018587200622597045
6,0.006,2264.299462269,0.0,2264.299462269,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.079097657413472,0.0021644769591210792
7,0.007,2636.699538231,0.0,2636.699538231,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9266629035117679,0.0018587200979797939
8,0.008,2264.299462269,0.0,2264.299462269,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.079097657413472,0.0021644769591210792
9,0.009000000000000001,2636.699538231,0.0,2636.699538231,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9266629035117679,0.0018587200979797939
10,0.010000000000000002,2264.299462269,0.0,2264.299462269,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.079097657413472,0.0021644769591210792
11,0.011000000000000003,2636.699538231,0.0,2636.699538231,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9266629035117679,0.0018587200979797939
12,0.012000000000000004,2264.299462269,0.0,2264.299462269,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.079097657413472,0.0021644769591210792
13,0.013000000000000005,2636.699538231,0.0,2636.699538231,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9266629035117679,0.0018587200979797939
14,0.014000000000000005,2264.299462269,0.0,2264.299462269,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.079097657413472,0.0021644769591210792
15,0.015000000000000006,2636.699538231,0.0,2636.699538231,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9266629035117679,0.0018587200979797939
16,0.016000000000000007,2264.299462269,0.0,2264.299462269,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.079097657413472,0.0021644769591210792
17,0.017000000000000008,2636.699538231,0.0,2636.699538231,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9266629035117679,0.0018587200979797939
18,0.01800000000000001,2264.299462269,0.0,2264.299462269,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.079097657413472,0.0021644769591210792
