step,time,omega,kinetic,potential,entropy,gradient_norm,max_density,min_density,is_stable,gradient_energy,entropy_interaction,kinetic_energy,max_velocity
0,0.0001,0.00021349262838709358,0.0,0.00018916349619434769,0.0,0.0,1.1,0.9716392724981016,True,2.4339195112787924e-05,-1.0062920042048393e-08,20.782797880246306,0.9338120044820994
100,0.010099999999999994,0.00021113380999171607,0.0,0.00018796903402073565,0.0,0.0,1.1,0.9720352649448808,True,2.4181189898873168e-05,-1.0164139278927688e-06,20.484146191468454,0.931604229087366
