step,time,omega,kinetic,potential,entropy,gradient_norm,max_density,min_density,is_stable,gradient_energy,entropy_interaction,S_total,T_A,T_B,E_A,E_B
0,1.0,94.98824132153842,0.0,94.98824132153842,0.0,0.0,20.47593034262955,0.19931118704250333,True,0.0,0.0,206.98143331101775,20.47593034262955,0.19931118704250333,999,1
100,101.0,69.05699917383961,0.0,69.05699917383961,0.0,0.0,17.61526950991914,1.4010184635522667,True,0.0,0.0,397.1690613703905,17.61526950991914,1.4010184635522667,856,144
200,201.0,52.982692010612226,0.0,52.982692010612226,0.0,0.0,15.514629097269212,2.120852448431488,True,0.0,0.0,451.25236386038864,15.514629097269212,2.120852448431488,751,249
300,301.0,40.91650458067278,0.0,40.91650458067278,0.0,0.0,13.673906210499178,2.743020278184242,True,0.0,0.0,482.97245668171126,13.673906210499178,2.743020278184242,659,341
400,401.0,33.9540913428941,0.0,33.9540913428941,0.0,0.0,12.453309057162416,3.1536195143752157,True,0.0,0.0,499.02223790806056,12.453309057162416,3.1536195143752157,598,402
500,501.0,30.13413342308141,0.0,30.13413342308141,0.0,0.0,11.712886193034947,3.402207965061894,True,0.0,0.0,507.25214950055124,11.712886193034947,3.402207965061894,561,439
600,601.0,27.16797181121674,0.0,27.16797181121674,0.0,0.0,11.092488425995029,3.6102805627026515,True,0.0,0.0,513.3767520714919,11.092488425995029,3.6102805627026515,530,470
700,701.0,23.991520227499112,0.0,23.991520227499112,0.0,0.0,10.371966767008026,3.851722256478292,True,0.0,0.0,519.6733233008176,10.371966767008026,3.851722256478292,494,506
800,801.0,22.91527645093254,0.0,22.91527645093254,0.0,0.0,10.111760113769893,3.9388660113796066,True,0.0,0.0,521.7414528354416,10.111760113769893,3.9388660113796066,481,519
900,901.0,21.256094944001717,0.0,21.256094944001717,0.0,0.0,9.691402839095339,4.079593555093328,True,0.0,0.0,524.8587075447863,9.691402839095339,4.079593555093328,460,540
1000,1001.0,20.057761250175545,0.0,20.057761250175545,0.0,0.0,9.371109107676746,4.18678165365523,True,0.0,0.0,527.0511814519859,9.371109107676746,4.18678165365523,444,556
1100,1101.0,20.352009174880138,0.0,20.352009174880138,0.0,0.0,9.45118440767327,4.159987152983497,True,0.0,0.0,526.517753931681,9.45118440767327,4.159987152983497,448,552
1200,1201.0,19.055904897543254,0.0,19.055904897543254,0.0,0.0,9.09083510685595,4.280549780728873,True,0.0,0.0,528.841392726386,9.09083510685595,4.280549780728873,430,570
1300,1301.0,19.911971162547527,0.0,19.911971162547527,0.0,0.0,9.331070972846867,4.200178291217301,True,0.0,0.0,527.3142335764101,9.331070972846867,4.200178291217301,442,558
1400,1401.0,18.03084049245798,0.0,18.03084049245798,0.0,0.0,8.790522136928384,4.380994942891916,True,0.0,0.0,530.6272496073339,8.790522136928384,4.380994942891916,415,585
1500,1501.0,19.76707032494456,0.0,19.76707032494456,0.0,0.0,9.291032509218072,4.213574525488288,True,0.0,0.0,527.5748472507867,9.291032509218072,4.213574525488288,440,560
1600,1601.0,18.434863781905438,0.0,18.434863781905438,0.0,0.0,8.910649857469874,4.340819354609521,True,0.0,0.0,529.9293110351528,8.910649857469874,4.340819354609521,421,579
1700,1701.0,17.246803923789322,0.0,17.246803923789322,0.0,0.0,8.550255924244158,4.461336616622727,True,0.0,0.0,531.9574305922874,8.550255924244158,4.461336616622727,403,597
1800,1801.0,16.679785394223774,0.0,16.679785394223774,0.0,0.0,8.370046229991631,4.5215848910229655,True,0.0,0.0,532.8974119043987,8.370046229991631,4.5215848910229655,394,606
1900,1901.0,17.182912596289093,0.0,17.182912596289093,0.0,0.0,8.530233062612465,4.46803120053647,True,0.0,0.0,532.0643179359085,8.530233062612465,4.46803120053647,402,598
2000,2001.0,18.639876665661234,0.0,18.639876665661234,0.0,0.0,8.970712434477646,4.320730333753159,True,0.0,0.0,529.5721392812388,8.970712434477646,4.320730333753159,424,576
2100,2101.0,19.126021032428927,0.0,19.126021032428927,0.0,0.0,9.110855237636223,4.27385269122249,True,0.0,0.0,528.7174748838611,9.110855237636223,4.27385269122249,431,569
2200,2201.0,18.571316724029813,0.0,18.571316724029813,0.0,0.0,8.950691668828453,4.327426766037242,True,0.0,0.0,529.6918040259575,8.950691668828453,4.327426766037242,423,577
2300,2301.0,19.055904897543254,0.0,19.055904897543254,0.0,0.0,9.09083510685595,4.280549780728873,True,0.0,0.0,528.841392726386,9.09083510685595,4.280549780728873,430,570
2400,2401.0,19.839409587479853,0.0,19.839409587479853,0.0,0.0,9.31105178239774,4.206876458522023,True,0.0,0.0,527.4448451067838,9.31105178239774,4.206876458522023,441,559
2500,2501.0,18.98601107573984,0.0,18.98601107573984,0.0,0.0,9.070814887178555,4.2872467750164995,True,0.0,0.0,528.96470282273,9.070814887178555,4.2872467750164995,429,571
2600,2601.0,19.408708701465834,0.0,19.408708701465834,0.0,0.0,9.190934883418294,4.247063371950832,True,0.0,0.0,528.2157241237328,9.190934883418294,4.247063371950832,435,565
2700,2701.0,19.839409587479853,0.0,19.839409587479853,0.0,0.0,9.31105178239774,4.206876458522023,True,0.0,0.0,527.4448451067838,9.31105178239774,4.206876458522023,441,559
2800,2801.0,19.76707032494456,0.0,19.76707032494456,0.0,0.0,9.291032509218072,4.213574525488288,True,0.0,0.0,527.5748472507867,9.291032509218072,4.213574525488288,440,560
2900,2901.0,19.623058737598157,0.0,19.623058737598157,0.0,0.0,9.25099371251623,4.2269703603241,True,0.0,0.0,527.833024210679,9.25099371251623,4.2269703603241,438,562
3000,3001.0,19.479936400800675,0.0,19.479936400800675,0.0,0.0,9.210954578392789,4.240365799531466,True,0.0,0.0,528.0887659951727,9.210954578392789,4.240365799531466,436,564
3100,3101.0,19.196359480327505,0.0,19.196359480327505,0.0,0.0,9.130875280104812,4.267155506046579,True,0.0,0.0,528.5929492080986,9.130875280104812,4.267155506046579,432,568
