step,time,omega,kinetic,potential,entropy,gradient_norm,max_density,min_density,is_stable,gradient_energy,entropy_interaction,order_parameter,domain_count
0,0.01,-0.5007964199718504,0.0,-0.5007990383337702,0.0,0.0,0.008299263467032343,-0.009288478114263976,True,2.61836191978318e-06,0.0,0.002427889468273113,477
10,0.10999999999999999,-0.5381572343764518,0.0,-0.5573931787551583,0.0,0.0,0.7438579315748273,-0.7472911172717196,True,0.0192359443787065,0.0,0.28133057371836956,370
20,0.21000000000000005,-0.6772539546685543,0.0,-0.7463028774240114,0.0,0.0,0.9596653011787151,-0.9814553985113964,True,0.0690489227554571,0.0,0.6462438115071589,300
30,0.3100000000000001,-0.7326327376331982,0.0,-0.7931700880852606,0.0,0.0,0.9764388826987797,-1.0594276699694576,True,0.06053735045206243,0.0,0.7086248201287018,262
40,0.4100000000000002,-0.7398483391141988,0.0,-0.8006367629172639,0.0,0.0,1.0650991787346697,-1.1936737389479264,True,0.06078842380306519,0.0,0.7201592976876516,252
50,0.5100000000000002,-0.7359558425991768,0.0,-0.7989364532603096,0.0,0.0,1.2222505808483375,-1.2246701935797253,True,0.06298061066113278,0.0,0.7118847017061807,252
60,0.6100000000000003,-0.7377763896632653,0.0,-0.8006651904848872,0.0,0.0,1.2203462650653487,-1.240885829116851,True,0.06288880082162188,0.0,0.7124568588278815,252
70,0.7100000000000004,-0.7375798257146389,0.0,-0.8006213824768462,0.0,0.0,1.221181039726854,-1.2285257796839137,True,0.06304155676220746,0.0,0.7120823691825231,253
80,0.8100000000000005,-0.7347327686781323,0.0,-0.7980477809634635,0.0,0.0,1.2239142629161992,-1.2305438547000906,True,0.06331501228533118,0.0,0.7100902490370111,252
90,0.9100000000000006,-0.7345550165160878,0.0,-0.797750693739739,0.0,0.0,1.2212770225394536,-1.2338232928716444,True,0.06319567722365124,0.0,0.7099092143780782,252
100,1.0100000000000007,-0.7358630946603536,0.0,-0.7991106336236276,0.0,0.0,1.2176799422920719,-1.234322963459451,True,0.06324753896327398,0.0,0.7104215872286568,252
110,1.1100000000000008,-0.7350746846960821,0.0,-0.7983163343223474,0.0,0.0,1.221132314365635,-1.2324179418820418,True,0.06324164962626536,0.0,0.711193404783107,253
120,1.2100000000000009,-0.7378030336419222,0.0,-0.8009616028383939,0.0,0.0,1.212835381347473,-1.2282989632311476,True,0.0631585691964717,0.0,0.7098669168704589,252
130,1.310000000000001,-0.7374718628752335,0.0,-0.8007845082755626,0.0,0.0,1.2126020264210284,-1.2320951180853974,True,0.06331264540032916,0.0,0.7101601986999662,253
140,1.410000000000001,-0.7378068857755209,0.0,-0.8008656332426706,0.0,0.0,1.2077016680840373,-1.2290917540138788,True,0.0630587474671496,0.0,0.7090206586877782,252
150,1.5100000000000011,-0.7384261392546532,0.0,-0.8016369919263435,0.0,0.0,1.2140493724712562,-1.229921779906923,True,0.0632108526716903,0.0,0.7105272364615843,252
160,1.6100000000000012,-0.7357643571751671,0.0,-0.7989078404937127,0.0,0.0,1.216240105802359,-1.229554696212632,True,0.06314348331854547,0.0,0.7104925519822268,252
170,1.7100000000000013,-0.7363530562371181,0.0,-0.7992067787072754,0.0,0.0,1.2114738897724304,-1.2255506650162835,True,0.0628537224701574,0.0,0.7093349037653478,253
180,1.8100000000000014,-0.7377633610696391,0.0,-0.8010145322275951,0.0,0.0,1.2183333169804782,-1.2320770115915367,True,0.0632511711579559,0.0,0.7108984792612394,253
190,1.9100000000000015,-0.7411049448901494,0.0,-0.8043839090833513,0.0,0.0,1.213041104884016,-1.2305257830518874,True,0.06327896419320173,0.0,0.7115340212135017,252
200,2.010000000000001,-0.740948955866619,0.0,-0.8041512794599027,0.0,0.0,1.2127322299438401,-1.228707347511969,True,0.0632023235932837,0.0,0.7101367998631323,252
