step,time,omega,kinetic,potential,entropy,gradient_norm,max_density,min_density,is_stable,gradient_energy,entropy_interaction,kinetic_energy,max_velocity
0,0.0001,0.0002135218678291596,0.0,0.00018904949549821857,0.0,0.0,1.1,0.9674224020795305,True,2.448244126760009e-05,-1.0068936659083829e-08,20.792696298296867,0.9672182054511531
100,0.010099999999999994,0.00021118202040453272,0.0,0.00018787594256959646,0.0,0.0,1.1,0.9678619025645535,True,2.4322747651589102e-05,-1.0166698166528762e-06,20.50189537851238,0.9646066406671148
