step,time,omega,kinetic,potential,entropy,gradient_norm,max_density,min_density,is_stable,gradient_energy,entropy_interaction,kinetic_energy,max_velocity
0,0.001,0.002105927626762507,0.0,0.00014649973500000026,0.0,0.0,1.1,1.0,True,0.001969489715200006,-1.00618234375e-05,10.241073741824017,0.8000419419405467
100,0.10100000000000008,8.659242528494889e-05,0.0,0.00018144880556324815,0.0,0.0,1.1,1.0,True,0.0009245697183436939,-0.0010194260986219929,9.445053610070195,0.8000000000000007
200,0.20100000000000015,-0.0010928994868852975,0.0,0.00020878058595289261,0.0,0.0,1.1,1.0,True,0.000731031139555209,-0.0020327112123933993,8.426354952329756,0.8000000000000007
300,0.3010000000000002,-0.0021701355489144995,0.0,0.00022786447729515613,0.0,0.0,1.1,1.0,True,0.0006506190418738872,-0.003048619068083543,7.756163264229932,0.8000000000000007
400,0.4010000000000003,-0.0032183755580299017,0.0,0.00024235338206672982,0.0,0.0,1.1,1.0,True,0.0006059680127649416,-0.0040666969528615725,7.300482659561264,0.8000000000000007
