step,time,omega,kinetic,potential,entropy,gradient_norm,max_density,min_density,is_stable,gradient_energy,entropy_interaction,kinetic_energy,max_velocity
0,0.001,0.008226604537500013,0.0,0.0001577860000000003,0.0,0.0,1.05,0.95,True,0.008568857600000012,-0.0005000390625000003,5.1736870912000095,0.40209168307738014
100,0.10100000000000008,-0.0479149962637554,0.0,0.00034677856429261053,0.0,0.0,1.05,0.95,True,0.002319803590378709,-0.050581578418426726,2.9745292203063913,0.40946672606738055
200,0.20100000000000015,-0.0984731261801697,0.0,0.0004368310545175813,0.0,0.0,1.05,0.95,True,0.0021525239101757945,-0.10106248114486309,2.701118790520339,0.4353840367525894
300,0.3010000000000002,-0.14950154414759137,0.0,0.0005823583475341617,0.0,0.0,1.05,0.95,True,0.0021577386761509397,-0.15224164117127648,2.6750127140039552,0.4748257024066991
400,0.4010000000000003,-0.20120731298917893,0.0,0.0008645002507254157,0.0,0.0,1.05,0.95,True,0.0022764808185869395,-0.20434829405849125,2.8034720429283793,0.5254271466894931
