step,time,omega,kinetic,potential,entropy,gradient_norm,max_density,min_density,is_stable,gradient_energy,entropy_interaction,kinetic_energy,max_velocity
0,0.0001,0.0002141897149549229,0.0,0.00019018542045577512,0.0,0.0,1.1,0.9729017283504605,True,2.4014353607874235e-05,-1.00591087264657e-08,20.27712044724923,0.9248711402970152
100,0.010099999999999994,0.0002118163825160622,0.0,0.00018897171491768936,0.0,0.0,1.1,0.9732756099554034,True,2.3860732274083566e-05,-1.0160646757107377e-06,19.991001721630415,0.9231144164024467
