step,time,omega,kinetic,potential,entropy,gradient_norm,max_density,min_density,is_stable,gradient_energy,entropy_interaction,nature_health,gini_estimate,capital_concentration
1,0.001,1.3698130400172253,0.0,1.3698130400172253,0.0,0.0,10.901538863704303,0.031411205637538235,True,0.0,0.0,0.9661926692038278,1.5913000302246607,0.10483832980359782,0.002,1.2815170833122513,0.0,1.2815170833122513,0.0,0.0,9.73963198891962,0.0075713080868647364,True,0.0,0.0,0.9535536602667101,1.6033912423818775,0.09754500921212467
3,0.003,2.183003638360867,0.0,2.183003638360867,0.0,0.0,15.066982844778677,0.001,True,0.0,0.0,0.8042812764057515,2.0857981873534173,0.15040300342530533
4,0.004,7.514572449735238,0.0,7.514572449735238,0.0,0.0,28.39906745380114,0.001,True,0.0,0.0,0.38180421570262196,2.7207720772796558,0.20047097864867083
5,0.005,21.113651805673722,0.0,21.113651805673722,0.0,0.0,44.7682934646522,0.001,True,0.0,0.0,0.0,3.2865211934499854,0.2289070040169928
6,0.006,79.1377553646559,0.0,79.1377553646559,0.0,0.0,88.23293392352527,0.001,True,0.0,0.0,0.0,3.052782581497185,0.22047028480836725
7,0.007,139.56576710853494,0.0,139.56576710853494,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,2.8800183050741897,0.1792449148630121
8,0.008,289.21091448994906,0.0,289.21091448994906,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,2.1704580076714026,0.09773334121149536
9,0.009000000000000001,422.2693458054828,0.0,422.2693458054828,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.8798535602294622,0.07213711048767962
10,0.010000000000000002,818.5107323712359,0.0,818.5107323712359,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.5756790114806996,0.0455317426205143
11,0.011000000000000003,1114.5509002327074,0.0,1114.5509002327074,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.3949148840007677,0.035914737634940214
12,0.012000000000000004,1524.6778330592963,0.0,1524.6778330592963,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.2172609062046504,0.028206609779024373
13,0.013000000000000005,1868.611286619843,0.0,1868.611286619843,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.1068524412199365,0.024137792912068027
14,0.014000000000000005,2201.9892569152425,0.0,2201.9892569152425,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.0570723955265982,0.021703539512589035
15,0.015000000000000006,2290.760279871274,0.0,2290.760279871274,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.036819052639291,0.021066692474522933
16,0.016000000000000007,2344.125999743537,0.0,2344.125999743537,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.0310434375775177,0.02076727160794396
17,0.017000000000000008,2360.4500392776163,0.0,2360.4500392776163,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.0146128287134577,0.020525052805042434
18,0.01800000000000001,2377.669349611876,0.0,2377.669349611876,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.0095729650872634,0.02039934674370146
19,0.01900000000000001,2373.927505605257,0.0,2373.927505605257,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.0090440625237733,0.020409803577223468
20,0.02000000000000001,2394.2600309617765,0.0,2394.2600309617765,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.0051638404075138,0.020284030329243287
21,0.02100000000000001,2377.5155131124297,0.0,2377.5155131124297,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.0000504380953859,0.020302113759299613
22,0.022000000000000013,2416.399144078408,0.0,2416.399144078408,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9944889280768343,0.020083245091015767
23,0.023000000000000013,2401.4994902550006,0.0,2401.4994902550006,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.0201832409252432,0.02040795085601754
24,0.024000000000000014,2499.4995102450002,0.0,2499.4995102450002,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9801768394544794,0.01960765474997993
25,0.025000000000000015,2401.4994902550006,0.0,2401.4994902550006,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.0201832409252432,0.02040795085601754
26,0.026000000000000016,2499.4995102450002,0.0,2499.4995102450002,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9801768394544794,0.01960765474997993
27,0.027000000000000017,2401.4994902550006,0.0,2401.4994902550006,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.0201832409252432,0.02040795085601754
28,0.028000000000000018,2499.4995102450002,0.0,2499.4995102450002,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9801768394544794,0.01960765474997993
29,0.02900000000000002,2401.4994902550006,0.0,2401.4994902550006,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.0201832409252432,0.02040795085601754
30,0.03000000000000002,2499.4995102450002,0.0,2499.4995102450002,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9801768394544794,0.01960765474997993
31,0.03100000000000002,2401.4994902550006,0.0,2401.4994902550006,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.0201832409252432,0.02040795085601754
32,0.03200000000000002,2499.4995102450002,0.0,2499.4995102450002,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9801768394544794,0.01960765474997993
33,0.03300000000000002,2401.4994902550006,0.0,2401.4994902550006,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.0201832409252432,0.02040795085601754
34,0.03400000000000002,2499.4995102450002,0.0,2499.4995102450002,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9801768394544794,0.01960765474997993
35,0.035000000000000024,2401.4994902550006,0.0,2401.4994902550006,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.0201832409252432,0.02040795085601754
36,0.036000000000000025,2499.4995102450002,0.0,2499.4995102450002,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9801768394544794,0.01960765474997993
37,0.037000000000000026,2401.4994902550006,0.0,2401.4994902550006,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.0201832409252432,0.02040795085601754
38,0.03800000000000003,2499.4995102450002,0.0,2499.4995102450002,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9801768394544794,0.01960765474997993
39,0.03900000000000003,2401.4994902550006,0.0,2401.4994902550006,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.0201832409252432,0.02040795085601754
40,0.04000000000000003,2499.4995102450002,0.0,2499.4995102450002,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9801768394544794,0.01960765474997993
41,0.04100000000000003,2401.4994902550006,0.0,2401.4994902550006,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.0201832409252432,0.02040795085601754
42,0.04200000000000003,2499.4995102450002,0.0,2499.4995102450002,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9801768394544794,0.01960765474997993
43,0.04300000000000003,2401.4994902550006,0.0,2401.4994902550006,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.0201832409252432,0.02040795085601754
44,0.04400000000000003,2499.4995102450002,0.0,2499.4995102450002,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9801768394544794,0.01960765474997993
45,0.04500000000000003,2401.4994902550006,0.0,2401.4994902550006,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.0201832409252432,0.02040795085601754
46,0.046000000000000034,2499.4995102450002,0.0,2499.4995102450002,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9801768394544794,0.01960765474997993
47,0.047000000000000035,2401.4994902550006,0.0,2401.4994902550006,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.0201832409252432,0.02040795085601754
48,0.048000000000000036,2499.4995102450002,0.0,2499.4995102450002,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9801768394544794,0.01960765474997993
49,0.04900000000000004,2401.4994902550006,0.0,2401.4994902550006,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.0201832409252432,0.02040795085601754
50,0.05000000000000004,2499.4995102450002,0.0,2499.4995102450002,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9801768394544794,0.01960765474997993
2534,0.020264238338378354
