step,time,omega,kinetic,potential,entropy,gradient_norm,max_density,min_density,is_stable,gradient_energy,entropy_interaction,S_total,T_A,T_B,E_A,E_B
0,1.0,94.78114337520678,0.0,94.78114337520678,0.0,0.0,20.455926363202803,0.23090777506376875,True,0.0,0.0,211.56686105810215,20.455926363202803,0.23090777506376875,998,2
100,101.0,67.90885626783147,0.0,67.90885626783147,0.0,0.0,17.475231606221122,1.4496316188820628,True,0.0,0.0,401.68168875616425,17.475231606221122,1.4496316188820628,849,151
200,201.0,51.30203183224594,0.0,51.30203183224594,0.0,0.0,15.274544689697702,2.202289994471772,True,0.0,0.0,456.0250040275573,15.274544689697702,2.202289994471772,739,261
300,301.0,40.795694930878284,0.0,40.795694930878284,0.0,0.0,13.653897282028815,2.749760926348755,True,0.0,0.0,483.26338557605436,13.653897282028815,2.749760926348755,658,342
400,401.0,34.16924717994587,0.0,34.16924717994587,0.0,0.0,12.493330486502508,3.1401736022611737,True,0.0,0.0,498.54703254415153,12.493330486502508,3.1401736022611737,600,400
500,501.0,29.348217932801937,0.0,29.348217932801937,0.0,0.0,11.5527876343282,3.4559203724831185,True,0.0,0.0,508.89747530191426,11.5527876343282,3.4559203724831185,553,447
600,601.0,25.455606621331928,0.0,25.455606621331928,0.0,0.0,10.712221853359958,3.7377313886583,True,0.0,0.0,516.8058120123264,10.712221853359958,3.7377313886583,511,489
700,701.0,22.672248056139225,0.0,22.672248056139225,0.0,0.0,10.051710904640185,3.9589731197452354,True,0.0,0.0,522.2035872369629,10.051710904640185,3.9589731197452354,478,522
800,801.0,20.204440587656904,0.0,20.204440587656904,0.0,0.0,9.4111469179089,4.17338460889619,True,0.0,0.0,526.7856889460363,9.4111469179089,4.17338460889619,446,554
900,901.0,18.916339567092024,0.0,18.916339567092024,0.0,0.0,9.050794578013406,4.2939436745333115,True,0.0,0.0,529.0874052474378,9.050794578013406,4.2939436745333115,428,572
1000,1001.0,18.434863781905438,0.0,18.434863781905438,0.0,0.0,8.910649857469874,4.340819354609521,True,0.0,0.0,529.9293110351528,8.910649857469874,4.340819354609521,421,579
1100,1101.0,18.03084049245798,0.0,18.03084049245798,0.0,0.0,8.790522136928384,4.380994942891916,True,0.0,0.0,530.6272496073339,8.790522136928384,4.380994942891916,415,585
1200,1201.0,17.897944578150714,0.0,17.897944578150714,0.0,0.0,8.750478783798508,4.394386090958428,True,0.0,0.0,530.8550330676221,8.750478783798508,4.394386090958428,413,587
