step,time,omega,kinetic,potential,entropy,gradient_norm,max_density,min_density,is_stable,gradient_energy,entropy_interaction,max_avalanche,avalanche_count,mean_size,power_law_exponent
0,1.0,0.8762500000000002,0.0,0.0012500000000000002,0.0,0.0,1.0,0.0,True,0.8750000000000002,0.0,0,0,0.0,0.0
1,2.0,1.7525000000000004,0.0,0.0025000000000000005,0.0,0.0,1.0,0.0,True,1.7500000000000004,0.0,0,0,0.0,0.0
2,3.0,2.2537500000000006,0.0,0.0037500000000000007,0.0,0.0,1.0,0.0,True,2.2500000000000004,0.0,0,0,0.0,0.0
3,4.0,2.7550000000000003,0.0,0.005000000000000001,0.0,0.0,1.0,0.0,True,2.7500000000000004,0.0,0,0,0.0,0.0
4,5.0,3.0062500000000005,0.0,0.006250000000000001,0.0,0.0,1.0,0.0,True,3.0000000000000004,0.0,0,0,0.0,0.0
5,6.0,3.5075000000000007,0.0,0.0075000000000000015,0.0,0.0,1.0,0.0,True,3.500000000000001,0.0,0,0,0.0,0.0
6,7.0,4.383750000000001,0.0,0.00875,0.0,0.0,1.0,0.0,True,4.375000000000001,0.0,0,0,0.0,0.0
7,8.0,4.885000000000001,0.0,0.010000000000000002,0.0,0.0,1.0,0.0,True,4.875000000000001,0.0,0,0,0.0,0.0
8,9.0,5.386250000000001,0.0,0.011250000000000003,0.0,0.0,1.0,0.0,True,5.375000000000001,0.0,0,0,0.0,0.0
9,10.0,5.887500000000001,0.0,0.012500000000000002,0.0,0.0,1.0,0.0,True,5.875000000000001,0.0,0,0,0.0,0.0
10,11.0,6.388750000000001,0.0,0.013750000000000002,0.0,0.0,1.0,0.0,True,6.375000000000001,0.0,0,0,0.0,0.0
11,12.0,6.8900000000000015,0.0,0.015000000000000003,0.0,0.0,1.0,0.0,True,6.875000000000002,0.0,0,0,0.0,0.0
12,13.0,7.391250000000001,0.0,0.016250000000000004,0.0,0.0,1.0,0.0,True,7.375000000000002,0.0,0,0,0.0,0.0
13,14.0,8.895000000000001,0.0,0.020000000000000004,0.0,0.0,2.0,0.0,True,8.875000000000002,0.0,0,0,0.0,0.0
14,15.0,9.146250000000002,0.0,0.021250000000000005,0.0,0.0,2.0,0.0,True,9.125000000000002,0.0,0,0,0.0,0.0
15,16.0,9.647500000000003,0.0,0.022500000000000006,0.0,0.0,2.0,0.0,True,9.625000000000002,0.0,0,0,0.0,0.0
16,17.0,10.148750000000001,0.0,0.023750000000000004,0.0,0.0,2.0,0.0,True,10.125000000000002,0.0,0,0,0.0,0.0
17,18.0,10.650000000000002,0.0,0.025000000000000005,0.0,0.0,2.0,0.0,True,10.625000000000002,0.0,0,0,0.0,0.0
18,19.0,11.526250000000003,0.0,0.026250000000000006,0.0,0.0,2.0,0.0,True,11.500000000000002,0.0,0,0,0.0,0.0
19,20.0,12.027500000000002,0.0,0.027500000000000004,0.0,0.0,2.0,0.0,True,12.000000000000002,0.0,0,0,0.0,0.0
20,21.0,12.903750000000002,0.0,0.028750000000000005,0.0,0.0,2.0,0.0,True,12.875000000000002,0.0,0,0,0.0,0.0
21,22.0,13.780000000000003,0.0,0.030000000000000006,0.0,0.0,2.0,0.0,True,13.750000000000004,0.0,0,0,0.0,0.0
22,23.0,14.281250000000004,0.0,0.03125000000000001,0.0,0.0,2.0,0.0,True,14.250000000000004,0.0,0,0,0.0,0.0
23,24.0,14.907500000000002,0.0,0.03250000000000001,0.0,0.0,2.0,0.0,True,14.875000000000004,0.0,0,0,0.0,0.0
24,25.0,15.408750000000003,0.0,0.03375000000000001,0.0,0.0,2.0,0.0,True,15.375000000000004,0.0,0,0,0.0,0.0
25,26.0,15.910000000000004,0.0,0.035,0.0,0.0,2.0,0.0,True,15.875000000000004,0.0,0,0,0.0,0.0
26,27.0,16.411250000000003,0.0,0.036250000000000004,0.0,0.0,2.0,0.0,True,16.375000000000004,0.0,0,0,0.0,0.0
27,28.0,16.662500000000005,0.0,0.037500000000000006,0.0,0.0,2.0,0.0,True,16.625000000000004,0.0,0,0,0.0,0.0
28,29.0,16.913750000000004,0.0,0.03875000000000001,0.0,0.0,2.0,0.0,True,16.875000000000004,0.0,0,0,0.0,0.0
29,30.0,17.165000000000003,0.0,0.04000000000000001,0.0,0.0,2.0,0.0,True,17.125000000000004,0.0,0,0,0.0,0.0
30,31.0,17.666250000000005,0.0,0.04125000000000001,0.0,0.0,2.0,0.0,True,17.625000000000004,0.0,0,0,0.0,0.0
31,32.0,18.167500000000004,0.0,0.04250000000000001,0.0,0.0,2.0,0.0,True,18.125000000000004,0.0,0,0,0.0,0.0
32,33.0,18.668750000000003,0.0,0.04375000000000001,0.0,0.0,2.0,0.0,True,18.625000000000004,0.0,0,0,0.0,0.0
33,34.0,19.545000000000005,0.0,0.04500000000000001,0.0,0.0,2.0,0.0,True,19.500000000000004,0.0,0,0,0.0,0.0
34,35.0,20.046250000000004,0.0,0.046250000000000006,0.0,0.0,2.0,0.0,True,20.000000000000004,0.0,0,0,0.0,0.0
35,36.0,20.547500000000003,0.0,0.04750000000000001,0.0,0.0,2.0,0.0,True,20.500000000000004,0.0,0,0,0.0,0.0
36,37.0,21.048750000000005,0.0,0.04875000000000001,0.0,0.0,2.0,0.0,True,21.000000000000004,0.0,0,0,0.0,0.0
37,38.0,21.300000000000004,0.0,0.05000000000000001,0.0,0.0,2.0,0.0,True,21.250000000000004,0.0,0,0,0.0,0.0
38,39.0,22.176250000000003,0.0,0.05125000000000001,0.0,0.0,2.0,0.0,True,22.125000000000004,0.0,0,0,0.0,0.0
39,40.0,22.677500000000006,0.0,0.05250000000000001,0.0,0.0,2.0,0.0,True,22.625000000000004,0.0,0,0,0.0,0.0
40,41.0,23.553750000000004,0.0,0.05375000000000001,0.0,0.0,2.0,0.0,True,23.500000000000004,0.0,0,0,0.0,0.0
41,42.0,24.055000000000003,0.0,0.05500000000000001,0.0,0.0,2.0,0.0,True,24.000000000000004,0.0,0,0,0.0,0.0
42,43.0,24.681250000000006,0.0,0.05625000000000001,0.0,0.0,2.0,0.0,True,24.625000000000004,0.0,0,0,0.0,0.0
43,44.0,25.557500000000005,0.0,0.05750000000000001,0.0,0.0,2.0,0.0,True,25.500000000000004,0.0,0,0,0.0,0.0
44,45.0,27.061250000000005,0.0,0.06125000000000001,0.0,0.0,2.0,0.0,True,27.000000000000004,0.0,0,0,0.0,0.0
45,46.0,27.562500000000007,0.0,0.06250000000000001,0.0,0.0,2.0,0.0,True,27.500000000000007,0.0,0,0,0.0,0.0
46,47.0,27.813750000000006,0.0,0.06375000000000001,0.0,0.0,2.0,0.0,True,27.750000000000007,0.0,0,0,0.0,0.0
47,48.0,28.315000000000005,0.0,0.06500000000000002,0.0,0.0,2.0,0.0,True,28.250000000000007,0.0,0,0,0.0,0.0
48,49.0,29.191250000000007,0.0,0.06625000000000002,0.0,0.0,2.0,0.0,True,29.125000000000007,0.0,0,0,0.0,0.0
49,50.0,29.692500000000006,0.0,0.06750000000000002,0.0,0.0,2.0,0.0,True,29.625000000000007,0.0,0,0,0.0,0.0
50,51.0,30.946250000000006,0.0,0.07125000000000001,0.0,0.0,2.0,0.0,True,30.875000000000007,0.0,0,0,0.0,0.0
51,52.0,31.447500000000005,0.0,0.07250000000000001,0.0,0.0,2.0,0.0,True,31.375000000000007,0.0,0,0,0.0,0.0
52,53.0,31.698750000000008,0.0,0.07375000000000001,0.0,0.0,2.0,0.0,True,31.625000000000007,0.0,0,0,0.0,0.0
53,54.0,34.32750000000001,0.0,0.07750000000000001,0.0,0.0,2.0,0.0,True,34.25000000000001,0.0,0,0,0.0,0.0
