step,time,omega,kinetic,potential,entropy,gradient_norm,max_density,min_density,is_stable,gradient_energy,entropy_interaction,nature_health,gini_estimate,capital_concentration
1,0.001,1.070614096284961,0.0,1.070614096284961,0.0,0.0,8.243273804342923,0.03014773337019414,True,0.0,0.0,0.9874038870370393,1.4542090680832747,0.08192171659920502
2,0.002,1.11333531957536,0.0,1.11333531957536,0.0,0.0,7.886630401644283,0.037677973760757016,True,0.0,0.0,0.9714843763290067,1.4794340068662952,0.07819272203219521
3,0.003,1.61937530645832,0.0,1.61937530645832,0.0,0.0,11.311829349588114,0.001,True,0.0,0.0,0.9279734955214374,1.7685093353905588,0.11116603776080265
4,0.004,5.1728887432271256,0.0,5.1728887432271256,0.0,0.0,20.947662577337642,0.001,True,0.0,0.0,0.7452515085018653,2.447599824467811,0.16013857226302297
5,0.005,17.39676855803671,0.0,17.39676855803671,0.0,0.0,38.80655246171198,0.001,True,0.0,0.0,0.021720513498237115,3.0437289711353404,0.20269599406458597
6,0.006,69.28106764143573,0.0,69.28106764143573,0.0,0.0,69.98183340279344,0.001,True,0.0,0.0,0.0,2.973011010040806,0.18213915428956115
7,0.007,181.3775950195446,0.0,181.3775950195446,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,3.0532273567082195,0.16617739075776225
8,0.008,324.37403233485446,0.0,324.37403233485446,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,2.419266818400109,0.1013244811366334
9,0.009000000000000001,367.8823020727562,0.0,367.8823020727562,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,2.081806328677438,0.08385174155517512
10,0.010000000000000002,676.4623858937991,0.0,676.4623858937991,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.715133279041018,0.053261746767176925
11,0.011000000000000003,865.0055272171235,0.0,865.0055272171235,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.5144353868797924,0.04307010589091505
12,0.012000000000000004,1269.3109002141773,0.0,1269.3109002141773,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.3091815420884891,0.03231133328494274
