step,time,omega,kinetic,potential,entropy,gradient_norm,max_density,min_density,is_stable,gradient_energy,entropy_interaction,max_avalanche,avalanche_count,mean_size,power_law_exponent,price,volatility,value_delta
61,0.6200000000000003,3.700026439215994,0.0,0.0,0.0,0.0,2.0,0.0,True,3.7,2.643921599463952e-05,0,0,0.0,0.0,100.00001739390487,0.0,0.0
62,0.6300000000000003,3.7500241790894657,0.0,0.0,0.0,0.0,2.0,0.0,True,3.75,2.4179089466065497e-05,0,0,0.0,0.0,100.00001741002427,0.0,0.0
63,0.6400000000000003,3.8000221065960833,0.0,0.0,0.0,0.0,2.0,0.0,True,3.8,2.2106596083259885e-05,0,0,0.0,0.0,100.00001742476199,0.0,0.0
64,0.6500000000000004,3.8500202068104823,0.0,0.0,0.0,0.0,2.0,0.0,True,3.85,2.020681048235474e-05,0,0,0.0,0.0,100.0000174382332,0.0,0.0
65,0.6600000000000004,3.900018465916041,0.0,0.0,0.0,0.0,2.0,0.0,True,3.9000000000000004,1.8465916040798026e-05,0,0,0.0,0.0,100.00001745054382,0.0,0.0
66,0.6700000000000004,4.025016871132382,0.0,0.0,0.0,0.0,2.0,0.0,True,4.025,1.6871132382729102e-05,0,0,0.0,0.0,100.00001746179124,0.0,0.0
67,0.6800000000000004,4.125015410646297,0.0,0.0,0.0,0.0,2.0,0.0,True,4.125,1.541064629586599e-05,0,0,0.0,0.0,100.00001747206501,0.0,0.0
68,0.6900000000000004,4.212514073546103,0.0,0.0,0.0,0.0,2.0,0.0,True,4.2125,1.4073546102548205e-05,0,0,0.0,0.0,100.00001748144737,0.0,0.0
69,0.7000000000000004,4.262512849759485,0.0,0.0,0.0,0.0,2.0,0.0,True,4.2625,1.2849759484935315e-05,0,0,0.0,0.0,100.00001749001387,0.0,0.0
70,0.7100000000000004,4.28751172999473,0.0,0.0,0.0,0.0,2.0,0.0,True,4.2875,1.1729994729819523e-05,0,0,0.0,0.0,100.00001749783387,0.0,0.0
71,0.7200000000000004,4.312510705685331,0.0,0.0,0.0,0.0,2.0,0.0,True,4.3125,1.0705685330877538e-05,0,0,0.0,0.0,100.00001750497098,0.0,0.0
72,0.7300000000000004,4.362509768937865,0.0,0.0,0.0,0.0,2.0,0.0,True,4.3625,9.768937864425754e-06,0,0,0.0,0.0,100.00001751148362,0.0,0.0
73,0.7400000000000004,4.462508912483038,0.0,0.0,0.0,0.0,2.0,0.0,True,4.4625,8.912483037955553e-06,0,0,0.0,0.0,100.00001751742526,0.0,0.0
74,0.7500000000000004,4.4875081296297985,0.0,0.0,0.0,0.0,2.0,0.0,True,4.487500000000001,8.129629798135131e-06,0,0,0.0,0.0,100.00001752284501,0.0,0.0
75,0.7600000000000005,4.512507414222376,0.0,0.0,0.0,0.0,2.0,0.0,True,4.5125,7.414222375899242e-06,0,0,0.0,0.0,100.00001752778783,0.0,0.0
76,0.7700000000000005,4.600006760600141,0.0,0.0,0.0,0.0,2.0,0.0,True,4.6,6.760600140129178e-06,0,0,0.0,0.0,100.00001753229489,0.0,0.0
77,0.7800000000000005,4.687506163560128,0.0,0.0,0.0,0.0,2.0,0.0,True,4.6875,6.1635601277541325e-06,0,0,0.0,0.0,100.00001753640393,0.0,0.0
78,0.7900000000000005,4.737505618322117,0.0,0.0,0.0,0.0,2.0,0.0,True,4.737500000000001,5.618322116452805e-06,0,0,0.0,0.0,100.00001754014947,0.0,0.0
79,0.8000000000000005,4.787505120496106,0.0,0.0,0.0,0.0,2.0,0.0,True,4.7875,5.120496106134203e-06,0,0,0.0,0.0,100.00001754356315,0.0,0.0
80,0.8100000000000005,4.787504666052077,0.0,0.0,0.0,0.0,2.0,0.0,True,4.7875,4.666052076714793e-06,0,0,0.0,0.0,100.00001754667386,0.0,0.0
81,0.8200000000000005,4.875004251291893,0.0,0.0,0.0,0.0,2.0,0.0,True,4.875,4.251291892117922e-06,0,0,0.0,0.0,100.00001754950806,0.0,0.0
82,0.8300000000000005,4.925003872823224,0.0,0.0,0.0,0.0,2.0,0.0,True,4.925,3.872823223673277e-06,0,0,0.0,0.0,100.00001755208994,0.0,0.0
83,0.8400000000000005,5.01250352753537,0.0,0.0,0.0,0.0,2.0,0.0,True,5.0125,3.527535369996383e-06,0,0,0.0,0.0,100.00001755444164,0.0,0.0
84,0.8500000000000005,5.100003212576855,0.0,0.0,0.0,0.0,2.0,0.0,True,5.1000000000000005,3.2125768548181348e-06,0,0,0.0,0.0,100.00001755658334,0.0,0.0
85,0.8600000000000005,5.062502925334689,0.0,0.0,0.0,0.0,2.0,0.0,True,5.0625,2.925334688975572e-06,0,0,0.0,0.0,100.00001755853356,0.0,0.0
86,0.8700000000000006,5.112502663415188,0.0,0.0,0.0,0.0,2.0,0.0,True,5.1125,2.6634151877533413e-06,0,0,0.0,0.0,100.00001756030916,0.0,0.0
87,0.8800000000000006,5.16250242462624,0.0,0.0,0.0,0.0,2.0,0.0,True,5.1625,2.4246262398858004e-06,0,0,0.0,0.0,100.00001756192557,0.0,0.0
88,0.8900000000000006,5.21250220696093,0.0,0.0,0.0,0.0,2.0,0.0,True,5.2125,2.2069609297142345e-06,0,0,0.0,0.0,100.00001756339688,0.0,0.0
89,0.9000000000000006,5.237502008582419,0.0,0.0,0.0,0.0,2.0,0.0,True,5.237500000000001,2.008582419178123e-06,0,0,0.0,0.0,100.00001756473594,0.0,0.0
90,0.9100000000000006,5.2875018278100026,0.0,0.0,0.0,0.0,2.0,0.0,True,5.2875000000000005,1.827810001452092e-06,0,0,0.0,0.0,100.00001756595448,0.0,0.0
91,0.9200000000000006,5.312501663106243,0.0,0.0,0.0,0.0,2.0,0.0,True,5.3125,1.6631062430794859e-06,0,0,0.0,0.0,100.00001756706321,0.0,0.0
