step,time,omega,kinetic,potential,entropy,gradient_norm,max_density,min_density,is_stable,gradient_energy,entropy_interaction,max_avalanche,avalanche_count,mean_size,power_law_exponent
0,1.0,0.5012500000000001,0.0,0.0012500000000000002,0.0,0.0,1.0,0.0,True,0.5000000000000001,0.0,0,0,0.0,0.0
1,2.0,1.3775000000000002,0.0,0.0025000000000000005,0.0,0.0,1.0,0.0,True,1.3750000000000002,0.0,0,0,0.0,0.0
2,3.0,1.8787500000000004,0.0,0.0037500000000000007,0.0,0.0,1.0,0.0,True,1.8750000000000004,0.0,0,0,0.0,0.0
3,4.0,2.3800000000000003,0.0,0.005000000000000001,0.0,0.0,1.0,0.0,True,2.3750000000000004,0.0,0,0,0.0,0.0
4,5.0,2.8812500000000005,0.0,0.006250000000000001,0.0,0.0,1.0,0.0,True,2.8750000000000004,0.0,0,0,0.0,0.0
5,6.0,3.3825000000000007,0.0,0.0075000000000000015,0.0,0.0,1.0,0.0,True,3.3750000000000004,0.0,0,0,0.0,0.0
6,7.0,3.883750000000001,0.0,0.00875,0.0,0.0,1.0,0.0,True,3.875000000000001,0.0,0,0,0.0,0.0
7,8.0,4.385000000000001,0.0,0.010000000000000002,0.0,0.0,1.0,0.0,True,4.375000000000001,0.0,0,0,0.0,0.0
8,9.0,5.261250000000001,0.0,0.011250000000000003,0.0,0.0,1.0,0.0,True,5.250000000000001,0.0,0,0,0.0,0.0
9,10.0,5.762500000000001,0.0,0.012500000000000002,0.0,0.0,1.0,0.0,True,5.750000000000001,0.0,0,0,0.0,0.0
10,11.0,7.266250000000001,0.0,0.016250000000000004,0.0,0.0,2.0,0.0,True,7.250000000000002,0.0,0,0,0.0,0.0
11,12.0,7.767500000000002,0.0,0.0175,0.0,0.0,2.0,0.0,True,7.750000000000002,0.0,0,0,0.0,0.0
12,13.0,8.643750000000002,0.0,0.018750000000000003,0.0,0.0,2.0,0.0,True,8.625000000000002,0.0,0,0,0.0,0.0
13,14.0,9.145000000000001,0.0,0.020000000000000004,0.0,0.0,2.0,0.0,True,9.125000000000002,0.0,0,0,0.0,0.0
14,15.0,10.021250000000002,0.0,0.021250000000000005,0.0,0.0,2.0,0.0,True,10.000000000000002,0.0,0,0,0.0,0.0
15,16.0,10.522500000000003,0.0,0.022500000000000006,0.0,0.0,2.0,0.0,True,10.500000000000002,0.0,0,0,0.0,0.0
16,17.0,11.398750000000001,0.0,0.023750000000000004,0.0,0.0,2.0,0.0,True,11.375000000000002,0.0,0,0,0.0,0.0
17,18.0,11.900000000000002,0.0,0.025000000000000005,0.0,0.0,2.0,0.0,True,11.875000000000002,0.0,0,0,0.0,0.0
18,19.0,12.401250000000003,0.0,0.026250000000000006,0.0,0.0,2.0,0.0,True,12.375000000000002,0.0,0,0,0.0,0.0
19,20.0,12.902500000000002,0.0,0.027500000000000004,0.0,0.0,2.0,0.0,True,12.875000000000002,0.0,0,0,0.0,0.0
20,21.0,13.403750000000002,0.0,0.028750000000000005,0.0,0.0,2.0,0.0,True,13.375000000000002,0.0,0,0,0.0,0.0
21,22.0,13.905000000000003,0.0,0.030000000000000006,0.0,0.0,2.0,0.0,True,13.875000000000004,0.0,0,0,0.0,0.0
22,23.0,14.156250000000004,0.0,0.03125000000000001,0.0,0.0,2.0,0.0,True,14.125000000000004,0.0,0,0,0.0,0.0
23,24.0,15.660000000000004,0.0,0.035,0.0,0.0,2.0,0.0,True,15.625000000000004,0.0,0,0,0.0,0.0
24,25.0,17.163750000000004,0.0,0.03875000000000001,0.0,0.0,2.0,0.0,True,17.125000000000004,0.0,0,0,0.0,0.0
25,26.0,17.665000000000003,0.0,0.04000000000000001,0.0,0.0,2.0,0.0,True,17.625000000000004,0.0,0,0,0.0,0.0
26,27.0,18.541250000000005,0.0,0.04125000000000001,0.0,0.0,2.0,0.0,True,18.500000000000004,0.0,0,0,0.0,0.0
27,28.0,19.042500000000004,0.0,0.04250000000000001,0.0,0.0,2.0,0.0,True,19.000000000000004,0.0,0,0,0.0,0.0
28,29.0,19.543750000000003,0.0,0.04375000000000001,0.0,0.0,2.0,0.0,True,19.500000000000004,0.0,0,0,0.0,0.0
29,30.0,20.045000000000005,0.0,0.04500000000000001,0.0,0.0,2.0,0.0,True,20.000000000000004,0.0,0,0,0.0,0.0
30,31.0,20.546250000000004,0.0,0.046250000000000006,0.0,0.0,2.0,0.0,True,20.500000000000004,0.0,0,0,0.0,0.0
31,32.0,21.047500000000003,0.0,0.04750000000000001,0.0,0.0,2.0,0.0,True,21.000000000000004,0.0,0,0,0.0,0.0
32,33.0,21.923750000000005,0.0,0.04875000000000001,0.0,0.0,2.0,0.0,True,21.875000000000004,0.0,0,0,0.0,0.0
33,34.0,22.175000000000004,0.0,0.05000000000000001,0.0,0.0,2.0,0.0,True,22.125000000000004,0.0,0,0,0.0,0.0
34,35.0,22.676250000000003,0.0,0.05125000000000001,0.0,0.0,2.0,0.0,True,22.625000000000004,0.0,0,0,0.0,0.0
35,36.0,22.927500000000006,0.0,0.05250000000000001,0.0,0.0,2.0,0.0,True,22.875000000000004,0.0,0,0,0.0,0.0
36,37.0,23.803750000000004,0.0,0.05375000000000001,0.0,0.0,2.0,0.0,True,23.750000000000004,0.0,0,0,0.0,0.0
37,38.0,24.305000000000003,0.0,0.05500000000000001,0.0,0.0,2.0,0.0,True,24.250000000000004,0.0,0,0,0.0,0.0
38,39.0,25.181250000000006,0.0,0.05625000000000001,0.0,0.0,2.0,0.0,True,25.125000000000004,0.0,0,0,0.0,0.0
39,40.0,25.682500000000005,0.0,0.05750000000000001,0.0,0.0,2.0,0.0,True,25.625000000000004,0.0,0,0,0.0,0.0
40,41.0,26.558750000000003,0.0,0.05875000000000001,0.0,0.0,2.0,0.0,True,26.500000000000004,0.0,0,0,0.0,0.0
41,42.0,27.060000000000006,0.0,0.06000000000000001,0.0,0.0,2.0,0.0,True,27.000000000000004,0.0,0,0,0.0,0.0
42,43.0,27.311250000000005,0.0,0.06125000000000001,0.0,0.0,2.0,0.0,True,27.250000000000004,0.0,0,0,0.0,0.0
43,44.0,28.565000000000005,0.0,0.06500000000000002,0.0,0.0,2.0,0.0,True,28.500000000000007,0.0,0,0,0.0,0.0
44,45.0,29.066250000000007,0.0,0.06625000000000002,0.0,0.0,2.0,0.0,True,29.000000000000007,0.0,0,0,0.0,0.0
45,46.0,29.567500000000006,0.0,0.06750000000000002,0.0,0.0,2.0,0.0,True,29.500000000000007,0.0,0,0,0.0,0.0
46,47.0,30.068750000000005,0.0,0.06875000000000002,0.0,0.0,2.0,0.0,True,30.000000000000007,0.0,0,0,0.0,0.0
47,48.0,31.070000000000007,0.0,0.07,0.0,0.0,2.0,0.0,True,31.000000000000007,0.0,0,0,0.0,0.0
48,49.0,31.571250000000006,0.0,0.07125000000000001,0.0,0.0,2.0,0.0,True,31.500000000000007,0.0,0,0,0.0,0.0
49,50.0,32.197500000000005,0.0,0.07250000000000001,0.0,0.0,2.0,0.0,True,32.12500000000001,0.0,0,0,0.0,0.0
50,51.0,32.698750000000004,0.0,0.07375000000000001,0.0,0.0,2.0,0.0,True,32.62500000000001,0.0,0,0,0.0,0.0
51,52.0,33.57500000000001,0.0,0.07500000000000001,0.0,0.0,2.0,0.0,True,33.50000000000001,0.0,0,0,0.0,0.0
52,53.0,34.57625000000001,0.0,0.07625000000000001,0.0,0.0,2.0,0.0,True,34.50000000000001,0.0,0,0,0.0,0.0
53,54.0,34.82750000000001,0.0,0.07750000000000001,0.0,0.0,2.0,0.0,True,34.75000000000001,0.0,0,0,0.0,0.0
54,55.0,35.70375000000001,0.0,0.07875000000000001,0.0,0.0,2.0,0.0,True,35.62500000000001,0.0,0,0,0.0,0.0
55,56.0,38.08250000000001,0.0,0.08250000000000002,0.0,0.0,2.0,0.0,True,38.00000000000001,0.0,0,0,0.0,0.0
56,57.0,38.33375000000001,0.0,0.08375000000000002,0.0,0.0,2.0,0.0,True,38.25000000000001,0.0,0,0,0.0,0.0
57,58.0,39.21000000000001,0.0,0.08500000000000002,0.0,0.0,2.0,0.0,True,39.12500000000001,0.0,0,0,0.0,0.0
58,59.0,40.08625000000001,0.0,0.08625000000000002,0.0,0.0,2.0,0.0,True,40.00000000000001,0.0,0,0,0.0,0.0
59,60.0,40.587500000000006,0.0,0.08750000000000002,0.0,0.0,2.0,0.0,True,40.50000000000001,0.0,0,0,0.0,0.0
60,61.0,41.088750000000005,0.0,0.08875000000000002,0.0,0.0,2.0,0.0,True,41.00000000000001,0.0,0,0,0.0,0.0
61,62.0,41.34000000000001,0.0,0.09000000000000002,0.0,0.0,2.0,0.0,True,41.25000000000001,0.0,0,0,0.0,0.0
62,63.0,41.84125000000001,0.0,0.09125000000000001,0.0,0.0,2.0,0.0,True,41.75000000000001,0.0,0,0,0.0,0.0
63,64.0,42.21750000000001,0.0,0.09250000000000001,0.0,0.0,2.0,0.0,True,42.12500000000001,0.0,0,0,0.0,0.0
64,65.0,42.59375000000001,0.0,0.09375000000000001,0.0,0.0,2.0,0.0,True,42.50000000000001,0.0,0,0,0.0,0.0
65,66.0,43.220000000000006,0.0,0.09500000000000001,0.0,0.0,2.0,0.0,True,43.12500000000001,0.0,0,0,0.0,0.0
66,67.0,44.72375000000001,0.0,0.09875000000000002,0.0,0.0,2.0,0.0,True,44.62500000000001,0.0,0,0,0.0,0.0
67,68.0,45.60000000000001,0.0,0.10000000000000002,0.0,0.0,2.0,0.0,True,45.50000000000001,0.0,0,0,0.0,0.0
68,69.0,45.35125000000001,0.0,0.10125000000000002,0.0,0.0,2.0,0.0,True,45.25000000000001,0.0,0,0,0.0,0.0
69,70.0,45.977500000000006,0.0,0.10250000000000002,0.0,0.0,2.0,0.0,True,45.87500000000001,0.0,0,0,0.0,0.0
70,71.0,47.48125000000001,0.0,0.10625000000000002,0.0,0.0,2.0,0.0,True,47.37500000000001,0.0,0,0,0.0,0.0
71,72.0,48.10750000000001,0.0,0.10750000000000003,0.0,0.0,2.0,0.0,True,48.00000000000001,0.0,0,0,0.0,0.0
