step,time,omega,kinetic,potential,entropy,gradient_norm,max_density,min_density,is_stable,gradient_energy,entropy_interaction,nature_health,gini_estimate,capital_concentration
1,0.001,3.577667910719383,0.0,3.577667910719383,0.0,0.0,28.986760287836532,0.001,True,0.0,0.0,0.0,2.3869340524816494,0.025891618557061267
22,0.002,925.9954879663164,0.0,925.9954879663164,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.4967029824691227,0.0041301956288115425
3,0.003,2608.5175527147867,0.0,2608.5175527147867,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9319121590691127,0.0018735814268861055
4,0.004,2240.6186762857606,0.0,2240.6186762857606,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.078429297253829,0.002175039344712109
5,0.005,2578.092054356466,0.0,2578.092054356466,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.946595590849248,0.0018984944596658316
6,0.006,2279.133427234332,0.0,2279.133427234332,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.0704964634363952,0.0021481635599637653
7,0.007,2592.6375039208447,0.0,2592.6375039208447,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9430420444320595,0.0018898249221833547
8,0.008,2293.699466201308,0.0,2293.699466201308,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.0661629189813542,0.0021367277530437265
9,0.009000000000000001,2607.2995322340003,0.0,2607.2995322340003,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9379052069845163,0.0018796827125655763
10,0.010000000000000002,2293.699468266,0.0,2293.699468266,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.066163007529164,0.002136727847452629

