step,time,omega,kinetic,potential,entropy,gradient_norm,max_density,min_density,is_stable,gradient_energy,entropy_interaction,nature_health,gini_estimate,capital_concentration
1,0.001,50.74937365397971,0.0,50.74937365397971,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,6.678353968160241,0.663726186287592
2,0.002,85.45955798997,0.0,85.45955798997,0.0,02,0.002,1.5858457425996357,0.0,1.5858457425996357,0.0,0.0,10.357965306704344,0.0062076236002024665,True,0.0,0.0,0.9390613284336775,1.6776257335688638,0.09762893911575903
3,0.003,2.3192747842221664,0.0,2.3192747842221664,0.0,0.0,12.283235776798232,0.001,True,0.0,0.0,0.850511262256097,1.9218577734159161,0.10977569552628014
4,0.004,4.106947086069822,0.0,4.106947086069822,0.0,0.0,18.1419034585939,0.001,True,0.0,0.0,0.6414727913020679,2.271703173904255,0.14437990398072553
5,0.005,12.304294608552658,0.0,12.304294608552658,0.0,0.0,33.27121109705636,0.001,True,0.0,0.0,0.013586210918285047,2.7874349990275524,0.18917775671558085
6,0.006,37.64712495012002,0.0,37.64712495012002,0.0,0.0,57.834314475791395,0.001,True,0.0,0.0,0.0,3.132628477178489,0.21299486738227819
7,0.007,123.40974596858858,0.0,123.40974596858858,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,3.1454027421461257,0.20648321264419806
8,0.008,204.86906612838382,0.0,204.86906612838382,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,2.7120804367265086,0.14054951742983693
9,0.009000000000000001,281.61088277349694,0.0,281.61088277349694,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,2.1397411732715486,0.09784759985863077
10,0.010000000000000002,461.64045322025055,0.0,461.64045322025055,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.646303021728234,0.06235193029803502
11,0.011000000000000003,759.1616024694666,0.0,759.1616024694666,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.3952134870619581,0.04341384470699948
12,0.012000000000000004,1499.5149205876246,0.0,1499.5149205876246,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.1797903527372595,0.027914225649381792
13,0.013000000000000005,1904.6136320387259,0.0,1904.6136320387259,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.1303178217905043,0.024194461338490857
14,0.014000000000000005,2169.8568573162706,0.0,2169.8568573162706,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.0476265406140608,0.021758065313009597
15,0.015000000000000006,2202.66202124585,0.0,2202.66202124585,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.059425219076799,0.021726024976741296
16,0.016000000000000007,2308.7170759655396,0.0,2308.7170759655396,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.005492239911239,0.020656037017680623
17,0.017000000000000008,2260.8342216728715,0.0,2260.8342216728715,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.0482582737785184,0.02132703271719368
18,0.01800000000000001,2333.4988948841487,0.0,2333.4988948841487,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.005315211161177,0.02054533494544885
19,0.01900000000000001,2335.902020493699,0.0,2335.902020493699,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.008212227898356,0.020564943698821656
20,0.02000000000000001,2338.4757638957735,0.0,2338.4757638957735,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.0080055970268562,0.02055159259034322
21,0.02100000000000001,2424.88677717101,0.0,2424.88677717101,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9811428146991535,0.019913732059603215
22,0.022000000000000013,2369.125413772436,0.0,2369.125413772436,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.0025366010766417,0.020363226751246903
23,0.023000000000000013,2477.880867581721,0.0,2477.880867581721,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9717832630149502,0.01960887265814309
24,0.024000000000000014,2368.6611714107967,0.0,2368.6611714107967,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.0140655908040768,0.020484139630264183
25,0.025000000000000015,2472.670003250199,0.0,2472.670003250199,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9742171321836374,0.019653453867276256
26,0.026000000000000016,2380.621165175444,0.0,2380.621165175444,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9991701392157403,0.020279980099488698
27,0.027000000000000017,2462.5071014292766,0.0,2462.5071014292766,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9744341119759037,0.019695719912200864
28,0.028000000000000018,2381.8584901978406,0.0,2381.8584901978406,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9978881034883712,0.02026163933339875
29,0.02900000000000002,2444.988513855452,0.0,2444.988513855452,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9755026708660229,0.019776115548688876
30,0.03000000000000002,2382.254155536745,0.0,2382.254155536745,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9976829757771252,0.020257874418153153
31,0.03100000000000002,2442.8979691323325,0.0,2442.8979691323325,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9773583114726482,0.01980303842934025
32,0.03200000000000002,2391.446562189176,0.0,2391.446562189176,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9963782088979488,0.020205972146347125
33,0.03300000000000002,2452.1259534206947,0.0,2452.1259534206947,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9744249653332063,0.019736858386254382
34,0.03400000000000002,2389.8165105435846,0.0,2389.8165105435846,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9945409530268653,0.020194043374315723
35,0.035000000000000024,2446.7659053751204,0.0,2446.7659053751204,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9761708214564301,0.019775674415834842
36,0.036000000000000025,2378.5674112778565,0.0,2378.5674112778565,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.0002048542603694,0.02029925242515825
37,0.037000000000000026,2440.559797203492,0.0,2440.559797203492,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9780803265607133,0.019819652245474807
38,0.03800000000000003,2396.5978913558397,0.0,2396.5978913558397,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9922334156728329,0.020142248840033676
39,0.03900000000000003,2434.3255639261,0.0,2434.3255639261,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9811295008903179,0.019875341934277195
40,0.04000000000000003,2387.224172806164,0.0,2387.224172806164,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9971559289931148,0.020231600728424847
41,0.04100000000000003,2448.6329626527063,0.0,2448.6329626527063,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.978533650157513,0.019791810200695245
42,0.04200000000000003,2385.2948400343444,0.0,2385.2948400343444,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9973067864860844,0.020241241369903212
43,0.04300000000000003,2431.171561505725,0.0,2431.171561505725,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9808227737535762,0.019885020229017666
44,0.04400000000000003,2393.552808537256,0.0,2393.552808537256,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9933881033107701,0.02016668730613984
45,0.04500000000000003,2421.1046526618293,0.0,2421.1046526618293,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9851101681706996,0.019969096076810203
46,0.046000000000000034,2395.4639070022454,0.0,2395.4639070022454,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9991934914849023,0.020217921817244418
47,0.047000000000000035,2446.2623696459696,0.0,2446.2623696459696,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9744637793634799,0.01976064842171033
48,0.048000000000000036,2371.04152321873,0.0,2371.04152321873,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.00981353029118,0.02043003521736206
49,0.04900000000000004,2461.210926144425,0.0,2461.210926144425,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,0.9733375619900008,0.019689948678774657
50,0.05000000000000004,2382.3430694130398,0.0,2382.3430694130398,0.0,0.0,100.0,0.001,True,0.0,0.0,0.0,1.008532838648402,0.020368823502265508
