step,time,omega,kinetic,potential,entropy,gradient_norm,max_density,min_density,is_stable,gradient_energy,entropy_interaction,order_parameter,domain_count
0,0.01,-0.4994522121168997,0.0,-0.49945919080139256,0.0,0.0,0.013936766259435705,-0.011864967457379558,True,6.97868449283297e-06,0.0,0.0038358805039982935,261
0,0.02,-0.5000419447386939,0.0,-0.5000525272202223,0.0,0.0,0.015660218631804078,-0.023146857059241452,True,1.0582481528571182e-05,0.0,0.006136629245777233,187
0,0.03,-0.500147926030087,0.0,-0.5001738438633309,0.0,0.0,0.02741227393818399,-0.036156728761935875,True,2.5917833243853e-05,0.0,0.009977844128443223,172
0,0.04,-0.5006383299882167,0.0,-0.5007045356678718,0.0,0.0,0.04490199594064082,-0.05831186089389129,True,6.620567965508714e-05,0.0,0.016348046760904615,173
0,0.05,-0.500954398222912,0.0,-0.5011305910889274,0.0,0.0,0.06862927993450274,-0.09698376163643552,True,0.00017619286601546898,0.0,0.026742024823759626,169
0,0.060000000000000005,-0.5008871395339672,0.0,-0.5013839865980675,0.0,0.0,0.11084170369050851,-0.16787567574945997,True,0.000496847064100186,0.0,0.04472784866198079,165
0,0.07,-0.5026196453492109,0.0,-0.5039637035055895,0.0,0.0,0.17745986874420724,-0.2698593404118371,True,0.0013440581563786448,0.0,0.07278106692896255,166
0,0.08,-0.5069115981154514,0.0,-0.5105519775256177,0.0,0.0,0.28555167811679827,-0.43845136917899397,True,0.0036403794101662027,0.0,0.11965053848865848,166
0,0.09,-0.5185916010440813,0.0,-0.5279705437158693,0.0,0.0,0.44062178005985253,-0.6708889089057823,True,0.009378942671787856,0.0,0.1922774851491275,172
0,0.09999999999999999,-0.5407663817510883,0.0,-0.5623141082717017,0.0,0.0,0.6710403942615416,-0.9131165196028813,True,0.02154772652061343,0.0,0.29505049228277835,185
0,0.10999999999999999,-0.5753097435696914,0.0,-0.6145753856293177,0.0,0.0,0.8876247229460499,-0.9917024961422364,True,0.03926564205962624,0.0,0.4055206739933622,187
0,0.11999999999999998,-0.600763889177745,0.0,-0.6546413343547643,0.0,0.0,0.92849474981112,-0.9773283372532059,True,0.05387744517701926,0.0,0.48242304214771875,188
0,0.12999999999999998,-0.6125544452550915,0.0,-0.6737711271786042,0.0,0.0,0.9436151546431846,-1.0025041202344775,True,0.06121668192351281,0.0,0.5229810214864711,183
0,0.13999999999999999,-0.6220527394063318,0.0,-0.6867146545981907,0.0,0.0,0.940323708051903,-0.9811338767322106,True,0.06466191519185892,0.0,0.5485911011466188,175
0,0.15,-0.631361847132646,0.0,-0.6978825873140696,0.0,0.0,0.9554048750633904,-0.9956633118020624,True,0.06652074018142361,0.0,0.5698020668873371,170
0,0.16,-0.6390484761225161,0.0,-0.7064308457229695,0.0,0.0,0.9413983616966055,-0.986351949740748,True,0.06738236960045339,0.0,0.5860705887218994,165
0,0.17,-0.6473652832099711,0.0,-0.7152570227015416,0.0,0.0,0.9450910950411979,-0.993898619345359,True,0.06789173949157036,0.0,0.6002059635670202,160
0,0.18000000000000002,-0.652177991444449,0.0,-0.7196136910644743,0.0,0.0,0.9319266807735638,-0.9963731493203045,True,0.0674356996200253,0.0,0.6103304560361783,156
0,0.19000000000000003,-0.6576568677566921,0.0,-0.7243927660683555,0.0,0.0,0.9250695241907213,-0.9985507001773969,True,0.06673589831166332,0.0,0.6173300532194983,151
0,0.20000000000000004,-0.6652218555203006,0.0,-0.7310654394562732,0.0,0.0,0.9283904284769973,-1.0080909688399844,True,0.06584358393597275,0.0,0.6236979115332002,147
0,0.21000000000000005,-0.6693050883086682,0.0,-0.734047857083062,0.0,0.0,0.934762307438995,-0.9927490651014568,True,0.06474276877439372,0.0,0.6279326515953528,148
0,0.22000000000000006,-0.6739847598542869,0.0,-0.7376963430303606,0.0,0.0,0.9400917022050007,-1.0100695633182402,True,0.06371158317607362,0.0,0.6332035375021907,150
0,0.23000000000000007,-0.6812239982119531,0.0,-0.7445437451787107,0.0,0.0,0.9428948649708568,-1.0006303222259327,True,0.06331974696675755,0.0,0.6423113754299311,147
0,0.24000000000000007,-0.687288277521478,0.0,-0.7498292807112218,0.0,0.0,0.9539993447240807,-1.0165458250104622,True,0.0625410031897437,0.0,0.6501735584114428,145
0,0.25000000000000006,-0.6943188999337334,0.0,-0.7564680569085809,0.0,0.0,0.9619938707227835,-1.0047353959878904,True,0.062149156974847505,0.0,0.6583628618485109,144
0,0.26000000000000006,-0.6999188280926385,0.0,-0.7609275421390419,0.0,0.0,0.9637825385778265,-1.0283325105244847,True,0.061008714046403546,0.0,0.6649675611437957,145
0,0.2700000000000001,-0.7059675318730896,0.0,-0.7662600091495845,0.0,0.0,0.9778016219592491,-1.0092965315742077,True,0.06029247727649487,0.0,0.6729675897559821,146
0,0.2800000000000001,-0.7155390851383747,0.0,-0.774891973624268,0.0,0.0,0.9774966485618172,-1.0503317515566373,True,0.05935288848589333,0.0,0.6840271932769182,137
0,0.2900000000000001,-0.7224299691124232,0.0,-0.7811855917659651,0.0,0.0,0.9936911569982523,-1.0304432247695203,True,0.05875562265354198,0.0,0.6945049386135853,132
0,0.3000000000000001,-0.7323516217720393,0.0,-0.7906264157891507,0.0,0.0,0.9904395447516753,-1.071236279421218,True,0.05827479401711152,0.0,0.7061257664045235,130
0,0.3100000000000001,-0.7395207707853839,0.0,-0.7984422103473556,0.0,0.0,1.0197963435480726,-1.0641439229876684,True,0.058921439561971684,0.0,0.7178507596908206,130
0,0.3200000000000001,-0.7427691644597356,0.0,-0.8009386200656305,0.0,0.0,1.024271070519279,-1.1168433077633144,True,0.058169455605895024,0.0,0.7232732545300915,130
0,0.3300000000000001,-0.7430876717869075,0.0,-0.8017404136709011,0.0,0.0,1.0495229976928109,-1.1040423493067755,True,0.058652741883993505,0.0,0.7287093560868284,127
0,0.34000000000000014,-0.7476929777084872,0.0,-0.8061278041285,0.0,0.0,1.0757753407124735,-1.1773609082038707,True,0.058434826420012874,0.0,0.7328574270927775,127
0,0.35000000000000014,-0.747357396159912,0.0,-0.8064538322119129,0.0,0.0,1.099475832290503,-1.1561913318449417,True,0.05909643605200089,0.0,0.7333328041048657,127
0,0.36000000000000015,-0.7473715433405586,0.0,-0.8061185379677287,0.0,0.0,1.1607449245224033,-1.2308970560104608,True,0.05874699462717016,0.0,0.7327598898567238,125
0,0.37000000000000016,-0.7463913174579502,0.0,-0.8065640123255042,0.0,0.0,1.2024453793856136,-1.2130582993133852,True,0.060172694867554034,0.0,0.7328320960862319,125
0,0.38000000000000017,-0.7431301409368235,0.0,-0.8037283633324059,0.0,0.0,1.2842889107101958,-1.2527472381454943,True,0.06059822239558252,0.0,0.7281445667803469,125
0,0.3900000000000002,-0.7396760525837586,0.0,-0.8018679450778836,0.0,0.0,1.2933183213328472,-1.2372892889703848,True,0.062191892494125066,0.0,0.7231546891307468,125
0,0.4000000000000002,-0.7323368217010919,0.0,-0.7954649220334296,0.0,0.0,1.2778854698039197,-1.2371712954285954,True,0.06312810033233748,0.0,0.713918047249938,126
0,0.4100000000000002,-0.726167490575154,0.0,-0.7878175840441621,0.0,0.0,1.2161579119963526,-1.20629360781186,True,0.06165009346900824,0.0,0.7037277040232632,125
0,0.4200000000000002,-0.7303577696567054,0.0,-0.7904868993081566,0.0,0.0,1.2189975049250243,-1.2230704271648993,True,0.060129129651451264,0.0,0.7072841102683697,125
0,0.4300000000000002,-0.7322851076855519,0.0,-0.7921480588322668,0.0,0.0,1.2089442186865924,-1.204708826993947,True,0.05986295114671501,0.0,0.7112503383726382,125
0,0.4400000000000002,-0.7362903249332765,0.0,-0.7968102474635758,0.0,0.0,1.2752994977343226,-1.2227685137423598,True,0.06051992253029928,0.0,0.7146817996455299,125
0,0.45000000000000023,-0.7346030504497947,0.0,-0.7966836431241886,0.0,0.0,1.2767494828801451,-1.2166568866288499,True,0.062080592674393885,0.0,0.7145413488046115,125
0,0.46000000000000024,-0.732485712778455,0.0,-0.7948726778848911,0.0,0.0,1.2625814721701913,-1.2435129847736994,True,0.06238696510643603,0.0,0.7096036541123147,125
0,0.47000000000000025,-0.7290710805680947,0.0,-0.790414797301861,0.0,0.0,1.2052981156765235,-1.20215015378099,True,0.0613437167337663,0.0,0.7045308614636605,125
0,0.48000000000000026,-0.7333755416897019,0.0,-0.7932496233287636,0.0,0.0,1.2041824640494605,-1.2166243662487357,True,0.059874081639061674,0.0,0.7075814885764363,125
0,0.49000000000000027,-0.7383077340305073,0.0,-0.7986975434298738,0.0,0.0,1.2302830497150052,-1.2168847074594857,True,0.06038980939936634,0.0,0.7129105251787464,125
