step,time,omega,kinetic,potential,entropy,gradient_norm,max_density,min_density,is_stable,gradient_energy,entropy_interaction,kinetic_energy,max_velocity
0,0.0001,0.00021866027444422356,0.0,0.00019423416470493887,0.0,0.0,1.1,0.9713697807196117,True,2.4436174107724492e-05,-1.0064368439852576e-08,21.676569800123566,0.957328705557837
100,0.010099999999999994,0.00021617477841175557,0.0,0.00019291907347159006,0.0,0.0,1.1,0.971765367387263,True,2.4272127495469464e-05,-1.0164225553039333e-06,21.357406040750046,0.9552525118790932
